# Study: LKA_Haptics | Participant: 5 | Condition: BaselineCW | Init: 20260128_102849 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
5;BaselineCW;1;0,0;278,0935;5,7;-1,7472;0,0;0,0;0,0;0,0061;0,16;1;0,0001;1;0;0;0
5;BaselineCW;1;0,0139;278,1155;5,7;-1,8297;0,0;0,0;0,0;0,0059;0,13;1;0,0001;1;0;0;0
5;BaselineCW;1;0,0278;278,1375;5,5;-1,8692;0,0;0,0;0,0;0,0057;0,11;1;0,0001;1;0;0;0
5;BaselineCW;1;0,0417;278,1587;5,5;-1,8742;0,0;0,0;0,0;0,0055;0,08;1;0,0001;1;0;0;0
5;BaselineCW;1;0,0556;278,1799;5,5;-1,8872;0,0;0,0;0,0;0,0052;0,06;1;0,0;1;0;0;0
5;BaselineCW;1;0,0695;278,4088;5,5;-1,8905;0,0;0,0;0,0;0,0049;0,03;1;0,0;1;0;0;0
5;BaselineCW;1;0,0833;278,4088;5,5;-1,8908;0,0;0,0;0,0;0,0047;0,0;1;0,0;1;0;0;0
5;BaselineCW;1;0,0972;278,4088;5,5;-1,8747;0,0;0,0;0,0;0,0044;-0,02;1;0,0;1;0;0;0
5;BaselineCW;1;0,1111;278,4088;5,5;-1,821;0,0;0,0;0,0;0,0041;-0,04;1;0,0;1;0;0;0
5;BaselineCW;1;0,125;278,4088;5,5;-1,7269;0,0;0,0;0,0;0,0038;-0,07;1;0,0;1;0;0;0
5;BaselineCW;1;0,1389;278,4088;5,5;-1,6045;0,0;0,0;0,0;0,0036;-0,09;1;0,0;1;0;0;0
5;BaselineCW;1;0,1528;278,4088;5,5;-1,4957;0,0;0,0;0,0;0,0033;-0,11;1;0,0;1;0;0;0
5;BaselineCW;1;0,1667;278,4088;5,5;-1,3525;0,0;0,0;0,0;0,0031;-0,13;1;0,0;1;0;0;0
5;BaselineCW;1;0,1806;278,4088;5,5;-1,1512;0,0;0,0;0,0;0,0028;-0,15;1;0,0;1;0;0;0
5;BaselineCW;1;0,1945;278,4088;5,5;-0,9399;0,0;0,0;0,0;0,0026;-0,16;1;0,0;1;0;0;0
5;BaselineCW;1;0,2083;278,4134;5,5;-0,6852;0,0;0,0;0,0;0,0025;-0,17;1;0,0;1;0;0;0
5;BaselineCW;1;0,2222;278,4346;5,5;-0,5569;0,0;0,0;0,0;0,0023;-0,18;1;0,0001;1;0;0;0
5;BaselineCW;1;0,2361;278,4558;5,5;-0,4731;0,0;0,0;0,0;0,0022;-0,18;1;0,0002;1;0;0;0
5;BaselineCW;1;0,25;278,477;5,5;-0,3648;0,0;0,0;0,0;0,002;-0,19;1;0,0002;1;0;0;0
