# Study: LKA_Haptics | Participant: 12 | Condition: BaselineCW | Init: 20260129_111854 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
12;BaselineCW;3;0,0;278,0858;5,0;-0,3475;0,0;0,0;0,0;-0,0257;-0,7;1;0,0001;1;0;0;0
12;BaselineCW;3;0,0139;278,105;5,0;-0,3159;0,0;0,0;0,0;-0,026;-0,7;1;0,0001;1;0;0;0
12;BaselineCW;3;0,0278;278,1243;5,0;-0,2827;0,0;0,0;0,0;-0,0263;-0,71;1;0,0001;1;0;0;0
12;BaselineCW;3;0,0417;278,1436;5,0;-0,2316;0,0;0,0;0,0;-0,0266;-0,71;1;0,0001;1;0;0;0
12;BaselineCW;3;0,0555;278,1629;5,0;-0,1975;0,0;0,0;0,0;-0,0269;-0,71;1;0,0;1;0;0;0
12;BaselineCW;3;0,0694;278,4088;5,0;-0,193;0,0;0,0;0,0;-0,0271;-0,71;1;0,0;1;0;0;0
12;BaselineCW;3;0,0833;278,4088;5,0;-0,2013;0,0;0,0;0,0;-0,0274;-0,72;1;0,0;1;0;0;0
12;BaselineCW;3;0,0972;278,4088;5,0;-0,2334;0,0;0,0;0,0;-0,0277;-0,72;1;0,0;1;0;0;0
12;BaselineCW;3;0,1111;278,4088;5,0;-0,2657;0,0;0,0;0,0;-0,028;-0,72;1;0,0;1;0;0;0
12;BaselineCW;3;0,125;278,4088;5,0;-0,2724;0,0;0,0;0,0;-0,0283;-0,73;1;0,0;1;0;0;0
12;BaselineCW;3;0,1389;278,4088;5,0;-0,2885;0,0;0,0;0,0;-0,0286;-0,73;1;0,0;1;0;0;0
12;BaselineCW;3;0,1528;278,4088;5,0;-0,2957;0,0;0,0;0,0;-0,0289;-0,73;1;0,0;1;0;0;0
12;BaselineCW;3;0,1667;278,4088;5,0;-0,3023;0,0;0,0;0,0;-0,0291;-0,74;1;0,0;1;0;0;0
12;BaselineCW;3;0,1805;278,4088;5,0;-0,3136;0,0;0,0;0,0;-0,0294;-0,74;1;0,0;1;0;0;0
12;BaselineCW;3;0,1944;278,4088;5,0;-0,3321;0,0;0,0;0,0;-0,0297;-0,74;1;0,0;1;0;0;0
12;BaselineCW;3;0,2083;278,4088;5,0;-0,3545;0,0;0,0;0,0;-0,03;-0,75;1;0,0;1;0;0;0
12;BaselineCW;3;0,2222;278,4088;5,0;-0,3685;0,0;0,0;0,0;-0,0303;-0,75;1;0,0;1;0;0;0
12;BaselineCW;3;0,2361;278,4136;5,0;-0,3731;0,0;0,0;0,0;-0,0306;-0,76;1;0,0;1;0;0;0
12;BaselineCW;3;0,25;278,4329;5,0;-0,3708;0,0;0,0;0,0;-0,031;-0,76;1;0,0001;1;0;0;0
