# Study: LKA_Haptics | Participant: 12 | Condition: BaselineCC | Init: 20260129_111249 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
12;BaselineCC;2;0,0;260,6377;4,9;-1,3395;0,0;0,0;0,0;0,025;0,6;1;0,0;1;3;0;0
12;BaselineCC;2;0,0139;260,6377;4,9;-1,3994;0,0;0,0;0,0;0,025;0,58;1;0,0;1;3;0;0
12;BaselineCC;2;0,0278;260,6377;4,9;-1,4479;0,0;0,0;0,0;0,0251;0,56;1;0,0;1;3;0;0
12;BaselineCC;2;0,0417;260,6377;4,9;-1,4605;0,0;0,0;0,0;0,0251;0,55;1;0,0;1;3;0;0
12;BaselineCC;2;0,0556;260,6377;4,9;-1,4614;0,0;0,0;0,0;0,0251;0,53;1;0,0;1;3;0;0
12;BaselineCC;2;0,0695;260,6377;4,9;-1,4634;0,0;0,0;0,0;0,0251;0,51;1;0,0;1;3;0;0
12;BaselineCC;2;0,0834;260,6377;4,9;-1,4636;0,0;0,0;0,0;0,0251;0,49;1;0,0;1;3;0;0
12;BaselineCC;2;0,0973;260,6377;4,9;-1,4652;0,0;0,0;0,0;0,0251;0,47;1;0,0;1;3;0;0
12;BaselineCC;2;0,1111;260,6377;4,9;-1,466;0,0;0,0;0,0;0,0251;0,46;1;0,0;1;3;0;0
12;BaselineCC;2;0,125;260,6377;4,9;-1,4534;0,0;0,0;0,0;0,0251;0,44;1;0,0;1;3;0;0
12;BaselineCC;2;0,1389;260,408;4,9;-1,4223;0,0;0,0;0,0;0,025;0,42;1;0,0;1;3;0;0
12;BaselineCC;2;0,1528;260,3891;4,9;-1,3694;0,0;0,0;0,0;0,025;0,4;1;0,0;1;3;0;0
12;BaselineCC;2;0,1667;260,3702;4,9;-1,3234;0,0;0,0;0,0;0,025;0,39;1;0,0;1;3;0;0
12;BaselineCC;2;0,1806;260,3513;4,9;-1,2994;0,0;0,0;0,0;0,025;0,37;1;0,0;1;3;0;0
12;BaselineCC;2;0,1945;260,3324;4,9;-1,2696;0,0;0,0;0,0;0,025;0,36;1;0,0;1;3;0;0
12;BaselineCC;2;0,2084;260,3135;4,9;-1,2542;0,0;0,0;0,0;0,025;0,34;1;0,0;1;3;0;0
12;BaselineCC;2;0,2223;260,2946;4,9;-1,246;0,0;0,0;0,0;0,0249;0,33;1;0,0;1;3;0;0
12;BaselineCC;2;0,2361;260,2757;4,9;-1,2419;0,0;0,0;0,0;0,0249;0,31;1;0,0;1;3;0;0
12;BaselineCC;2;0,25;260,2568;4,9;-1,2352;0,0;0,0;0,0;0,0248;0,3;1;0,0;1;3;0;0
