# Study: LKA_Haptics | Participant: 16 | Condition: BaselineCC | Init: 20260131_163623 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
16;BaselineCC;6;0,0;260,6377;6,0;-0,2905;0,0;0,0;0,0;-0,0194;-0,54;1;0,0;1;3;0;0
16;BaselineCC;6;0,0138;260,6377;6,0;-0,2745;0,0;0,0;0,0;-0,0197;-0,54;1;0,0;1;3;0;0
16;BaselineCC;6;0,0277;260,6377;6,0;-0,2588;0,0;0,0;0,0;-0,0199;-0,55;1;0,0;1;3;0;0
16;BaselineCC;6;0,0416;260,6377;6,0;-0,2491;0,0;0,0;0,0;-0,0202;-0,55;1;0,0;1;3;0;0
16;BaselineCC;6;0,0555;260,6377;6,0;-0,2467;0,0;0,0;0,0;-0,0204;-0,55;1;0,0;1;3;0;0
16;BaselineCC;6;0,0694;260,6377;6,0;-0,2489;0,0;0,0;0,0;-0,0206;-0,56;1;0,0;1;3;0;0
16;BaselineCC;6;0,0833;260,6377;6,0;-0,2541;0,0;0,0;0,0;-0,0209;-0,56;1;0,0;1;3;0;0
16;BaselineCC;6;0,0972;260,6377;6,0;-0,2509;0,0;0,0;0,0;-0,0212;-0,56;1;0,0;1;3;0;0
16;BaselineCC;6;0,1111;260,6377;6,0;-0,2502;0,0;0,0;0,0;-0,0214;-0,57;1;0,0;1;3;0;0
16;BaselineCC;6;0,125;260,3871;6,0;-0,2398;0,0;0,0;0,0;-0,0217;-0,57;1;0,0;1;3;0;0
16;BaselineCC;6;0,1388;260,364;6,0;-0,2131;0,0;0,0;0,0;-0,0219;-0,57;1;0,0;1;3;0;0
16;BaselineCC;6;0,1527;260,3408;6,0;-0,204;0,0;0,0;0,0;-0,0222;-0,58;1;0,0;1;3;0;0
16;BaselineCC;6;0,1666;260,3177;6,0;-0,202;0,0;0,0;0,0;-0,0224;-0,58;1;0,0;1;3;0;0
16;BaselineCC;6;0,1805;260,2945;6,0;-0,2015;0,0;0,0;0,0;-0,0227;-0,58;1;0,0;1;3;0;0
16;BaselineCC;6;0,1944;260,2714;6,0;-0,2209;0,0;0,0;0,0;-0,0229;-0,58;1;0,0;1;3;0;0
16;BaselineCC;6;0,2083;260,2482;6,0;-0,2408;0,0;0,0;0,0;-0,0232;-0,59;1;0,0;1;3;0;0
16;BaselineCC;6;0,2222;260,2251;6,0;-0,2696;0,0;0,0;0,0;-0,0234;-0,59;1;0,0;1;3;0;0
16;BaselineCC;6;0,2361;260,2019;6,0;-0,313;0,0;0,0;0,0;-0,0237;-0,6;1;0,0;1;3;0;0
16;BaselineCC;6;0,25;260,1814;6,0;-0,3505;0,0;0,0;0,0;-0,024;-0,6;1;0,0;1;3;0;0
16;BaselineCC;6;0,2638;260,1814;6,0;-0,412;0,0;0,0;0,0;-0,0243;-0,61;1;0,0;1;3;0;0
16;BaselineCC;6;0,2777;260,1814;6,0;-0,4518;0,0;0,0;0,0;-0,0246;-0,61;1;0,0;1;3;0;0
16;BaselineCC;6;0,2916;260,1814;6,0;-0,4863;0,0;0,0;0,0;-0,0249;-0,62;1;0,0;1;3;0;0
16;BaselineCC;6;0,3055;260,1814;6,0;-0,5196;0,0;0,0;0,0;-0,0252;-0,63;1;0,0;1;3;0;0
16;BaselineCC;6;0,3194;260,1814;6,0;-0,5497;0,0;0,0;0,0;-0,0256;-0,64;1;0,0;1;3;0;0
16;BaselineCC;6;0,3333;260,1814;6,0;-0,5714;0,0;0,0;0,0;-0,0259;-0,64;1;0,0;1;3;0;0
16;BaselineCC;6;0,3472;260,1814;6,0;-0,5869;0,0;0,0;0,0;-0,0262;-0,65;1;0,0;1;3;0;0
16;BaselineCC;6;0,3611;260,1814;6,0;-0,5953;0,0;0,0;0,0;-0,0266;-0,66;1;0,0;1;3;0;0
16;BaselineCC;6;0,375;260,1814;6,0;-0,5976;0,0;0,0;0,0;-0,0269;-0,67;1;0,0;1;3;0;0
16;BaselineCC;6;0,3888;259,9473;6,0;-0,5889;0,0;0,0;0,0;-0,0273;-0,68;1;0,0;1;3;0;0
16;BaselineCC;6;0,4027;259,9242;6,0;-0,571;0,0;0,0;0,0;-0,0276;-0,69;1;0,0;1;3;0;0
16;BaselineCC;6;0,4166;259,901;6,0;-0,5478;0,0;0,0;0,0;-0,0279;-0,69;1;0,0;1;3;0;0
16;BaselineCC;6;0,4305;259,8779;6,0;-0,5132;0,0;0,0;0,0;-0,0283;-0,7;1;0,0;1;3;0;0
