# Study: LKA_Haptics | Participant: 7 | Condition: HapticsFixedCW | Init: 20260128_144111 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
7;HapticsFixedCW;3;0,0;278,0915;9,0;-2,417;0,0;0,0;0,0;0,0469;1,02;1;0,0001;1;4;0;0
7;HapticsFixedCW;3;0,0139;278,1263;9,0;-2,3889;0,0;0,0;0,0;0,0469;0,96;1;0,0001;1;4;0;0
7;HapticsFixedCW;3;0,0278;278,161;9,0;-2,3179;0,0;0,0;0,0;0,047;0,91;1;0,0001;1;4;0;0
7;HapticsFixedCW;3;0,0417;278,4088;9,0;-2,3037;0,0;0,0;0,0;0,047;0,86;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,0556;278,4088;9,0;-2,1928;0,0;0,0;0,0;0,0469;0,81;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,0695;278,4088;9,0;-2,0343;0,0;0,0;0,0;0,0469;0,76;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,0834;278,4088;9,0;-1,7509;0,0;0,0;0,0;0,047;0,72;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,0973;278,4088;9,0;-1,4968;0,0;0,0;0,0;0,047;0,69;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,1111;278,4088;9,0;-1,2616;0,0;0,0;0,0;0,0472;0,66;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,125;278,4088;9,0;-1,0591;0,0;0,0;0,0;0,0473;0,63;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,1389;278,4388;9,0;-0,8645;0,0;0,0;0,0;0,0475;0,61;1;0,0001;1;4;0;0
7;HapticsFixedCW;3;0,1528;278,4735;9,0;-0,8256;0,0;0,0;0,0;0,0476;0,6;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,1667;278,5082;9,0;-0,4646;0,0;0,0;0,0;0,0479;0,59;1;0,0003;1;4;0;0
7;HapticsFixedCW;3;0,1806;278,5429;9,0;-0,2429;0,0;0,0;0,0;0,0482;0,58;1;0,0004;1;4;0;0
7;HapticsFixedCW;3;0,1945;278,5776;9,0;-0,0575;0,0;0,0;0,0;0,0485;0,58;1;0,0005;1;4;0;0
7;HapticsFixedCW;3;0,2084;278,6124;9,0;0,1066;0,0;0,0;0,0;0,0489;0,58;1;0,0006;1;4;0;0
7;HapticsFixedCW;3;0,2223;278,8654;9,0;0,2854;0,0;0,0;0,0;0,0493;0,59;1;0,0014;1;4;0;0
7;HapticsFixedCW;3;0,2361;278,8654;9,0;0,3213;0,0;0,0;0,0;0,0497;0,6;1;0,0014;1;4;0;0
7;HapticsFixedCW;3;0,25;278,8654;9,0;0,3772;0,0;0,0;0,0;0,0502;0,61;1;0,0014;1;4;0;0
7;HapticsFixedCW;3;0,2639;278,8654;9,0;0,461;0,0;0,0;0,0;0,0506;0,62;1;0,0014;1;4;0;0
7;HapticsFixedCW;3;0,2778;278,8654;9,0;0,529;0,0;0,0;0,0;0,0511;0,63;1;0,0014;1;4;0;0
7;HapticsFixedCW;3;0,2917;278,8654;9,2;0,5663;0,0;0,0;0,0;0,0516;0,64;1;0,0014;1;4;0;0
7;HapticsFixedCW;3;0,3056;278,8654;9,2;0,5886;0,0;0,0;0,0;0,0522;0,66;1;0,0014;1;4;0;0
7;HapticsFixedCW;3;0,3195;278,8916;9,2;0,6103;0,0;0,0;0,0;0,0527;0,67;1;0,0013;1;4;0;0
7;HapticsFixedCW;3;0,3334;278,9271;9,2;0,6239;0,0;0,0;0,0;0,0533;0,69;1;0,0012;1;4;0;0
7;HapticsFixedCW;3;0,3473;278,9626;9,2;0,6279;0,0;0,0;0,0;0,0538;0,7;1;0,0011;1;4;0;0
7;HapticsFixedCW;3;0,3611;278,9981;9,2;0,6286;0,0;0,0;0,0;0,0544;0,72;1;0,0011;1;4;0;0
7;HapticsFixedCW;3;0,375;279,0336;9,2;0,6189;0,0;0,0;0,0;0,055;0,73;1;0,001;1;4;0;0
7;HapticsFixedCW;3;0,3889;279,0691;9,2;0,5998;0,0;0,0;0,0;0,0556;0,75;1;0,0009;1;4;0;0
7;HapticsFixedCW;3;0,4028;279,3112;9,2;0,5258;0,0;0,0;0,0;0,0562;0,76;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,4167;279,3112;9,2;0,4529;0,0;0,0;0,0;0,0568;0,77;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,4306;279,3112;9,2;0,398;0,0;0,0;0,0;0,0573;0,78;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,4445;279,3112;9,2;0,3678;0,0;0,0;0,0;0,0579;0,79;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,4584;279,3112;9,2;0,3422;0,0;0,0;0,0;0,0585;0,8;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,4723;279,3112;9,2;0,337;0,0;0,0;0,0;0,059;0,81;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,4861;279,3175;9,2;0,3281;0,0;0,0;0,0;0,0596;0,82;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,5;279,353;9,2;0,3112;0,0;0,0;0,0;0,0602;0,83;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,5139;279,3885;9,2;0,3005;0,0;0,0;0,0;0,0607;0,83;1;0,0002;1;4;0;0
7;HapticsFixedCW;3;0,5278;279,424;9,2;0,2915;0,0;0,0;0,0;0,0613;0,84;1;0,0001;1;4;0;0
7;HapticsFixedCW;3;0,5417;279,4595;9,2;0,2713;0,0;0,0;0,0;0,0619;0,85;1;0,0001;1;4;0;0
7;HapticsFixedCW;3;0,5556;279,4949;9,2;0,2674;0,0;0,0;0,0;0,0625;0,85;1;0,0001;1;4;0;0
7;HapticsFixedCW;3;0,5695;279,5304;9,2;0,2259;0,0;0,0;0,0;0,0631;0,86;1;0,0001;1;4;0;0
7;HapticsFixedCW;3;0,5834;279,7672;9,2;0,1776;0,0;0,0;0,0;0,0636;0,86;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,5973;279,7672;9,2;0,0761;0,0;0,0;0,0;0,0642;0,87;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,6111;279,7672;9,2;0,0225;0,0;0,0;0,0;0,0647;0,87;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,625;279,7672;9,2;-0,0205;0,0;0,0;0,0;0,0652;0,87;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,6389;279,7672;9,2;-0,0621;0,0;0,0;0,0;0,0658;0,87;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,6528;279,7672;9,2;-0,0785;0,0;0,0;0,0;0,0663;0,86;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,6667;279,7789;9,2;-0,1015;0,0;0,0;0,0;0,0668;0,86;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,6806;279,8144;9,2;-0,1062;0,0;0,0;0,0;0,0673;0,86;1;0,0;1;4;0;0
7;HapticsFixedCW;3;0,6945;279,8499;9,2;-0,1245;0,0;0,0;0,0;0,0678;0,86;1;0,0;1;4;0;0
