# Study: LKA_Haptics | Participant: 14 | Condition: HapticsFixedCW | Init: 20260129_132920 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
14;HapticsFixedCW;5;0,0;278,0564;5,0;-18,6605;0,0;1,0;0,1566;0,6175;-5,49;1;0,0001;1;4;0;0
14;HapticsFixedCW;5;0,0139;278,0753;5,0;-17,8386;0,0;1,0;0,1509;0,6132;-5,73;1;0,0001;1;4;0;0
14;HapticsFixedCW;5;0,0278;278,0943;5,0;-17,1953;0,0;1,0;0,1453;0,6089;-5,96;1;0,0001;1;4;0;0
14;HapticsFixedCW;5;0,0417;278,1133;5,0;-16,7585;0,0;1,0;0,1396;0,6047;-6,18;1;0,0001;1;4;0;0
14;HapticsFixedCW;5;0,0556;278,1322;5,0;-16,6711;0,0;1,0;0,1338;0,6004;-6,4;1;0,0001;1;4;0;0
14;HapticsFixedCW;5;0,0695;278,1511;5,0;-15,8402;0,0;1,0;0,1281;0,5961;-6,61;1;0,0001;1;4;0;0
14;HapticsFixedCW;5;0,0834;278,17;5,0;-15,6741;0,0;1,0;0,1223;0,5918;-6,81;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,0973;278,4088;4,7;-15,2805;0,0;1,0;0,1167;0,5875;-7,0;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,1112;278,4088;4,7;-15,0083;0,0;1,0;0,1112;0,5834;-7,19;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,125;278,4088;4,7;-14,894;0,0;1,0;0,1057;0,5793;-7,37;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,1389;278,4088;4,7;-14,5265;0,0;1,0;0,1002;0,5751;-7,55;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,1528;278,4088;4,7;-13,9733;0,0;1,0;0,0947;0,571;-7,73;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,1667;278,4088;4,7;-13,1763;0,0;1,0;0,0892;0,5669;-7,89;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,1806;278,4088;4,7;-12,0972;0,0;1,0;0,0839;0,5629;-8,04;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,1945;278,4088;4,7;-11,3851;0,0;1,0;0,0786;0,559;-8,18;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,2084;278,4088;4,7;-10,7253;0,0;1,0;0,0734;0,5551;-8,31;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,2223;278,4088;4,7;-10,3742;0,0;1,0;0,0682;0,5512;-8,43;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,2362;278,4088;4,7;-9,7401;0,0;1,0;0,063;0,5473;-8,55;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,25;278,4088;4,7;-8,8544;0,0;1,0;0,058;0,5435;-8,66;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,2639;278,4088;4,7;-7,8707;0,0;1,0;0,0531;0,5398;-8,76;1;0,0;1;4;0;0
14;HapticsFixedCW;5;0,2778;278,4198;4,7;-6,9999;0,0;1,0;0,0482;0,5362;-8,84;1;0,0001;1;4;0;0
14;HapticsFixedCW;5;0,2917;278,4376;4,7;-6,308;0,0;1,0;0,0435;0,5326;-8,92;1;0,0001;1;4;0;0
