# Study: LKA_Haptics | Participant: 16 | Condition: HapticsAdaptiveCC | Init: 20260131_163030 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
16;HapticsAdaptiveCC;5;0,0;260,6377;5,6;-0,8439;0,0;0,0;0,0;0,0239;0,6;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,0139;260,6377;5,6;-0,8355;0,0;0,0;0,0;0,024;0,59;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,0278;260,6377;5,6;-0,8232;0,0;0,0;0,0;0,0241;0,58;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,0417;260,6377;5,6;-0,8015;0,0;0,0;0,0;0,0242;0,56;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,0556;260,6377;5,6;-0,7757;0,0;0,0;0,0;0,0244;0,55;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,0695;260,6377;5,6;-0,7384;0,0;0,0;0,0;0,0245;0,54;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,0834;260,6377;5,6;-0,7023;0,0;0,0;0,0;0,0246;0,53;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,0972;260,6377;5,6;-0,6664;0,0;0,0;0,0;0,0247;0,53;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,1111;260,6377;5,6;-0,6191;0,0;0,0;0,0;0,0249;0,52;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,125;260,3979;5,6;-0,568;0,0;0,0;0,0;0,025;0,51;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,1389;260,3763;5,6;-0,5063;0,0;0,0;0,0;0,0251;0,5;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,1528;260,3547;5,6;-0,4569;0,0;0,0;0,0;0,0253;0,5;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,1667;260,3331;5,6;-0,4167;0,0;0,0;0,0;0,0254;0,49;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,1806;260,3115;5,6;-0,3875;0,0;0,0;0,0;0,0256;0,49;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,1945;260,2899;5,6;-0,363;0,0;0,0;0,0;0,0257;0,48;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,2084;260,2683;5,6;-0,3375;0,0;0,0;0,0;0,0259;0,48;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,2222;260,2467;5,6;-0,3106;0,0;0,0;0,0;0,026;0,47;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,2361;260,2251;5,6;-0,2964;0,0;0,0;0,0;0,0261;0,47;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,25;260,2035;5,6;-0,2842;0,0;0,0;0,0;0,0263;0,46;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,2639;260,1819;5,6;-0,2736;0,0;0,0;0,0;0,0264;0,46;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,2778;260,1814;5,6;-0,2675;0,0;0,0;0,0;0,0265;0,46;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,2917;260,1814;5,6;-0,2631;0,0;0,0;0,0;0,0267;0,45;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,3056;260,1814;5,6;-0,2625;0,0;0,0;0,0;0,0268;0,45;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,3195;260,1814;5,6;-0,2711;0,0;0,0;0,0;0,027;0,45;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,3334;260,1814;5,6;-0,2822;0,0;0,0;0,0;0,0271;0,44;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,3472;260,1814;5,6;-0,3035;0,0;0,0;0,0;0,0272;0,44;1;0,0;1;4;0;0
16;HapticsAdaptiveCC;5;0,3611;260,1814;5,6;-0,3483;0,0;0,0;0,0;0,0274;0,43;1;0,0;1;4;0;0
