# Study: LKA_Haptics | Participant: 5 | Condition: HapticsFixedCW | Init: 20260128_103803 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
5;HapticsFixedCW;2;0,0;278,092;4,9;3,5379;0,0;0,0;0,0;-0,144;0,09;1;0,0001;1;4;0;0
5;HapticsFixedCW;2;0,0139;278,1109;4,9;3,5321;0,0;0,0;0,0;-0,1435;0,14;1;0,0001;1;4;0;0
5;HapticsFixedCW;2;0,0278;278,1298;4,9;3,5255;0,0;0,0;0,0;-0,143;0,18;1;0,0001;1;4;0;0
5;HapticsFixedCW;2;0,0417;278,1487;4,9;3,5241;0,0;0,0;0,0;-0,1425;0,23;1;0,0001;1;4;0;0
5;HapticsFixedCW;2;0,0556;278,1676;4,9;3,52;0,0;0,0;0,0;-0,142;0,27;1;0,0;1;4;0;0
5;HapticsFixedCW;2;0,0694;278,4088;4,9;3,5274;0,0;0,0;0,0;-0,1415;0,32;1;0,0;1;4;0;0
5;HapticsFixedCW;2;0,0833;278,4088;4,9;3,5123;0,0;0,0;0,0;-0,1409;0,36;1;0,0;1;4;0;0
5;HapticsFixedCW;2;0,0972;278,4088;4,9;3,4983;0,0;0,0;0,0;-0,1404;0,41;1;0,0;1;4;0;0
5;HapticsFixedCW;2;0,1111;278,4088;4,9;3,4955;0,0;0,0;0,0;-0,1398;0,45;1;0,0;1;4;0;0
5;HapticsFixedCW;2;0,125;278,4088;4,9;3,4773;0,0;0,0;0,0;-0,1392;0,5;1;0,0;1;4;0;0
5;HapticsFixedCW;2;0,1389;278,4088;4,9;3,5986;0,0;0,0;0,0;-0,1386;0,54;1;0,0;1;4;0;0
