# Study: LKA_Haptics | Participant: 7 | Condition: HapticsAdaptiveCW | Init: 20260128_150252 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
7;HapticsAdaptiveCW;6;0,0;278,0802;5,8;0,9303;0,0;0,0;0,0;-0,0349;-0,85;1;0,0001;1;-1;0;0
7;HapticsAdaptiveCW;6;0,0139;278,1025;5,8;0,877;0,0;0,0;0,0;-0,0351;-0,84;1;0,0001;1;7;0;0
7;HapticsAdaptiveCW;6;0,0278;278,1249;5,8;0,8663;0,0;0,0;0,0;-0,0353;-0,82;1;0,0001;1;7;0;0
7;HapticsAdaptiveCW;6;0,0417;278,1473;5,8;0,8474;0,0;0,0;0,0;-0,0355;-0,81;1;0,0001;1;7;0;0
7;HapticsAdaptiveCW;6;0,0556;278,1697;5,8;0,8294;0,0;0,0;0,0;-0,0357;-0,8;1;0,0;1;7;0;0
7;HapticsAdaptiveCW;6;0,0695;278,4088;5,9;0,8007;0,0;0,0;0,0;-0,0359;-0,78;1;0,0;1;7;0;0
7;HapticsAdaptiveCW;6;0,0834;278,4088;5,9;0,7706;0,0;0,0;0,0;-0,0361;-0,77;1;0,0;1;7;0;0
7;HapticsAdaptiveCW;6;0,0973;278,4088;5,9;0,7488;0,0;0,0;0,0;-0,0363;-0,76;1;0,0;1;7;0;0
7;HapticsAdaptiveCW;6;0,1111;278,4088;5,9;0,7341;0,0;0,0;0,0;-0,0365;-0,75;1;0,0;1;7;0;0
7;HapticsAdaptiveCW;6;0,125;278,4088;5,9;0,7095;0,0;0,0;0,0;-0,0367;-0,74;1;0,0;1;7;0;0
7;HapticsAdaptiveCW;6;0,1389;278,4088;5,9;0,6884;0,0;0,0;0,0;-0,0368;-0,73;1;0,0;1;7;0;0
