# Study: LKA_Haptics | Participant: 14 | Condition: HapticsFixedCC | Init: 20260129_131154 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
14;HapticsFixedCC;2;0,0;260,6377;7,1;0,9077;0,0;0,0;0,0;0,0234;0,72;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,0138;260,6377;7,1;0,904;0,0;0,0;0,0;0,0239;0,74;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,0277;260,6377;7,1;0,8834;0,0;0,0;0,0;0,0245;0,75;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,0416;260,6377;7,1;0,841;0,0;0,0;0,0;0,025;0,77;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,0555;260,6377;7,1;0,8076;0,0;0,0;0,0;0,0256;0,79;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,0694;260,6377;7,1;0,7625;0,0;0,0;0,0;0,0261;0,8;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,0833;260,6377;7,1;0,7326;0,0;0,0;0,0;0,0266;0,81;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,0972;260,3981;7,1;0,7125;0,0;0,0;0,0;0,0272;0,83;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,1111;260,3708;7,1;0,7064;0,0;0,0;0,0;0,0277;0,84;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,125;260,3434;7,1;0,7096;0,0;0,0;0,0;0,0283;0,85;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,1388;260,316;7,1;0,7184;0,0;0,0;0,0;0,0288;0,87;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,1527;260,2886;7,1;0,736;0,0;0,0;0,0;0,0294;0,88;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,1666;260,2612;7,1;0,7609;0,0;0,0;0,0;0,03;0,9;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,1805;260,2338;7,1;0,7805;0,0;0,0;0,0;0,0306;0,91;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,1944;260,2064;7,1;0,8201;0,0;0,0;0,0;0,0312;0,93;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,2083;260,1814;7,1;0,8599;0,0;0,0;0,0;0,0318;0,94;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,2222;260,1814;7,4;0,8866;0,0;0,0;0,0;0,0325;0,96;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,2361;260,1814;7,4;0,9104;0,0;0,0;0,0;0,0331;0,98;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,25;260,1814;7,4;0,9128;0,0;0,0;0,0;0,0338;1,0;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,2638;260,1814;7,4;0,9029;0,0;0,0;0,0;0,0345;1,01;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,2777;260,1814;7,4;0,8484;0,0;0,0;0,0;0,0352;1,03;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,2916;260,1814;7,4;0,7848;0,0;0,0;0,0;0,0359;1,05;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,3055;260,1814;7,4;0,7316;0,0;0,0;0,0;0,0366;1,06;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,3194;259,9519;7,4;0,6628;0,0;0,0;0,0;0,0372;1,07;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,3333;259,9233;7,4;0,6349;0,0;0,0;0,0;0,0379;1,09;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,3472;259,8948;7,4;0,5942;0,0;0,0;0,0;0,0386;1,1;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,3611;259,8662;7,4;0,5561;0,0;0,0;0,0;0,0393;1,11;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,375;259,8377;7,4;0,4978;0,0;0,0;0,0;0,0399;1,12;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,3888;259,8092;7,4;0,4537;0,0;0,0;0,0;0,0406;1,13;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,4027;259,7806;7,4;0,4149;0,0;0,0;0,0;0,0413;1,14;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,4166;259,7521;7,4;0,3863;0,0;0,0;0,0;0,0419;1,14;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,4305;259,7258;7,4;0,3804;0,0;0,0;0,0;0,0426;1,15;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,4444;259,7258;7,4;0,35;0,0;0,0;0,0;0,0432;1,16;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,4583;259,7258;7,4;0,3442;0,0;0,0;0,0;0,0439;1,16;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,4722;259,7258;7,4;0,3861;0,0;0,0;0,0;0,0445;1,17;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,4861;259,7258;7,4;0,4344;0,0;0,0;0,0;0,0452;1,18;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,5;259,7258;7,4;0,4659;0,0;0,0;0,0;0,0459;1,19;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,5138;259,7258;7,4;0,4846;0,0;0,0;0,0;0,0466;1,2;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,5277;259,7258;7,4;0,4993;0,0;0,0;0,0;0,0473;1,21;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,5416;259,4952;7,4;0,5194;0,0;0,0;0,0;0,048;1,22;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,5555;259,4667;7,4;0,5397;0,0;0,0;0,0;0,0487;1,23;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,5694;259,4382;7,4;0,5755;0,0;0,0;0,0;0,0494;1,24;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,5833;259,4096;7,4;0,6042;0,0;0,0;0,0;0,0502;1,25;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,5972;259,3811;7,4;0,6283;0,0;0,0;0,0;0,0509;1,26;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,6111;259,3525;7,4;0,6651;0,0;0,0;0,0;0,0517;1,27;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,625;259,324;7,4;0,6944;0,0;0,0;0,0;0,0525;1,28;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,6388;259,2955;7,4;0,7341;0,0;0,0;0,0;0,0533;1,3;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,6527;259,2782;7,4;0,7731;0,0;0,0;0,0;0,0541;1,31;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,6666;259,2782;7,4;0,8286;0,0;0,0;0,0;0,0549;1,33;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,6805;259,2782;7,4;0,8687;0,0;0,0;0,0;0,0557;1,34;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,6944;259,2782;7,4;0,9255;0,0;0,0;0,0;0,0566;1,36;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,7083;259,2782;7,4;0,9846;0,0;0,0;0,0;0,0575;1,38;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,7222;259,2782;7,7;1,0277;0,0;0,0;0,0;0,0584;1,4;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,7361;259,2782;7,7;1,064;0,0;0,0;0,0;0,0593;1,42;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,75;259,2782;7,7;1,0993;0,0;0,0;0,0;0,0603;1,44;1;0,0;1;4;0;0
14;HapticsFixedCC;2;0,7638;259,0352;7,7;1,1326;0,0;0,0;0,0;0,0613;1,46;1;0,0001;1;4;0;0
14;HapticsFixedCC;2;0,7777;259,0055;7,7;1,1541;0,0;0,0;0,0;0,0623;1,48;1;0,0001;1;4;0;0
14;HapticsFixedCC;2;0,7916;258,9758;7,7;1,1742;0,0;0,0;0,0;0,0633;1,51;1;0,0001;1;4;0;0
14;HapticsFixedCC;2;0,8055;258,9461;7,7;1,1872;0,0;0,0;0,0;0,0643;1,53;1;0,0001;1;4;0;0
14;HapticsFixedCC;2;0,8194;258,9164;7,7;1,1944;0,0;0,0;0,0;0,0654;1,55;1;0,0001;1;4;0;0
14;HapticsFixedCC;2;0,8333;258,8867;7,7;1,1932;0,0;0,0;0,0;0,0664;1,58;1;0,0001;1;4;0;0
14;HapticsFixedCC;2;0,8472;258,857;7,7;1,1731;0,0;0,0;0,0;0,0675;1,6;1;0,0001;1;4;0;0
14;HapticsFixedCC;2;0,8611;258,8273;7,7;1,134;0,0;0,0;0,0;0,0686;1,62;1;0,0002;1;4;0;0
14;HapticsFixedCC;2;0,875;258,8225;7,7;1,0787;0,0;0,0;0,0;0,0696;1,64;1;0,0002;1;4;0;0
14;HapticsFixedCC;2;0,8888;258,8225;7,7;1,0121;0,0;0,0;0,0;0,0707;1,66;1;0,0002;1;4;0;0
14;HapticsFixedCC;2;0,9027;258,8225;7,7;0,9543;0,0;0,0;0,0;0,0718;1,68;1;0,0002;1;4;0;0
14;HapticsFixedCC;2;0,9166;258,8225;7,7;0,8508;0,0;0,0;0,0;0,0728;1,7;1;0,0002;1;4;0;0
14;HapticsFixedCC;2;0,9305;258,8225;7,7;0,8656;0,0;0,0;0,0;0,0739;1,71;1;0,0002;1;4;0;0
14;HapticsFixedCC;2;0,9444;258,8225;7,7;0,8582;0,0;0,0;0,0;0,0749;1,73;1;0,0002;1;4;0;0
14;HapticsFixedCC;2;0,9583;258,8225;7,7;0,8435;0,0;0,0;0,0;0,076;1,75;1;0,0002;1;4;0;0
