# Study: LKA_Haptics | Participant: 9 | Condition: BaselineCW | Init: 20260128_163919 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
9;BaselineCW;4;0,0;278,1043;5,4;-1,1055;0,0;0,0;0,0;0,0116;0,27;1;0,0001;1;0;0;0
9;BaselineCW;4;0,0139;278,1252;6,8;-1,0837;0,0;0,0;0,0;0,0115;0,25;1;0,0001;1;0;0;0
9;BaselineCW;4;0,0278;278,1514;6,8;-1,0584;0,0;0,0;0,0;0,0114;0,23;1;0,0001;1;0;0;0
9;BaselineCW;4;0,0417;278,1776;6,8;-1,0414;0,0;0,0;0,0;0,0113;0,21;1;0,0;1;0;0;0
9;BaselineCW;4;0,0556;278,4088;6,8;-1,0242;0,0;0,0;0,0;0,0112;0,19;1;0,0;1;0;0;0
9;BaselineCW;4;0,0694;278,4088;6,8;-1,0134;0,0;0,0;0,0;0,0111;0,18;1;0,0;1;0;0;0
9;BaselineCW;4;0,0833;278,4088;6,8;-1,0067;0,0;0,0;0,0;0,011;0,16;1;0,0;1;0;0;0
9;BaselineCW;4;0,0972;278,4088;6,8;-1,0069;0,0;0,0;0,0;0,0109;0,14;1;0,0;1;0;0;0
9;BaselineCW;4;0,1111;278,4088;6,8;-1,0119;0,0;0,0;0,0;0,0108;0,13;1;0,0;1;0;0;0
9;BaselineCW;4;0,125;278,4088;6,8;-1,0208;0,0;0,0;0,0;0,0107;0,11;1;0,0;1;0;0;0
9;BaselineCW;4;0,1389;278,4088;6,8;-1,0401;0,0;0,0;0,0;0,0105;0,09;1;0,0;1;0;0;0
9;BaselineCW;4;0,1528;278,4088;6,8;-1,0654;0,0;0,0;0,0;0,0104;0,07;1;0,0;1;0;0;0
9;BaselineCW;4;0,1667;278,4138;6,8;-1,0996;0,0;0,0;0,0;0,0102;0,05;1;0,0;1;0;0;0
9;BaselineCW;4;0,1806;278,44;6,8;-1,1422;0,0;0,0;0,0;0,01;0,03;1;0,0001;1;0;0;0
9;BaselineCW;4;0,1944;278,4662;6,8;-1,177;0,0;0,0;0,0;0,0098;0,0;1;0,0002;1;0;0;0
9;BaselineCW;4;0,2083;278,4925;6,8;-1,2105;0,0;0,0;0,0;0,0096;0,0;1;0,0003;1;0;0;0
9;BaselineCW;4;0,2222;278,5187;6,8;-1,2406;0,0;0,0;0,0;0,0094;-0,03;1;0,0004;1;0;0;0
9;BaselineCW;4;0,2361;278,5449;6,8;-1,2818;0,0;0,0;0,0;0,0091;-0,05;1;0,0004;1;0;0;0
9;BaselineCW;4;0,25;278,5712;6,8;-1,3178;0,0;0,0;0,0;0,0088;-0,07;1;0,0005;1;0;0;0
9;BaselineCW;4;0,2639;278,5974;7,3;-1,3704;0,0;0,0;0,0;0,0085;-0,1;1;0,0006;1;0;0;0
9;BaselineCW;4;0,2778;278,6255;7,3;-1,4237;0,0;0,0;0,0;0,0082;-0,12;1;0,0007;1;0;0;0
9;BaselineCW;4;0,2917;278,8654;7,3;-1,4723;0,0;0,0;0,0;0,0078;-0,15;1;0,0014;1;0;0;0
9;BaselineCW;4;0,3056;278,8654;7,3;-1,5214;0,0;0,0;0,0;0,0075;-0,18;1;0,0014;1;0;0;0
9;BaselineCW;4;0,3194;278,8654;7,3;-1,5607;0,0;0,0;0,0;0,0071;-0,21;1;0,0014;1;0;0;0
9;BaselineCW;4;0,3333;278,8654;7,3;-1,5968;0,0;0,0;0,0;0,0067;-0,24;1;0,0014;1;0;0;0
9;BaselineCW;4;0,3472;278,8654;7,3;-1,6304;0,0;0,0;0,0;0,0062;-0,27;1;0,0014;1;0;0;0
9;BaselineCW;4;0,3611;278,8654;7,3;-1,6552;0,0;0,0;0,0;0,0058;-0,3;1;0,0014;1;0;0;0
9;BaselineCW;4;0,375;278,8654;7,3;-1,672;0,0;0,0;0,0;0,0053;-0,33;1;0,0014;1;0;0;0
9;BaselineCW;4;0,3889;278,8654;7,3;-1,6809;0,0;0,0;0,0;0,0048;-0,36;1;0,0014;1;0;0;0
9;BaselineCW;4;0,4028;278,879;7,3;-1,6833;0,0;0,0;0,0;0,0043;-0,39;1;0,0014;1;0;0;0
9;BaselineCW;4;0,4167;278,9072;7,3;-1,6692;0,0;0,0;0,0;0,0038;-0,42;1;0,0013;1;0;0;0
9;BaselineCW;4;0,4306;278,9353;7,3;-1,6209;0,0;0,0;0,0;0,0033;-0,45;1;0,0012;1;0;0;0
9;BaselineCW;4;0,4444;278,9635;7,3;-1,5583;0,0;0,0;0,0;0,0027;-0,48;1;0,0011;1;0;0;0
9;BaselineCW;4;0,4583;278,9916;7,3;-1,4864;0,0;0,0;0,0;0,0022;-0,51;1;0,0011;1;0;0;0
