# Study: LKA_Haptics | Participant: 11 | Condition: HapticsFixedCC | Init: 20260129_102723 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
11;HapticsFixedCC;5;0,0;260,6377;7,2;-0,0642;0,0;0,0;0,0;0,0528;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,0139;260,6377;7,2;-0,0676;0,0;0,0;0,0;0,0534;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,0278;260,6377;7,2;-0,0654;0,0;0,0;0,0;0,054;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,0417;260,6377;7,2;-0,0597;0,0;0,0;0,0;0,0545;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,0556;260,6377;7,2;-0,0459;0,0;0,0;0,0;0,0551;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,0695;260,6377;7,2;-0,0338;0,0;0,0;0,0;0,0557;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,0834;260,6377;7,2;-0,0201;0,0;0,0;0,0;0,0563;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,0973;260,3902;7,2;-0,0173;0,0;0,0;0,0;0,0569;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,1111;260,3624;7,2;-0,0118;0,0;0,0;0,0;0,0574;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,125;260,3346;7,2;0,0056;0,0;0,0;0,0;0,058;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,1389;260,3069;7,2;0,0167;0,0;0,0;0,0;0,0586;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,1528;260,2791;7,2;0,0189;0,0;0,0;0,0;0,0592;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,1667;260,2513;7,2;0,0407;0,0;0,0;0,0;0,0598;1,17;1;0,0;1;4;0;0
11;HapticsFixedCC;5;0,1806;260,2235;7,2;0,0508;0,0;0,0;0,0;0,0604;1,17;1;0,0;1;4;0;0
