# Study: LKA_Haptics | Participant: 8 | Condition: HapticsFixedCW | Init: 20260128_154932 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
8;HapticsFixedCW;5;0,0;278,0984;4,6;0,1454;0,0;0,0;0,0;-0,0211;-0,97;1;0,0001;1;4;0;0
8;HapticsFixedCW;5;0,0139;278,1161;4,6;0,1449;0,0;0,0;0,0;-0,0214;-0,97;1;0,0001;1;4;0;0
8;HapticsFixedCW;5;0,0278;278,1339;4,6;0,1444;0,0;0,0;0,0;-0,0217;-0,97;1;0,0001;1;4;0;0
8;HapticsFixedCW;5;0,0417;278,1516;4,6;0,1467;0,0;0,0;0,0;-0,0219;-0,96;1;0,0001;1;4;0;0
8;HapticsFixedCW;5;0,0556;278,1694;4,6;0,1521;0,0;0,0;0,0;-0,0222;-0,96;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,0695;278,4088;6,5;0,158;0,0;0,0;0,0;-0,0225;-0,96;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,0833;278,4088;6,5;0,1666;0,0;0,0;0,0;-0,0229;-0,95;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,0972;278,4088;6,5;0,1766;0,0;0,0;0,0;-0,0233;-0,95;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,1111;278,4088;6,5;0,1868;0,0;0,0;0,0;-0,0237;-0,95;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,125;278,4088;6,5;0,1969;0,0;0,0;0,0;-0,0241;-0,94;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,1389;278,4088;6,5;0,2105;0,0;0,0;0,0;-0,0245;-0,94;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,1528;278,4088;6,5;0,2235;0,0;0,0;0,0;-0,0249;-0,93;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,1667;278,4088;6,5;0,2407;0,0;0,0;0,0;-0,0252;-0,93;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,1806;278,4088;6,5;0,2615;0,0;0,0;0,0;-0,0256;-0,93;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,1945;278,4128;6,5;0,2821;0,0;0,0;0,0;-0,026;-0,92;1;0,0;1;4;0;0
8;HapticsFixedCW;5;0,2083;278,4379;6,5;0,2963;0,0;0,0;0,0;-0,0263;-0,92;1;0,0001;1;4;0;0
