# Study: LKA_Haptics | Participant: 16 | Condition: HapticsFixedCC | Init: 20260131_161454 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
16;HapticsFixedCC;3;0,0;260,6377;6,8;-0,759;0,0;0,0;0,0;-0,0322;-0,97;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,0139;260,6377;7,0;-0,7424;0,0;0,0;0,0;-0,0328;-0,99;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,0278;260,6377;7,0;-0,7214;0,0;0,0;0,0;-0,0333;-1,0;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,0416;260,6377;7,0;-0,6977;0,0;0,0;0,0;-0,0339;-1,01;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,0555;260,6377;7,0;-0,6768;0,0;0,0;0,0;-0,0345;-1,02;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,0694;260,6377;7,0;-0,6628;0,0;0,0;0,0;-0,0351;-1,03;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,0833;260,6377;7,0;-0,6506;0,0;0,0;0,0;-0,0357;-1,05;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,0972;260,4095;7,0;-0,6434;0,0;0,0;0,0;-0,0362;-1,06;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,1111;260,3824;7,0;-0,6402;0,0;0,0;0,0;-0,0368;-1,07;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,125;260,3554;7,0;-0,6376;0,0;0,0;0,0;-0,0374;-1,08;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,1389;260,3285;7,0;-0,6328;0,0;0,0;0,0;-0,0381;-1,09;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,1528;260,3015;7,0;-0,6234;0,0;0,0;0,0;-0,0387;-1,1;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,1666;260,2744;7,0;-0,6045;0,0;0,0;0,0;-0,0393;-1,11;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,1805;260,2475;7,0;-0,5753;0,0;0,0;0,0;-0,0399;-1,12;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,1944;260,2205;7,0;-0,5335;0,0;0,0;0,0;-0,0405;-1,13;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,2083;260,1935;7,0;-0,4788;0,0;0,0;0,0;-0,0411;-1,14;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,2222;260,1814;7,0;-0,419;0,0;0,0;0,0;-0,0417;-1,15;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,2361;260,1814;7,0;-0,3608;0,0;0,0;0,0;-0,0423;-1,15;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,25;260,1814;7,0;-0,3142;0,0;0,0;0,0;-0,0429;-1,16;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,2639;260,1814;7,0;-0,2672;0,0;0,0;0,0;-0,0435;-1,16;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,2778;260,1814;7,0;-0,2049;0,0;0,0;0,0;-0,044;-1,16;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,2916;260,1814;7,0;-0,1671;0,0;0,0;0,0;-0,0446;-1,17;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,3055;260,1814;7,0;-0,1345;0,0;0,0;0,0;-0,0452;-1,17;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,3194;260,1814;7,0;-0,109;0,0;0,0;0,0;-0,0457;-1,17;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,3333;259,9505;7,0;-0,0911;0,0;0,0;0,0;-0,0463;-1,17;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,3472;259,9235;7,0;-0,0805;0,0;0,0;0,0;-0,0468;-1,17;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,3611;259,8965;7,0;-0,0895;0,0;0,0;0,0;-0,0474;-1,17;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,375;259,8695;7,0;-0,1544;0,0;0,0;0,0;-0,048;-1,18;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,3889;259,8425;7,0;-0,2451;0,0;0,0;0,0;-0,0485;-1,18;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,4028;259,8155;7,0;-0,3643;0,0;0,0;0,0;-0,0491;-1,19;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,4166;259,7885;7,0;-0,4464;0,0;0,0;0,0;-0,0498;-1,19;1;0,0;1;4;0;0
16;HapticsFixedCC;3;0,4305;259,7615;7,0;-0,5161;0,0;0,0;0,0;-0,0504;-1,2;1;0,0;1;4;0;0
