# Study: LKA_Haptics | Participant: 12 | Condition: HapticsAdaptiveCC | Init: 20260129_113016 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;6,7000;-1,0102;0,0208;0,0000;0,0000;0,0000;0,0000;0,0000;0,0259;0,6300;-0,3800;1;0,0000;0,0000;0;0;1;4;0;0
0,0139;260,6377;6,7000;-1,0129;0,0209;0,0000;0,0000;0,0000;0,0000;0,0000;0,0261;0,6200;-0,3900;1;0,0000;0,0000;0;0;1;4;0;0
0,0277;260,6377;6,7000;-1,0051;0,0210;0,0000;0,0000;0,0000;0,0000;0,0000;0,0262;0,6000;-0,4000;1;0,0000;0,0000;0;0;1;4;0;0
0,0416;260,6377;6,7000;-0,9808;0,0211;0,0000;0,0000;0,0000;0,0000;0,0000;0,0263;0,5900;-0,4000;1;0,0000;0,0000;0;0;1;4;0;0
0,0555;260,6377;6,7000;-0,9239;0,0212;0,0000;0,0000;0,0000;0,0000;0,0000;0,0264;0,5700;-0,3500;1;0,0000;0,0000;0;0;1;4;0;0
0,0694;260,6377;6,7000;-0,9125;0,0212;0,0000;0,0000;0,0000;0,0000;0,0000;0,0266;0,5500;-0,3600;1;0,0000;0,0000;0;0;1;4;0;0
0,0833;260,6377;6,7000;-0,8557;0,0213;0,0000;0,0000;0,0000;0,0000;0,0000;0,0267;0,5400;-0,3200;1;0,0000;0,0000;0;0;1;4;0;0
0,0972;260,6377;6,7000;-0,7275;0,0214;0,0000;0,0000;0,0000;0,0000;0,0000;0,0268;0,5300;-0,2000;1;0,0000;0,0000;0;0;1;4;0;0
0,1111;260,3889;6,7000;-0,6382;0,0216;0,0000;0,0000;0,0000;0,0000;0,0000;0,0269;0,5200;-0,1200;1;0,0000;0,0000;0;0;1;4;0;0
0,1250;260,3631;6,7000;-0,5408;0,0217;0,0000;0,0000;0,0000;0,0000;0,0000;0,0271;0,5100;-0,0300;1;0,0000;0,0000;0;0;1;4;0;0
0,1389;260,3372;6,7000;-0,4202;0,0218;0,0000;0,0000;0,0000;0,0000;0,0000;0,0273;0,5000;0,0800;1;0,0000;0,0000;0;0;1;4;0;0
0,1527;260,3114;6,7000;-0,3127;0,0220;0,0000;0,0000;0,0000;0,0000;0,0000;0,0275;0,5000;0,1800;1;0,0000;0,0000;0;0;1;4;0;0
0,1666;260,2855;6,7000;-0,2504;0,0221;0,0000;0,0000;0,0000;0,0000;0,0000;0,0277;0,4900;0,2400;1;0,0000;0,0000;0;0;1;4;0;0
0,1805;260,2597;6,7000;-0,2039;0,0223;0,0000;0,0000;0,0000;0,0000;0,0000;0,0279;0,4900;0,2900;1;0,0000;0,0000;0;0;1;4;0;0
