# Study: LKA_Haptics | Participant: 13 | Condition: HapticsFixedCW | Init: 20260129_121444 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0912;3,7000;1,7906;0,0114;0,0000;0,0000;0,0000;0,0000;0,0000;0,0142;0,8500;2,6400;1;0,0001;0,0000;0;1;1;4;0;0
0,0139;278,1055;3,7000;1,8059;0,0117;0,0000;0,0000;0,0000;0,0000;0,0000;0,0146;0,8700;2,6700;1;0,0001;0,0000;0;1;1;4;0;0
0,0278;278,1198;3,7000;1,8185;0,0120;0,0000;0,0000;0,0000;0,0000;0,0000;0,0150;0,8900;2,7000;1;0,0001;0,0000;0;1;1;4;0;0
0,0417;278,1340;3,7000;1,8358;0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;0,0154;0,9000;2,7400;1;0,0001;0,0000;0;1;1;4;0;0
0,0556;278,1483;3,7000;1,8737;0,0126;0,0000;0,0000;0,0000;0,0000;0,0000;0,0158;0,9200;2,8000;1;0,0001;0,0000;0;1;1;4;0;0
0,0695;278,1625;3,7000;1,9541;0,0130;0,0000;0,0000;0,0000;0,0000;0,0000;0,0162;0,9400;2,9000;1;0,0000;0,0000;0;1;1;4;0;0
0,0834;278,1768;3,7000;1,9702;0,0133;0,0000;0,0000;0,0000;0,0000;0,0000;0,0166;0,9600;2,9300;1;0,0000;0,0000;0;1;1;4;0;0
0,0972;278,4088;3,7000;2,0815;0,0136;0,0000;0,0000;0,0000;0,0000;0,0000;0,0171;0,9800;3,0600;1;0,0000;0,0000;0;1;1;4;0;0
0,1111;278,4088;3,7000;2,2147;0,0140;0,0000;0,0000;0,0000;0,0000;0,0000;0,0175;1,0000;3,2200;1;0,0000;0,0000;0;1;1;4;0;0
0,1250;278,4088;3,7000;2,4405;0,0144;0,0000;0,0000;0,0000;0,0000;0,0000;0,0180;1,0300;3,4700;1;0,0000;0,0000;0;1;1;4;0;0
0,1389;278,4088;3,7000;2,6087;0,0148;0,0000;0,0000;0,0000;0,0000;0,0000;0,0185;1,0500;3,6600;1;0,0000;0,0000;0;1;1;4;0;0
0,1528;278,4088;3,7000;2,7708;0,0152;0,0000;0,0000;0,0000;0,0000;0,0000;0,0190;1,0800;3,8500;1;0,0000;0,0000;0;1;1;4;0;0
0,1667;278,4088;3,7000;2,8530;0,0156;0,0000;0,0000;0,0000;0,0000;0,0000;0,0195;1,1100;3,9600;1;0,0000;0,0000;0;1;1;4;0;0
0,1806;278,4088;3,7000;2,9462;0,0161;0,0000;0,0000;0,0000;0,0000;0,0000;0,0201;1,1300;4,0800;1;0,0000;0,0000;0;1;1;4;0;0
0,1945;278,4088;3,7000;2,9649;0,0165;0,0000;0,0000;0,0000;0,0000;0,0000;0,0207;1,1600;4,1300;1;0,0000;0,0000;0;1;1;4;0;0
0,2084;278,4088;3,7000;3,0907;0,0170;0,0000;0,0000;0,0000;0,0000;0,0000;0,0212;1,1900;4,2800;1;0,0000;0,0000;0;1;1;4;0;0
0,2222;278,4088;3,7000;3,1712;0,0175;0,0000;0,0000;0,0000;0,0000;0,0000;0,0218;1,2200;4,4000;1;0,0000;0,0000;0;1;1;4;0;0
0,2361;278,4088;3,7000;3,2136;0,0180;0,0000;0,0000;0,0000;0,0000;0,0000;0,0224;1,2600;4,4700;1;0,0000;0,0000;0;1;1;4;0;0
0,2500;278,4088;3,7000;3,2395;0,0185;0,0000;0,0000;0,0000;0,0000;0,0000;0,0231;1,2900;4,5300;1;0,0000;0,0000;0;1;1;4;0;0
0,2639;278,4088;3,7000;3,2535;0,0190;0,0000;0,0000;0,0000;0,0000;0,0000;0,0237;1,3200;4,5700;1;0,0000;0,0000;0;1;1;4;0;0
0,2778;278,4088;3,7000;3,2683;0,0195;0,0000;0,0000;0,0000;0,0000;0,0000;0,0244;1,3500;4,6200;1;0,0000;0,0000;0;1;1;4;0;0
0,2917;278,4088;3,7000;3,2766;0,0200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0250;1,3800;4,6600;1;0,0000;0,0000;0;1;1;4;0;0
0,3056;278,4088;3,7000;3,2756;0,0205;0,0000;0,0000;0,0000;0,0000;0,0000;0,0256;1,4100;4,6900;1;0,0000;0,0000;0;1;1;4;0;0
0,3195;278,4193;3,7000;3,2451;0,0210;0,0000;0,0000;0,0000;0,0000;0,0000;0,0263;1,4400;4,6900;1;0,0001;0,0000;0;1;1;4;0;0
0,3334;278,4336;3,7000;3,1864;0,0216;0,0000;0,0000;0,0000;0,0000;0,0000;0,0270;1,4700;4,6600;1;0,0001;0,0000;0;1;1;4;0;0
0,3472;278,4478;3,7000;3,0372;0,0221;0,0000;0,0000;0,0000;0,0000;0,0000;0,0276;1,5000;4,5400;1;0,0001;0,0000;0;1;1;4;0;0
0,3611;278,4621;3,7000;2,8801;0,0226;0,0000;0,0000;0,0000;0,0000;0,0000;0,0283;1,5300;4,4100;1;0,0002;0,0000;0;1;1;4;0;0
