# Study: LKA_Haptics | Participant: 12 | Condition: HapticsFixedCC | Init: 20260129_113611 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;7,1000;0,5110;-0,0239;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0299;-0,6000;-0,0900;1;0,0000;0,0000;0;1;1;4;0;0
0,0139;260,6377;7,1000;0,5376;-0,0241;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0301;-0,5900;-0,0500;1;0,0000;0,0000;0;1;1;4;0;0
0,0278;260,6377;7,1000;0,5726;-0,0242;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0303;-0,5800;0,0000;1;0,0000;0,0000;0;1;1;4;0;0
0,0417;260,6377;7,1000;0,6094;-0,0243;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0304;-0,5700;0,0400;1;0,0000;0,0000;0;1;1;4;0;0
0,0556;260,6377;7,1000;0,6443;-0,0244;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0305;-0,5600;0,0800;1;0,0000;0,0000;0;1;1;4;0;0
0,0695;260,6377;7,1000;0,6828;-0,0245;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0307;-0,5500;0,1400;1;0,0000;0,0000;0;1;1;4;0;0
0,0834;260,6377;7,1000;0,6904;-0,0246;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0308;-0,5300;0,1600;1;0,0000;0,0000;0;1;1;4;0;0
0,0973;260,6377;7,1000;0,7377;-0,0247;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0309;-0,5200;0,2200;1;0,0000;0,0000;0;1;1;4;0;0
0,1111;260,3827;7,1000;0,7773;-0,0248;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0310;-0,5000;0,2700;1;0,0000;0,0000;0;1;1;4;0;0
0,1250;260,3553;7,1000;0,8167;-0,0248;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0310;-0,4900;0,3300;1;0,0000;0,0000;0;1;1;4;0;0
0,1389;260,3279;7,1000;0,8246;-0,0249;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0311;-0,4700;0,3500;1;0,0000;0,0000;0;1;1;4;0;0
