# Study: LKA_Haptics | Participant: 6 | Condition: HapticsAdaptiveCW | Init: 20260128_134530 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0920;6,1000;-0,4705;0,0384;0,0000;0,0000;0,0000;0,0000;0,0000;0,0480;1,1400;0,6700;1;0,0001;0,0000;0;1;1;7;0;0
0,0139;278,1155;6,1000;-0,4954;0,0387;0,0000;0,0000;0,0000;0,0000;0,0000;0,0484;1,1300;0,6400;1;0,0001;0,0000;0;1;1;7;0;0
0,0278;278,1390;6,1000;-0,5149;0,0391;0,0000;0,0000;0,0000;0,0000;0,0000;0,0488;1,1200;0,6100;1;0,0001;0,0000;0;1;1;7;0;0
0,0417;278,1626;6,1000;-0,5301;0,0393;0,0000;0,0000;0,0000;0,0000;0,0000;0,0492;1,1200;0,5900;1;0,0000;0,0000;0;1;1;7;0;0
0,0556;278,4088;6,1000;-0,5415;0,0396;0,0000;0,0000;0,0000;0,0000;0,0000;0,0495;1,1100;0,5700;1;0,0000;0,0000;0;1;1;7;0;0
0,0695;278,4088;6,1000;-0,5479;0,0399;0,0000;0,0000;0,0000;0,0000;0,0000;0,0499;1,1000;0,5500;1;0,0000;0,0000;0;1;1;7;0;0
0,0834;278,4088;6,1000;-0,5446;0,0402;0,0000;0,0000;0,0000;0,0000;0,0000;0,0503;1,0900;0,5500;1;0,0000;0,0000;0;1;1;7;0;0
0,0973;278,4088;6,1000;-0,5437;0,0405;0,0000;0,0000;0,0000;0,0000;0,0000;0,0506;1,0800;0,5400;1;0,0000;0,0000;0;1;1;7;0;0
0,1112;278,4088;6,3000;-0,5469;0,0408;0,0000;0,0000;0,0000;0,0000;0,0000;0,0509;1,0800;0,5300;1;0,0000;0,0000;0;1;1;7;0;0
0,1250;278,4088;6,3000;-0,5573;0,0410;0,0000;0,0000;0,0000;0,0000;0,0000;0,0513;1,0700;0,5100;1;0,0000;0,0000;0;1;1;7;0;0
0,1389;278,4088;6,3000;-0,5734;0,0413;0,0000;0,0000;0,0000;0,0000;0,0000;0,0516;1,0600;0,4900;1;0,0000;0,0000;0;1;1;7;0;0
0,1528;278,4088;6,3000;-0,5858;0,0416;0,0000;0,0000;0,0000;0,0000;0,0000;0,0520;1,0500;0,4600;1;0,0000;0,0000;0;1;1;7;0;0
0,1667;278,4088;6,3000;-0,5977;0,0419;0,0000;0,0000;0,0000;0,0000;0,0000;0,0523;1,0400;0,4400;1;0,0000;0,0000;0;1;1;7;0;0
0,1806;278,4088;6,3000;-0,6209;0,0421;0,0000;0,0000;0,0000;0,0000;0,0000;0,0527;1,0300;0,4100;1;0,0000;0,0000;0;1;1;7;0;0
0,1945;278,4260;6,3000;-0,6538;0,0424;0,0000;0,0000;0,0000;0,0000;0,0000;0,0530;1,0200;0,3700;1;0,0001;0,0000;0;1;1;7;0;0
0,2084;278,4503;6,3000;-0,6948;0,0426;0,0000;0,0000;0,0000;0,0000;0,0000;0,0533;1,0100;0,3200;1;0,0002;0,0000;0;1;1;7;0;0
0,2223;278,4746;6,3000;-0,7445;0,0429;0,0000;0,0000;0,0000;0,0000;0,0000;0,0536;1,0000;0,2500;1;0,0002;0,0000;0;1;1;7;0;0
0,2362;278,4989;6,3000;-0,7917;0,0431;0,0000;0,0000;0,0000;0,0000;0,0000;0,0539;0,9900;0,2000;1;0,0003;0,0000;0;1;1;7;0;0
0,2500;278,5233;6,3000;-0,8419;0,0433;0,0000;0,0000;0,0000;0,0000;0,0000;0,0541;0,9700;0,1300;1;0,0004;0,0000;0;1;1;7;0;0
0,2639;278,5475;6,3000;-0,8824;0,0435;0,0000;0,0000;0,0000;0,0000;0,0000;0,0544;0,9600;0,0800;1;0,0005;0,0000;0;1;1;7;0;0
0,2778;278,5719;6,3000;-0,9135;0,0437;0,0000;0,0000;0,0000;0,0000;0,0000;0,0546;0,9500;0,0300;1;0,0005;0,0000;0;1;1;7;0;0
0,2917;278,5962;6,3000;-0,9435;0,0439;0,0000;0,0000;0,0000;0,0000;0,0000;0,0549;0,9300;0,0000;1;0,0006;0,0000;0;1;1;7;0;0
0,3056;278,6205;6,3000;-0,9665;0,0441;0,0000;0,0000;0,0000;0,0000;0,0000;0,0551;0,9200;-0,0500;1;0,0007;0,0000;0;1;1;7;0;0
0,3195;278,8654;6,3000;-0,9802;0,0442;0,0000;0,0000;0,0000;0,0000;0,0000;0,0553;0,9000;-0,0800;1;0,0014;0,0000;0;1;1;7;0;0
0,3334;278,8654;6,3000;-0,9854;0,0444;0,0000;0,0000;0,0000;0,0000;0,0000;0,0555;0,8900;-0,1000;1;0,0014;0,0000;0;1;1;7;0;0
0,3473;278,8654;6,3000;-0,9770;0,0446;0,0000;0,0000;0,0000;0,0000;0,0000;0,0557;0,8700;-0,1100;1;0,0014;0,0000;0;1;1;7;0;0
0,3612;278,8654;6,3000;-0,9582;0,0447;0,0000;0,0000;0,0000;0,0000;0,0000;0,0559;0,8600;-0,1000;1;0,0014;0,0000;0;1;1;7;0;0
0,3750;278,8654;6,3000;-0,9161;0,0449;0,0000;0,0000;0,0000;0,0000;0,0000;0,0561;0,8400;-0,0700;1;0,0014;0,0000;0;1;1;7;0;0
0,3889;278,8654;6,3000;-0,8620;0,0451;0,0000;0,0000;0,0000;0,0000;0,0000;0,0563;0,8300;-0,0300;1;0,0014;0,0000;0;1;1;7;0;0
0,4028;278,8654;6,3000;-0,7904;0,0452;0,0000;0,0000;0,0000;0,0000;0,0000;0,0565;0,8100;0,0200;1;0,0014;0,0000;0;1;1;7;0;0
