# Study: LKA_Haptics | Participant: 10 | Condition: HapticsAdaptiveCC | Init: 20260128_174548 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;8,9000;-0,1559;0,0633;0,0000;0,0000;0,0000;0,0000;0,0000;0,0791;2,5600;2,4100;1;0,0000;0,0000;0;1;1;4;0;0
0,0139;260,6377;8,9000;-0,1840;0,0645;0,0000;0,0000;0,0000;0,0000;0,0000;0,0806;2,5600;2,3700;1;0,0000;0,0000;0;1;1;4;0;0
0,0278;260,6377;8,9000;-0,1982;0,0657;0,0000;0,0000;0,0000;0,0000;0,0000;0,0821;2,5500;2,3600;1;0,0000;0,0000;0;1;1;4;0;0
0,0416;260,6377;8,9000;-0,2011;0,0669;0,0000;0,0000;0,0000;0,0000;0,0000;0,0836;2,5500;2,3500;1;0,0000;0,0000;0;1;1;4;0;0
0,0555;260,6377;9,6000;-0,2461;0,0681;0,0000;0,0000;0,0000;0,0000;0,0000;0,0851;2,5400;2,3000;1;0,0000;0,0000;0;1;1;4;0;0
0,0694;260,6377;9,6000;-0,2534;0,0693;0,0000;0,0000;0,0000;0,0000;0,0000;0,0867;2,5400;2,2800;1;0,0000;0,0000;0;1;1;4;0;0
0,0833;260,3965;9,6000;-0,2523;0,0706;0,0000;0,0000;0,0000;0,0000;0,0000;0,0882;2,5300;2,2800;1;0,0000;0,0000;0;1;1;4;0;0
0,0972;260,3596;9,6000;-0,2041;0,0719;0,0000;0,0000;0,0000;0,0000;0,0000;0,0898;2,5300;2,3200;1;0,0000;0,0000;0;1;1;4;0;0
0,1111;260,3225;9,6000;-0,1673;0,0731;0,0000;0,0000;0,0000;0,0000;0,0000;0,0914;2,5200;2,3600;1;0,0000;0,0000;0;1;1;4;0;0
0,1250;260,2855;9,6000;-0,1601;0,0744;0,0000;0,0000;0,0000;0,0000;0,0000;0,0930;2,5200;2,3600;1;0,0000;0,0000;0;1;1;4;0;0
0,1389;260,2485;9,6000;-0,1227;0,0757;0,0000;0,0000;0,0000;0,0000;0,0000;0,0946;2,5200;2,3900;1;0,0000;0,0000;0;1;1;4;0;0
0,1528;260,2115;9,6000;-0,1128;0,0770;0,0000;0,0000;0,0000;0,0000;0,0000;0,0962;2,5100;2,4000;1;0,0000;0,0000;0;1;1;4;0;0
0,1666;260,1814;9,6000;-0,1230;0,0783;0,0000;0,0000;0,0000;0,0000;0,0000;0,0979;2,5100;2,3900;1;0,0000;0,0000;0;1;1;4;0;0
0,1805;260,1814;9,6000;-0,1331;0,0796;0,0000;0,0000;0,0000;0,0000;0,0000;0,0995;2,5100;2,3800;1;0,0000;0,0000;0;1;1;4;0;0
0,1944;260,1814;9,6000;-0,1356;0,0808;0,0000;0,0000;0,0000;0,0000;0,0000;0,1011;2,5100;2,3700;1;0,0000;0,0000;0;1;1;4;0;0
0,2083;260,1814;9,6000;-0,1371;0,0821;0,0000;0,0000;0,0000;0,0000;0,0000;0,1027;2,5000;2,3700;1;0,0000;0,0000;0;1;1;4;0;0
0,2222;260,1814;9,6000;-0,1367;0,0834;0,0000;0,0000;0,0000;0,0000;0,0000;0,1043;2,5000;2,3600;1;0,0000;0,0000;0;1;1;4;0;0
0,2361;260,1814;9,6000;-0,1412;0,0847;0,0000;0,0000;0,0000;0,0000;0,0000;0,1059;2,5000;2,3600;1;0,0000;0,0000;0;1;1;4;0;0
0,2500;259,9525;9,6000;-0,1421;0,0860;0,0000;0,0000;0,0000;0,0000;0,0000;0,1075;2,4900;2,3500;1;0,0000;0,0000;0;1;1;4;0;0
0,2639;259,9155;9,6000;-0,1556;0,0872;0,0000;0,0000;0,0000;0,0000;0,0000;0,1091;2,4900;2,3400;1;0,0000;0,0000;0;1;1;4;0;0
0,2778;259,8785;9,6000;-0,1660;0,0885;0,0000;0,0000;0,0000;0,0000;0,0000;0,1106;2,4900;2,3200;1;0,0000;0,0000;0;1;1;4;0;0
0,2916;259,8415;9,6000;-0,1729;0,0898;0,0000;0,0000;0,0000;0,0000;0,0000;0,1122;2,4800;2,3100;1;0,0000;0,0000;0;1;1;4;0;0
0,3055;259,8045;9,6000;-0,1829;0,0910;0,0000;0,0000;0,0000;0,0000;0,0000;0,1138;2,4800;2,3000;1;0,0000;0,0000;0;1;1;4;0;0
0,3194;259,7675;9,6000;-0,2076;0,0923;0,0000;0,0000;0,0000;0,0000;0,0000;0,1154;2,4800;2,2700;1;0,0000;0,0000;0;1;1;4;0;0
0,3333;259,7305;9,6000;-0,2438;0,0936;0,0000;0,0000;0,0000;0,0000;0,0000;0,1169;2,4700;2,2300;1;0,0000;0,0000;0;1;1;4;0;0
0,3472;259,7258;9,6000;-0,2853;0,0948;0,0000;0,0000;0,0000;0,0000;0,0000;0,1185;2,4600;2,1800;1;0,0000;0,0000;0;1;1;4;0;0
0,3611;259,7258;9,6000;-0,2936;0,0960;0,0000;0,0000;0,0000;0,0000;0,0000;0,1200;2,4500;2,1600;1;0,0000;0,0000;0;1;1;4;0;0
0,3750;259,7258;9,6000;-0,3722;0,0972;0,0000;0,0000;0,0000;0,0000;0,0000;0,1215;2,4500;2,0700;1;0,0000;0,0000;0;1;1;4;0;0
0,3889;259,7258;9,6000;-0,4212;0,0984;0,0000;0,0000;0,0000;0,0000;0,0000;0,1230;2,4300;2,0100;1;0,0000;0,0000;0;1;1;4;0;0
