# Study: LKA_Haptics | Participant: 8 | Condition: BaselineCW | Init: 20260128_155539 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0559;7,5000;1,0194;0,1518;0,0000;0,0000;0,0000;0,0000;0,0000;0,1897;5,5200;6,5400;1;0,0001;0,0000;0;1;1;0;0;0
0,0139;278,0847;7,5000;1,0157;0,1542;0,0000;0,0000;0,0000;0,0000;0,0000;0,1927;5,5400;6,5500;1;0,0001;0,0000;0;1;1;0;0;0
0,0278;278,1135;7,5000;1,0372;0,1566;0,0000;0,0000;0,0000;0,0000;0,0000;0,1957;5,5600;6,5900;1;0,0001;0,0000;0;1;1;0;0;0
0,0417;278,1423;7,5000;1,0311;0,1590;0,0000;0,0000;0,0000;0,0000;0,0000;0,1987;5,5800;6,6100;1;0,0001;0,0000;0;1;1;0;0;0
0,0556;278,1711;7,5000;1,0073;0,1614;0,0000;0,0000;0,0000;0,0000;0,0000;0,2017;5,6000;6,6100;1;0,0000;0,0000;0;1;1;0;0;0
0,0694;278,4088;7,5000;0,9783;0,1638;0,0000;0,0000;0,0000;0,0000;0,0000;0,2047;5,6200;6,6000;1;0,0000;0,0000;0;1;1;0;0;0
0,0833;278,4088;7,5000;0,9886;0,1662;0,0000;0,0000;0,0000;0,0000;0,0000;0,2077;5,6400;6,6300;1;0,0000;0,0000;0;1;1;0;0;0
0,0972;278,4088;7,5000;0,9929;0,1686;0,0000;0,0000;0,0000;0,0000;0,0000;0,2107;5,6600;6,6500;1;0,0000;0,0000;0;1;1;0;0;0
0,1111;278,4088;7,5000;0,9988;0,1710;0,0000;0,0000;0,0000;0,0000;0,0000;0,2138;5,6800;6,6800;1;0,0000;0,0000;0;1;1;0;0;0
0,1250;278,4088;7,5000;0,9964;0,1735;0,0000;0,0000;0,0000;0,0000;0,0000;0,2168;5,7000;6,6900;1;0,0000;0,0000;0;1;1;0;0;0
