# Study: LKA_Haptics | Participant: 10 | Condition: BaselineCC | Init: 20260128_180051 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;7,0000;-0,0356;0,0179;0,0000;0,0000;0,0000;0,0000;0,0000;0,0223;1,2900;1,2500;1;0,0000;0,0000;0;1;1;3;0;0
0,0139;260,6377;7,0000;-0,0416;0,0184;0,0000;0,0000;0,0000;0,0000;0,0000;0,0229;1,2900;1,2400;1;0,0000;0,0000;0;1;1;3;0;0
0,0277;260,6377;7,0000;-0,0296;0,0188;0,0000;0,0000;0,0000;0,0000;0,0000;0,0235;1,2900;1,2600;1;0,0000;0,0000;0;1;1;3;0;0
0,0416;260,6377;7,0000;0,0116;0,0193;0,0000;0,0000;0,0000;0,0000;0,0000;0,0242;1,2900;1,3000;1;0,0000;0,0000;0;1;1;3;0;0
0,0555;260,6377;7,0000;0,0709;0,0199;0,0000;0,0000;0,0000;0,0000;0,0000;0,0248;1,2900;1,3600;1;0,0000;0,0000;0;1;1;3;0;0
0,0694;260,6377;7,0000;0,1562;0,0204;0,0000;0,0000;0,0000;0,0000;0,0000;0,0255;1,2900;1,4500;1;0,0000;0,0000;0;1;1;3;0;0
0,0833;260,6377;7,0000;0,2601;0,0209;0,0000;0,0000;0,0000;0,0000;0,0000;0,0262;1,3000;1,5600;1;0,0000;0,0000;0;1;1;3;0;0
0,0972;260,6377;7,0000;0,2809;0,0215;0,0000;0,0000;0,0000;0,0000;0,0000;0,0268;1,3000;1,5800;1;0,0000;0,0000;0;1;1;3;0;0
0,1111;260,3921;7,0000;0,3476;0,0220;0,0000;0,0000;0,0000;0,0000;0,0000;0,0275;1,3100;1,6600;1;0,0000;0,0000;0;1;1;3;0;0
0,1250;260,3651;7,0000;0,5570;0,0226;0,0000;0,0000;0,0000;0,0000;0,0000;0,0283;1,3200;1,8800;1;0,0000;0,0000;0;1;1;3;0;0
0,1389;260,3381;7,0000;0,7003;0,0232;0,0000;0,0000;0,0000;0,0000;0,0000;0,0290;1,3300;2,0300;1;0,0000;0,0000;0;1;1;3;0;0
0,1527;260,3111;7,0000;0,7845;0,0238;0,0000;0,0000;0,0000;0,0000;0,0000;0,0298;1,3500;2,1300;1;0,0000;0,0000;0;1;1;3;0;0
0,1666;260,2841;7,0000;0,8302;0,0245;0,0000;0,0000;0,0000;0,0000;0,0000;0,0306;1,3600;2,1900;1;0,0000;0,0000;0;1;1;3;0;0
0,1805;260,2572;7,0000;0,8791;0,0251;0,0000;0,0000;0,0000;0,0000;0,0000;0,0314;1,3800;2,2600;1;0,0000;0,0000;0;1;1;3;0;0
0,1944;260,2302;7,0000;0,9166;0,0258;0,0000;0,0000;0,0000;0,0000;0,0000;0,0323;1,4000;2,3100;1;0,0000;0,0000;0;1;1;3;0;0
0,2083;260,2032;7,0000;0,9522;0,0265;0,0000;0,0000;0,0000;0,0000;0,0000;0,0331;1,4100;2,3700;1;0,0000;0,0000;0;1;1;3;0;0
0,2222;260,1814;7,0000;0,9654;0,0272;0,0000;0,0000;0,0000;0,0000;0,0000;0,0340;1,4300;2,4000;1;0,0000;0,0000;0;1;1;3;0;0
0,2361;260,1814;7,0000;0,9705;0,0279;0,0000;0,0000;0,0000;0,0000;0,0000;0,0349;1,4500;2,4200;1;0,0000;0,0000;0;1;1;3;0;0
0,2500;260,1814;7,0000;0,9728;0,0286;0,0000;0,0000;0,0000;0,0000;0,0000;0,0358;1,4700;2,4400;1;0,0000;0,0000;0;1;1;3;0;0
0,2639;260,1814;7,0000;0,9625;0,0293;0,0000;0,0000;0,0000;0,0000;0,0000;0,0367;1,4900;2,4500;1;0,0000;0,0000;0;1;1;3;0;0
0,2777;260,1814;7,0000;0,9327;0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0376;1,5000;2,4400;1;0,0000;0,0000;0;1;1;3;0;0
0,2916;260,1814;7,0000;0,8810;0,0307;0,0000;0,0000;0,0000;0,0000;0,0000;0,0384;1,5200;2,4000;1;0,0000;0,0000;0;1;1;3;0;0
0,3055;260,1814;7,0000;0,7856;0,0314;0,0000;0,0000;0,0000;0,0000;0,0000;0,0393;1,5300;2,3200;1;0,0000;0,0000;0;1;1;3;0;0
0,3194;260,1814;7,0000;0,7252;0,0321;0,0000;0,0000;0,0000;0,0000;0,0000;0,0401;1,5500;2,2700;1;0,0000;0,0000;0;1;1;3;0;0
0,3333;260,1814;7,0000;0,6430;0,0328;0,0000;0,0000;0,0000;0,0000;0,0000;0,0410;1,5600;2,2000;1;0,0000;0,0000;0;1;1;3;0;0
0,3472;259,9332;7,0000;0,5531;0,0335;0,0000;0,0000;0,0000;0,0000;0,0000;0,0419;1,5700;2,1200;1;0,0000;0,0000;0;1;1;3;0;0
0,3611;259,9062;7,0000;0,4541;0,0342;0,0000;0,0000;0,0000;0,0000;0,0000;0,0427;1,5800;2,0300;1;0,0000;0,0000;0;1;1;3;0;0
0,3750;259,8792;7,0000;0,3454;0,0348;0,0000;0,0000;0,0000;0,0000;0,0000;0,0435;1,5800;1,9300;1;0,0000;0,0000;0;1;1;3;0;0
0,3889;259,8522;7,0000;0,2383;0,0355;0,0000;0,0000;0,0000;0,0000;0,0000;0,0444;1,5900;1,8300;1;0,0000;0,0000;0;1;1;3;0;0
0,4027;259,8253;7,0000;0,1476;0,0361;0,0000;0,0000;0,0000;0,0000;0,0000;0,0451;1,5900;1,7400;1;0,0000;0,0000;0;1;1;3;0;0
0,4166;259,7982;7,0000;0,0516;0,0367;0,0000;0,0000;0,0000;0,0000;0,0000;0,0459;1,5900;1,6500;1;0,0000;0,0000;0;1;1;3;0;0
0,4305;259,7713;7,0000;-0,0289;0,0374;0,0000;0,0000;0,0000;0,0000;0,0000;0,0467;1,5900;1,5700;1;0,0000;0,0000;0;1;1;3;0;0
0,4444;259,7443;7,0000;-0,0852;0,0380;0,0000;0,0000;0,0000;0,0000;0,0000;0,0475;1,5900;1,5100;1;0,0000;0,0000;0;1;1;3;0;0
0,4583;259,7258;7,0000;-0,1450;0,0386;0,0000;0,0000;0,0000;0,0000;0,0000;0,0482;1,5900;1,4500;1;0,0000;0,0000;0;1;1;3;0;0
0,4722;259,7258;7,0000;-0,1985;0,0392;0,0000;0,0000;0,0000;0,0000;0,0000;0,0489;1,5900;1,3900;1;0,0000;0,0000;0;1;1;3;0;0
0,4861;259,7258;7,0000;-0,2510;0,0397;0,0000;0,0000;0,0000;0,0000;0,0000;0,0496;1,5800;1,3300;1;0,0000;0,0000;0;1;1;3;0;0
