# Study: LKA_Haptics | Participant: 14 | Condition: HapticsAdaptiveCW | Init: 20260129_132352 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,1021;5,2000;2,6521;-0,0021;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0027;-0,0500;2,6000;1;0,0001;0,0000;0;1;1;7;0;0
0,0138;278,1221;5,2000;2,6310;-0,0019;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0023;0,0000;2,6200;1;0,0001;0,0000;0;1;1;7;0;0
0,0277;278,1422;5,2000;2,6131;-0,0016;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0020;0,0200;2,6400;1;0,0001;0,0000;0;1;1;7;0;0
0,0416;278,1623;5,2000;2,6061;-0,0013;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0016;0,0600;2,6700;1;0,0000;0,0000;0;1;1;7;0;0
0,0555;278,4088;5,2000;2,5885;-0,0010;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0013;0,0900;2,6800;1;0,0000;0,0000;0;1;1;7;0;0
0,0694;278,4088;7,0000;2,5623;-0,0006;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0008;0,1400;2,7000;1;0,0000;0,0000;0;1;1;7;0;0
0,0833;278,4088;7,0000;2,5495;-0,0002;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0003;0,1900;2,7400;1;0,0000;0,0000;0;1;1;7;0;0
0,0972;278,4088;7,0000;2,5442;0,0002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0003;0,2300;2,7800;1;0,0000;0,0000;0;1;1;7;0;0
0,1111;278,4088;7,0000;2,5474;0,0007;0,0000;0,0000;0,0000;0,0000;0,0000;0,0009;0,2800;2,8300;1;0,0000;0,0000;0;1;1;7;0;0
0,1250;278,4088;7,0000;2,5581;0,0012;0,0000;0,0000;0,0000;0,0000;0,0000;0,0015;0,3300;2,8900;1;0,0000;0,0000;0;1;1;7;0;0
0,1388;278,4088;7,0000;2,5729;0,0017;0,0000;0,0000;0,0000;0,0000;0,0000;0,0021;0,3700;2,9500;1;0,0000;0,0000;0;1;1;7;0;0
0,1527;278,4088;7,0000;2,5973;0,0022;0,0000;0,0000;0,0000;0,0000;0,0000;0,0027;0,4200;3,0200;1;0,0000;0,0000;0;1;1;7;0;0
0,1666;278,4088;7,0000;2,6208;0,0027;0,0000;0,0000;0,0000;0,0000;0,0000;0,0034;0,4700;3,0900;1;0,0000;0,0000;0;1;1;7;0;0
0,1805;278,4184;7,0000;2,6590;0,0033;0,0000;0,0000;0,0000;0,0000;0,0000;0,0041;0,5200;3,1800;1;0,0001;0,0000;0;1;1;7;0;0
0,1944;278,4454;7,0000;2,7149;0,0039;0,0000;0,0000;0,0000;0,0000;0,0000;0,0049;0,5700;3,2800;1;0,0001;0,0000;0;1;1;7;0;0
0,2083;278,4724;7,0000;2,7759;0,0045;0,0000;0,0000;0,0000;0,0000;0,0000;0,0056;0,6200;3,3900;1;0,0002;0,0000;0;1;1;7;0;0
0,2222;278,4994;7,0000;2,8238;0,0052;0,0000;0,0000;0,0000;0,0000;0,0000;0,0064;0,6700;3,4900;1;0,0003;0,0000;0;1;1;7;0;0
0,2361;278,5264;7,0000;2,8860;0,0058;0,0000;0,0000;0,0000;0,0000;0,0000;0,0073;0,7200;3,6100;1;0,0004;0,0000;0;1;1;7;0;0
0,2500;278,5534;7,0000;2,9368;0,0065;0,0000;0,0000;0,0000;0,0000;0,0000;0,0082;0,7700;3,7100;1;0,0005;0,0000;0;1;1;7;0;0
0,2638;278,5804;7,0000;2,9718;0,0073;0,0000;0,0000;0,0000;0,0000;0,0000;0,0091;0,8300;3,8000;1;0,0006;0,0000;0;1;1;7;0;0
0,2777;278,6074;7,0000;2,9933;0,0080;0,0000;0,0000;0,0000;0,0000;0,0000;0,0100;0,8800;3,8700;1;0,0006;0,0000;0;1;1;7;0;0
0,2916;278,6344;7,0000;3,0013;0,0088;0,0000;0,0000;0,0000;0,0000;0,0000;0,0110;0,9400;3,9400;1;0,0007;0,0000;0;1;1;7;0;0
0,3055;278,8654;7,0000;3,0039;0,0096;0,0000;0,0000;0,0000;0,0000;0,0000;0,0120;0,9900;3,9900;1;0,0014;0,0000;0;1;1;7;0;0
0,3194;278,8654;7,0000;3,0029;0,0104;0,0000;0,0000;0,0000;0,0000;0,0000;0,0130;1,0400;4,0500;1;0,0014;0,0000;0;1;1;7;0;0
0,3333;278,8654;8,1000;2,9914;0,0113;0,0000;0,0000;0,0000;0,0000;0,0000;0,0141;1,1100;4,1000;1;0,0014;0,0000;0;1;1;7;0;0
0,3472;278,8654;8,1000;2,9755;0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;0,0153;1,1700;4,1500;1;0,0014;0,0000;0;1;1;7;0;0
0,3611;278,8654;8,1000;2,9634;0,0133;0,0000;0,0000;0,0000;0,0000;0,0000;0,0166;1,2300;4,2000;1;0,0014;0,0000;0;1;1;7;0;0
0,3750;278,8654;8,1000;2,9582;0,0143;0,0000;0,0000;0,0000;0,0000;0,0000;0,0179;1,3000;4,2500;1;0,0014;0,0000;0;1;1;7;0;0
0,3888;278,8654;8,1000;2,9596;0,0154;0,0000;0,0000;0,0000;0,0000;0,0000;0,0192;1,3600;4,3200;1;0,0014;0,0000;0;1;1;7;0;0
0,4027;278,8715;8,1000;2,9757;0,0165;0,0000;0,0000;0,0000;0,0000;0,0000;0,0206;1,4200;4,4000;1;0,0014;0,0000;0;1;1;7;0;0
0,4166;278,9027;8,1000;3,0018;0,0176;0,0000;0,0000;0,0000;0,0000;0,0000;0,0220;1,4800;4,4800;1;0,0013;0,0000;0;1;1;7;0;0
0,4305;278,9339;8,1000;3,0269;0,0188;0,0000;0,0000;0,0000;0,0000;0,0000;0,0234;1,5500;4,5700;1;0,0012;0,0000;0;1;1;7;0;0
0,4444;278,9651;8,1000;3,0558;0,0200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0249;1,6100;4,6700;1;0,0011;0,0000;0;1;1;7;0;0
0,4583;278,9964;8,1000;3,0613;0,0212;0,0000;0,0000;0,0000;0,0000;0,0000;0,0265;1,6700;4,7400;1;0,0011;0,0000;0;1;1;7;0;0
0,4722;279,0276;8,1000;3,0684;0,0224;0,0000;0,0000;0,0000;0,0000;0,0000;0,0280;1,7400;4,8100;1;0,0010;0,0000;0;1;1;7;0;0
0,4861;279,0588;8,1000;3,0549;0,0237;0,0000;0,0000;0,0000;0,0000;0,0000;0,0296;1,8000;4,8600;1;0,0009;0,0000;0;1;1;7;0;0
0,5000;279,3112;8,1000;3,0310;0,0250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0312;1,8700;4,9000;1;0,0002;0,0000;0;1;1;7;0;0
0,5138;279,3112;8,1000;3,0008;0,0263;0,0000;0,0000;0,0000;0,0000;0,0000;0,0329;1,9300;4,9300;1;0,0002;0,0000;0;1;1;7;0;0
0,5277;279,3112;8,1000;2,9596;0,0277;0,0000;0,0000;0,0000;0,0000;0,0000;0,0346;1,9900;4,9500;1;0,0002;0,0000;0;1;1;7;0;0
0,5416;279,3112;8,1000;2,9292;0,0290;0,0000;0,0000;0,0000;0,0000;0,0000;0,0363;2,0500;4,9800;1;0,0002;0,0000;0;1;1;7;0;0
0,5555;279,3112;8,1000;2,8981;0,0304;0,0000;0,0000;0,0000;0,0000;0,0000;0,0380;2,1100;5,0100;1;0,0002;0,0000;0;1;1;7;0;0
0,5694;279,3112;8,1000;2,8658;0,0318;0,0000;0,0000;0,0000;0,0000;0,0000;0,0398;2,1700;5,0400;1;0,0002;0,0000;0;1;1;7;0;0
