# Study: LKA_Haptics | Participant: 7 | Condition: BaselineCC | Init: 20260128_142257 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;8,0000;-0,3867;0,0029;0,0000;0,0000;0,0000;0,0000;0,0000;0,0036;0,0400;-0,3400;1;0,0000;0,0000;0;1;1;3;0;0
0,0139;260,6377;8,0000;-0,1801;0,0029;0,0000;0,0000;0,0000;0,0000;0,0000;0,0036;0,0400;-0,1400;1;0,0000;0,0000;0;1;1;3;0;0
0,0278;260,6377;8,0000;0,0860;0,0029;0,0000;0,0000;0,0000;0,0000;0,0000;0,0036;0,0400;0,1300;1;0,0000;0,0000;0;1;1;3;0;0
0,0417;260,6377;8,0000;0,3635;0,0030;0,0000;0,0000;0,0000;0,0000;0,0000;0,0038;0,0500;0,4100;1;0,0000;0,0000;0;1;1;3;0;0
0,0556;260,6377;8,0000;0,6013;0,0032;0,0000;0,0000;0,0000;0,0000;0,0000;0,0039;0,0600;0,6600;1;0,0000;0,0000;0;1;1;3;0;0
0,0695;260,6377;8,0000;0,6488;0,0033;0,0000;0,0000;0,0000;0,0000;0,0000;0,0041;0,0800;0,7300;1;0,0000;0,0000;0;1;1;3;0;0
0,0834;260,6377;8,0000;0,8357;0,0035;0,0000;0,0000;0,0000;0,0000;0,0000;0,0044;0,0900;0,9300;1;0,0000;0,0000;0;1;1;3;0;0
0,0972;260,3799;8,0000;1,0007;0,0037;0,0000;0,0000;0,0000;0,0000;0,0000;0,0046;0,1200;1,1200;1;0,0000;0,0000;0;1;1;3;0;0
0,1111;260,3490;8,0000;1,1324;0,0040;0,0000;0,0000;0,0000;0,0000;0,0000;0,0050;0,1400;1,2700;1;0,0000;0,0000;0;1;1;3;0;0
0,1250;260,3181;8,0000;1,3624;0,0043;0,0000;0,0000;0,0000;0,0000;0,0000;0,0053;0,1700;1,5300;1;0,0000;0,0000;0;1;1;3;0;0
0,1389;260,2873;8,0000;1,4432;0,0046;0,0000;0,0000;0,0000;0,0000;0,0000;0,0057;0,2000;1,6400;1;0,0000;0,0000;0;1;1;3;0;0
0,1528;260,2564;8,0000;1,4610;0,0049;0,0000;0,0000;0,0000;0,0000;0,0000;0,0061;0,2300;1,6900;1;0,0000;0,0000;0;1;1;3;0;0
0,1667;260,2255;8,0000;1,4504;0,0053;0,0000;0,0000;0,0000;0,0000;0,0000;0,0066;0,2600;1,7100;1;0,0000;0,0000;0;1;1;3;0;0
0,1806;260,1947;8,0000;1,4483;0,0057;0,0000;0,0000;0,0000;0,0000;0,0000;0,0071;0,2900;1,7400;1;0,0000;0,0000;0;1;1;3;0;0
0,1945;260,1814;8,0000;1,4433;0,0060;0,0000;0,0000;0,0000;0,0000;0,0000;0,0075;0,3200;1,7600;1;0,0000;0,0000;0;1;1;3;0;0
0,2084;260,1814;8,0000;1,4282;0,0064;0,0000;0,0000;0,0000;0,0000;0,0000;0,0080;0,3500;1,7800;1;0,0000;0,0000;0;1;1;3;0;0
0,2222;260,1814;8,0000;1,3674;0,0068;0,0000;0,0000;0,0000;0,0000;0,0000;0,0085;0,3800;1,7500;1;0,0000;0,0000;0;1;1;3;0;0
0,2361;260,1814;8,0000;1,2264;0,0072;0,0000;0,0000;0,0000;0,0000;0,0000;0,0090;0,4000;1,6300;1;0,0000;0,0000;0;1;1;3;0;0
0,2500;260,1814;8,0000;1,0583;0,0076;0,0000;0,0000;0,0000;0,0000;0,0000;0,0095;0,4300;1,4800;1;0,0000;0,0000;0;1;1;3;0;0
0,2639;260,1814;8,0000;0,8783;0,0079;0,0000;0,0000;0,0000;0,0000;0,0000;0,0099;0,4400;1,3200;1;0,0000;0,0000;0;1;1;3;0;0
0,2778;260,1814;8,0000;0,6734;0,0083;0,0000;0,0000;0,0000;0,0000;0,0000;0,0103;0,4600;1,1300;1;0,0000;0,0000;0;1;1;3;0;0
0,2917;259,9478;8,0000;0,4464;0,0086;0,0000;0,0000;0,0000;0,0000;0,0000;0,0107;0,4700;0,9200;1;0,0000;0,0000;0;1;1;3;0;0
0,3056;259,9169;8,0000;0,1514;0,0088;0,0000;0,0000;0,0000;0,0000;0,0000;0,0110;0,4700;0,6200;1;0,0000;0,0000;0;1;1;3;0;0
0,3195;259,8861;8,0000;-0,0952;0,0090;0,0000;0,0000;0,0000;0,0000;0,0000;0,0113;0,4700;0,3800;1;0,0000;0,0000;0;1;1;3;0;0
