# Study: LKA_Haptics | Participant: 5 | Condition: HapticsAdaptiveCC | Init: 20260128_110507 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed 
101,5139;317,2480;11,9000;-3,5052;0,6888;0,0000;1,0000;0,0000;0,4813;0,0000;0,8610;-0,8400;-4,3400;1;0,0000;0,0000;0;0;1;4;0
101,5278;317,2021;11,9000;-3,5054;0,6874;0,0000;1,0000;0,0000;0,4790;0,0000;0,8592;-0,9400;-4,4500;1;0,0000;0,0000;0;0;1;4;0
101,5417;317,1562;11,9000;-3,5021;0,6859;0,0000;1,0000;0,0000;0,4765;0,0000;0,8574;-1,0500;-4,5500;1;0,0000;0,0000;0;0;1;4;0
101,5556;317,1388;11,9000;-3,4951;0,6844;0,0000;1,0000;0,0000;0,4739;0,0000;0,8554;-1,1600;-4,6500;1;0,0000;0,0000;0;0;1;4;0
101,5695;317,1388;11,9000;-3,4659;0,6828;0,0000;1,0000;0,0000;0,4713;0,0000;0,8534;-1,2600;-4,7300;1;0,0000;0,0000;0;0;1;4;0
101,5834;317,1388;11,9000;-3,4124;0,6811;0,0000;1,0000;0,0000;0,4685;0,0000;0,8514;-1,3700;-4,7800;1;0,0000;0,0000;0;0;1;4;0
101,5973;317,1388;11,9000;-3,3132;0,6794;0,0000;1,0000;0,0000;0,4657;0,0000;0,8493;-1,4700;-4,7800;1;0,0000;0,0000;0;0;1;4;0
101,6111;317,1388;11,9000;-3,2256;0,6777;0,0000;1,0000;0,0000;0,4628;0,0000;0,8471;-1,5600;-4,7900;1;0,0000;0,0000;0;0;1;4;0
101,6250;316,8810;11,9000;-3,1186;0,6759;0,0000;1,0000;0,0000;0,4599;0,0000;0,8449;-1,6600;-4,7800;1;0,0000;0,0000;0;0;1;4;0
101,6389;316,8351;11,9000;-3,0053;0,6741;0,0000;1,0000;0,0000;0,4569;0,0000;0,8427;-1,7500;-4,7600;1;0,0000;0,0000;0;0;1;4;0
101,6528;316,7892;11,9000;-2,8944;0,6723;0,0000;1,0000;0,0000;0,4538;0,0000;0,8404;-1,8400;-4,7300;1;0,0000;0,0000;0;0;1;4;0
101,6667;316,7434;11,9000;-2,7640;0,6704;0,0000;1,0000;0,0000;0,4507;0,0000;0,8380;-1,9200;-4,6900;1;0,0000;0,0000;0;0;1;4;0
