# Study: LKA_Haptics | Participant: 7 | Condition: BaselineCW | Init: 20260128_145735 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0647;9,0000;0,9159;0,0240;0,0000;0,0000;0,0000;0,0000;0,0000;0,0300;1,4700;2,3900;1;0,0001;0,0000;0;1;1;0;0;0
0,0139;278,0994;9,0000;0,8955;0,0249;0,0000;0,0000;0,0000;0,0000;0,0000;0,0311;1,5000;2,3900;1;0,0001;0,0000;0;1;1;0;0;0
0,0278;278,1341;9,4000;0,8895;0,0258;0,0000;0,0000;0,0000;0,0000;0,0000;0,0322;1,5200;2,4100;1;0,0001;0,0000;0;1;1;0;0;0
0,0417;278,1703;9,4000;0,8793;0,0267;0,0000;0,0000;0,0000;0,0000;0,0000;0,0334;1,5400;2,4200;1;0,0000;0,0000;0;1;1;0;0;0
0,0556;278,4088;9,4000;0,8316;0,0277;0,0000;0,0000;0,0000;0,0000;0,0000;0,0346;1,5600;2,3900;1;0,0000;0,0000;0;1;1;0;0;0
0,0695;278,4088;9,4000;0,7613;0,0286;0,0000;0,0000;0,0000;0,0000;0,0000;0,0358;1,5800;2,3400;1;0,0000;0,0000;0;1;1;0;0;0
0,0833;278,4088;9,4000;0,6649;0,0295;0,0000;0,0000;0,0000;0,0000;0,0000;0,0369;1,6000;2,2600;1;0,0000;0,0000;0;1;1;0;0;0
0,0972;278,4088;9,4000;0,4810;0,0304;0,0000;0,0000;0,0000;0,0000;0,0000;0,0380;1,6100;2,0900;1;0,0000;0,0000;0;1;1;0;0;0
0,1111;278,4088;9,4000;0,2498;0,0313;0,0000;0,0000;0,0000;0,0000;0,0000;0,0391;1,6200;1,8600;1;0,0000;0,0000;0;1;1;0;0;0
0,1250;278,4088;9,4000;0,0312;0,0321;0,0000;0,0000;0,0000;0,0000;0,0000;0,0401;1,6200;1,6500;1;0,0000;0,0000;0;1;1;0;0;0
