# Study: LKA_Haptics | Participant: 16 | Condition: HapticsFixedCC | Init: 20260131_161454 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;6,8000;-0,7590;-0,0258;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0322;-0,9700;-1,7300;1;0,0000;0,0000;0;1;1;4;0;0
0,0139;260,6377;7,0000;-0,7424;-0,0262;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0328;-0,9900;-1,7300;1;0,0000;0,0000;0;1;1;4;0;0
0,0278;260,6377;7,0000;-0,7214;-0,0267;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0333;-1,0000;-1,7200;1;0,0000;0,0000;0;1;1;4;0;0
0,0416;260,6377;7,0000;-0,6977;-0,0271;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0339;-1,0100;-1,7100;1;0,0000;0,0000;0;1;1;4;0;0
0,0555;260,6377;7,0000;-0,6768;-0,0276;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0345;-1,0200;-1,7000;1;0,0000;0,0000;0;1;1;4;0;0
0,0694;260,6377;7,0000;-0,6628;-0,0281;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0351;-1,0300;-1,7000;1;0,0000;0,0000;0;1;1;4;0;0
0,0833;260,6377;7,0000;-0,6506;-0,0285;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0357;-1,0500;-1,7000;1;0,0000;0,0000;0;1;1;4;0;0
0,0972;260,4095;7,0000;-0,6434;-0,0290;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0362;-1,0600;-1,7000;1;0,0000;0,0000;0;1;1;4;0;0
0,1111;260,3824;7,0000;-0,6402;-0,0295;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0368;-1,0700;-1,7100;1;0,0000;0,0000;0;1;1;4;0;0
0,1250;260,3554;7,0000;-0,6376;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0374;-1,0800;-1,7200;1;0,0000;0,0000;0;1;1;4;0;0
0,1389;260,3285;7,0000;-0,6328;-0,0305;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0381;-1,0900;-1,7200;1;0,0000;0,0000;0;1;1;4;0;0
0,1528;260,3015;7,0000;-0,6234;-0,0309;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0387;-1,1000;-1,7200;1;0,0000;0,0000;0;1;1;4;0;0
0,1666;260,2744;7,0000;-0,6045;-0,0314;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0393;-1,1100;-1,7200;1;0,0000;0,0000;0;1;1;4;0;0
0,1805;260,2475;7,0000;-0,5753;-0,0319;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0399;-1,1200;-1,7000;1;0,0000;0,0000;0;1;1;4;0;0
0,1944;260,2205;7,0000;-0,5335;-0,0324;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0405;-1,1300;-1,6600;1;0,0000;0,0000;0;1;1;4;0;0
0,2083;260,1935;7,0000;-0,4788;-0,0329;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0411;-1,1400;-1,6200;1;0,0000;0,0000;0;1;1;4;0;0
0,2222;260,1814;7,0000;-0,4190;-0,0334;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0417;-1,1500;-1,5600;1;0,0000;0,0000;0;1;1;4;0;0
0,2361;260,1814;7,0000;-0,3608;-0,0339;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0423;-1,1500;-1,5100;1;0,0000;0,0000;0;1;1;4;0;0
0,2500;260,1814;7,0000;-0,3142;-0,0343;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0429;-1,1600;-1,4700;1;0,0000;0,0000;0;1;1;4;0;0
0,2639;260,1814;7,0000;-0,2672;-0,0348;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0435;-1,1600;-1,4300;1;0,0000;0,0000;0;1;1;4;0;0
0,2778;260,1814;7,0000;-0,2049;-0,0352;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0440;-1,1600;-1,3700;1;0,0000;0,0000;0;1;1;4;0;0
0,2916;260,1814;7,0000;-0,1671;-0,0357;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0446;-1,1700;-1,3300;1;0,0000;0,0000;0;1;1;4;0;0
0,3055;260,1814;7,0000;-0,1345;-0,0361;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0452;-1,1700;-1,3000;1;0,0000;0,0000;0;1;1;4;0;0
0,3194;260,1814;7,0000;-0,1090;-0,0366;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0457;-1,1700;-1,2800;1;0,0000;0,0000;0;1;1;4;0;0
0,3333;259,9505;7,0000;-0,0911;-0,0370;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0463;-1,1700;-1,2600;1;0,0000;0,0000;0;1;1;4;0;0
