# Study: LKA_Haptics | Participant: 10 | Condition: HapticsFixedCW | Init: 20260128_173808 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0861;5,7000;0,8133;-0,0560;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0700;-1,7800;-0,9700;1;0,0001;0,0000;0;1;1;4;0;0
0,0139;278,1081;5,7000;0,8245;-0,0564;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0705;-1,7700;-0,9500;1;0,0001;0,0000;0;1;1;4;0;0
0,0278;278,1301;5,7000;0,8318;-0,0569;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0711;-1,7600;-0,9300;1;0,0001;0,0000;0;1;1;4;0;0
0,0417;278,1520;5,7000;0,8340;-0,0573;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0716;-1,7500;-0,9100;1;0,0001;0,0000;0;1;1;4;0;0
0,0556;278,1740;5,7000;0,8344;-0,0578;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0722;-1,7300;-0,9000;1;0,0000;0,0000;0;1;1;4;0;0
0,0695;278,4088;5,7000;0,8245;-0,0582;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0727;-1,7200;-0,9000;1;0,0000;0,0000;0;1;1;4;0;0
0,0834;278,4088;5,7000;0,8032;-0,0586;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0733;-1,7100;-0,9100;1;0,0000;0,0000;0;1;1;4;0;0
0,0973;278,4088;5,7000;0,7513;-0,0591;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0738;-1,7000;-0,9500;1;0,0000;0,0000;0;1;1;4;0;0
0,1112;278,4088;5,7000;0,7137;-0,0595;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0744;-1,6900;-0,9700;1;0,0000;0,0000;0;1;1;4;0;0
0,1250;278,4088;5,7000;0,7061;-0,0600;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0749;-1,6800;-0,9700;1;0,0000;0,0000;0;1;1;4;0;0
0,1389;278,4088;5,8000;0,6622;-0,0604;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0755;-1,6600;-1,0000;1;0,0000;0,0000;0;1;1;4;0;0
0,1528;278,4088;5,8000;0,6379;-0,0608;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0761;-1,6500;-1,0200;1;0,0000;0,0000;0;1;1;4;0;0
0,1667;278,4088;5,8000;0,6218;-0,0613;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0766;-1,6400;-1,0200;1;0,0000;0,0000;0;1;1;4;0;0
0,1806;278,4088;5,8000;0,6086;-0,0617;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0772;-1,6400;-1,0300;1;0,0000;0,0000;0;1;1;4;0;0
0,1945;278,4088;5,8000;0,5997;-0,0622;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0777;-1,6300;-1,0300;1;0,0000;0,0000;0;1;1;4;0;0
0,2084;278,4178;5,8000;0,5997;-0,0626;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0783;-1,6200;-1,0200;1;0,0001;0,0000;0;1;1;4;0;0
0,2223;278,4401;5,8000;0,6164;-0,0631;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0788;-1,6100;-0,9900;1;0,0001;0,0000;0;1;1;4;0;0
0,2362;278,4625;5,8000;0,6411;-0,0635;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0794;-1,6000;-0,9500;1;0,0002;0,0000;0;1;1;4;0;0
0,2500;278,4849;5,8000;0,6719;-0,0639;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0799;-1,5900;-0,9100;1;0,0003;0,0000;0;1;1;4;0;0
0,2639;278,5072;5,8000;0,6781;-0,0643;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0804;-1,5700;-0,9000;1;0,0003;0,0000;0;1;1;4;0;0
0,2778;278,5296;5,8000;0,7139;-0,0648;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0809;-1,5600;-0,8500;1;0,0004;0,0000;0;1;1;4;0;0
0,2917;278,5520;5,8000;0,7386;-0,0652;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0814;-1,5500;-0,8100;1;0,0005;0,0000;0;1;1;4;0;0
0,3056;278,5743;5,8000;0,7435;-0,0656;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0819;-1,5400;-0,8000;1;0,0005;0,0000;0;1;1;4;0;0
0,3195;278,5967;5,8000;0,7843;-0,0659;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0824;-1,5300;-0,7400;1;0,0006;0,0000;0;1;1;4;0;0
0,3334;278,6191;5,8000;0,8140;-0,0663;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0829;-1,5100;-0,7000;1;0,0007;0,0000;0;1;1;4;0;0
0,3473;278,8654;5,8000;0,8200;-0,0667;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0834;-1,5000;-0,6800;1;0,0014;0,0000;0;1;1;4;0;0
0,3612;278,8654;5,8000;0,8313;-0,0671;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0839;-1,4900;-0,6600;1;0,0014;0,0000;0;1;1;4;0;0
0,3750;278,8654;5,8000;0,8443;-0,0675;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0843;-1,4800;-0,6300;1;0,0014;0,0000;0;1;1;4;0;0
