# Study: LKA_Haptics | Participant: 16 | Condition: HapticsAdaptiveCC | Init: 20260131_163030 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;5,6000;-0,8439;0,0191;0,0000;0,0000;0,0000;0,0000;0,0000;0,0239;0,6000;-0,2500;1;0,0000;0,0000;0;1;1;4;0;0
0,0139;260,6377;5,6000;-0,8355;0,0192;0,0000;0,0000;0,0000;0,0000;0,0000;0,0240;0,5900;-0,2500;1;0,0000;0,0000;0;1;1;4;0;0
0,0278;260,6377;5,6000;-0,8232;0,0193;0,0000;0,0000;0,0000;0,0000;0,0000;0,0241;0,5800;-0,2500;1;0,0000;0,0000;0;1;1;4;0;0
0,0417;260,6377;5,6000;-0,8015;0,0194;0,0000;0,0000;0,0000;0,0000;0,0000;0,0242;0,5600;-0,2400;1;0,0000;0,0000;0;1;1;4;0;0
0,0556;260,6377;5,6000;-0,7757;0,0195;0,0000;0,0000;0,0000;0,0000;0,0000;0,0244;0,5500;-0,2200;1;0,0000;0,0000;0;1;1;4;0;0
0,0695;260,6377;5,6000;-0,7384;0,0196;0,0000;0,0000;0,0000;0,0000;0,0000;0,0245;0,5400;-0,1900;1;0,0000;0,0000;0;1;1;4;0;0
0,0834;260,6377;5,6000;-0,7023;0,0197;0,0000;0,0000;0,0000;0,0000;0,0000;0,0246;0,5300;-0,1700;1;0,0000;0,0000;0;1;1;4;0;0
0,0972;260,6377;5,6000;-0,6664;0,0198;0,0000;0,0000;0,0000;0,0000;0,0000;0,0247;0,5300;-0,1400;1;0,0000;0,0000;0;1;1;4;0;0
0,1111;260,6377;5,6000;-0,6191;0,0199;0,0000;0,0000;0,0000;0,0000;0,0000;0,0249;0,5200;-0,1000;1;0,0000;0,0000;0;1;1;4;0;0
0,1250;260,3979;5,6000;-0,5680;0,0200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0250;0,5100;-0,0600;1;0,0000;0,0000;0;1;1;4;0;0
0,1389;260,3763;5,6000;-0,5063;0,0201;0,0000;0,0000;0,0000;0,0000;0,0000;0,0251;0,5000;0,0000;1;0,0000;0,0000;0;1;1;4;0;0
