# Study: LKA_Haptics | Participant: 9 | Condition: BaselineCC | Init: 20260128_164812 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;6,1000;1,8778;0,0479;0,0000;0,0000;0,0000;0,0000;0,0000;0,0599;2,1000;3,9700;1;0,0000;0,0000;0;1;1;-1;0;0
0,0139;260,6377;6,1000;1,8708;0,0489;0,0000;0,0000;0,0000;0,0000;0,0000;0,0611;2,1300;4,0000;1;0,0000;0,0000;0;1;1;3;0;0
0,0277;260,6377;6,1000;1,8694;0,0498;0,0000;0,0000;0,0000;0,0000;0,0000;0,0623;2,1600;4,0300;1;0,0000;0,0000;0;1;1;3;0;0
0,0416;260,6377;6,1000;1,8702;0,0508;0,0000;0,0000;0,0000;0,0000;0,0000;0,0635;2,1900;4,0600;1;0,0000;0,0000;0;1;1;3;0;0
0,0555;260,6377;6,1000;1,8678;0,0518;0,0000;0,0000;0,0000;0,0000;0,0000;0,0647;2,2200;4,0800;1;0,0000;0,0000;0;1;1;3;0;0
0,0694;260,6377;6,1000;1,8693;0,0527;0,0000;0,0000;0,0000;0,0000;0,0000;0,0659;2,2400;4,1100;1;0,0000;0,0000;0;1;1;3;0;0
0,0833;260,6377;6,1000;1,8695;0,0537;0,0000;0,0000;0,0000;0,0000;0,0000;0,0671;2,2700;4,1400;1;0,0000;0,0000;0;1;1;3;0;0
0,0972;260,6377;6,1000;1,8774;0,0547;0,0000;0,0000;0,0000;0,0000;0,0000;0,0684;2,3000;4,1800;1;0,0000;0,0000;0;1;1;3;0;0
0,1111;260,4094;6,1000;1,8887;0,0557;0,0000;0,0000;0,0000;0,0000;0,0000;0,0696;2,3300;4,2200;1;0,0000;0,0000;0;1;1;3;0;0
0,1250;260,3859;6,1000;1,9076;0,0567;0,0000;0,0000;0,0000;0,0000;0,0000;0,0709;2,3600;4,2700;1;0,0000;0,0000;0;1;1;3;0;0
0,1389;260,3624;6,1000;1,9231;0,0578;0,0000;0,0000;0,0000;0,0000;0,0000;0,0722;2,3900;4,3200;1;0,0000;0,0000;0;1;1;3;0;0
0,1527;260,3389;6,1000;1,9403;0,0588;0,0000;0,0000;0,0000;0,0000;0,0000;0,0735;2,4300;4,3700;1;0,0000;0,0000;0;1;1;3;0;0
0,1666;260,3154;6,1000;1,9593;0,0599;0,0000;0,0000;0,0000;0,0000;0,0000;0,0749;2,4600;4,4200;1;0,0000;0,0000;0;1;1;3;0;0
0,1805;260,2918;6,1000;1,9762;0,0610;0,0000;0,0000;0,0000;0,0000;0,0000;0,0762;2,4900;4,4700;1;0,0000;0,0000;0;1;1;3;0;0
0,1944;260,2683;6,1000;1,9876;0,0621;0,0000;0,0000;0,0000;0,0000;0,0000;0,0776;2,5200;4,5100;1;0,0000;0,0000;0;1;1;3;0;0
