# Study: LKA_Haptics | Participant: 8 | Condition: HapticsAdaptiveCW | Init: 20260128_154121 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0799;7,0000;-0,6948;0,0233;0,0000;0,0000;0,0000;0,0000;0,0000;0,0292;0,7700;0,0700;1;0,0001;0,0000;0;1;1;7;0;0
0,0139;278,1069;7,0000;-0,4744;0,0235;0,0000;0,0000;0,0000;0,0000;0,0000;0,0294;0,7600;0,2800;1;0,0001;0,0000;0;1;1;7;0;0
0,0278;278,1339;7,0000;-0,2715;0,0238;0,0000;0,0000;0,0000;0,0000;0,0000;0,0297;0,7500;0,4800;1;0,0001;0,0000;0;1;1;7;0;0
0,0417;278,1609;7,0000;-0,0911;0,0240;0,0000;0,0000;0,0000;0,0000;0,0000;0,0301;0,7500;0,6600;1;0,0001;0,0000;0;1;1;7;0;0
0,0556;278,4088;7,0000;0,0677;0,0243;0,0000;0,0000;0,0000;0,0000;0,0000;0,0304;0,7500;0,8200;1;0,0000;0,0000;0;1;1;7;0;0
0,0695;278,4088;7,0000;0,1899;0,0246;0,0000;0,0000;0,0000;0,0000;0,0000;0,0308;0,7600;0,9500;1;0,0000;0,0000;0;1;1;7;0;0
0,0834;278,4088;7,0000;0,2325;0,0250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0312;0,7600;1,0000;1;0,0000;0,0000;0;1;1;7;0;0
0,0973;278,4088;7,0000;0,1747;0,0253;0,0000;0,0000;0,0000;0,0000;0,0000;0,0316;0,7700;0,9400;1;0,0000;0,0000;0;1;1;7;0;0
0,1112;278,4088;7,0000;0,1428;0,0256;0,0000;0,0000;0,0000;0,0000;0,0000;0,0319;0,7700;0,9100;1;0,0000;0,0000;0;1;1;7;0;0
0,1250;278,4088;7,0000;0,1200;0,0259;0,0000;0,0000;0,0000;0,0000;0,0000;0,0323;0,7700;0,8900;1;0,0000;0,0000;0;1;1;7;0;0
