# Study: LKA_Haptics | Participant: 11 | Condition: BaselineCC | Init: 20260129_102139 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;260,6377;7,3000;0,7618;0,0621;0,0000;0,0000;0,0000;0,0000;0,0000;0,0776;2,2500;3,0100;1;0,0000;0,0000;0;1;1;3;0;0
0,0139;260,6377;7,3000;0,6690;0,0631;0,0000;0,0000;0,0000;0,0000;0,0000;0,0789;2,2600;2,9300;1;0,0000;0,0000;0;1;1;3;0;0
0,0278;260,6377;7,3000;0,5882;0,0641;0,0000;0,0000;0,0000;0,0000;0,0000;0,0801;2,2700;2,8600;1;0,0000;0,0000;0;1;1;3;0;0
0,0416;260,6377;7,3000;0,5109;0,0651;0,0000;0,0000;0,0000;0,0000;0,0000;0,0813;2,2800;2,7900;1;0,0000;0,0000;0;1;1;3;0;0
0,0555;260,6377;7,3000;0,4577;0,0661;0,0000;0,0000;0,0000;0,0000;0,0000;0,0826;2,2900;2,7500;1;0,0000;0,0000;0;1;1;3;0;0
0,0694;260,6377;7,3000;0,4005;0,0670;0,0000;0,0000;0,0000;0,0000;0,0000;0,0838;2,3000;2,7000;1;0,0000;0,0000;0;1;1;3;0;0
0,0833;260,6377;7,3000;0,3549;0,0680;0,0000;0,0000;0,0000;0,0000;0,0000;0,0850;2,3100;2,6600;1;0,0000;0,0000;0;1;1;3;0;0
0,0972;260,6377;7,3000;0,3069;0,0690;0,0000;0,0000;0,0000;0,0000;0,0000;0,0862;2,3100;2,6200;1;0,0000;0,0000;0;1;1;3;0;0
0,1111;260,3873;7,3000;0,2877;0,0699;0,0000;0,0000;0,0000;0,0000;0,0000;0,0874;2,3200;2,6100;1;0,0000;0,0000;0;1;1;3;0;0
0,1250;260,3592;7,3000;0,2647;0,0709;0,0000;0,0000;0,0000;0,0000;0,0000;0,0886;2,3200;2,5900;1;0,0000;0,0000;0;1;1;3;0;0
0,1389;260,3310;7,3000;0,2463;0,0719;0,0000;0,0000;0,0000;0,0000;0,0000;0,0898;2,3300;2,5700;1;0,0000;0,0000;0;1;1;3;0;0
0,1528;260,3029;7,3000;0,2301;0,0728;0,0000;0,0000;0,0000;0,0000;0,0000;0,0910;2,3300;2,5600;1;0,0000;0,0000;0;1;1;3;0;0
0,1666;260,2747;7,3000;0,2220;0,0738;0,0000;0,0000;0,0000;0,0000;0,0000;0,0922;2,3400;2,5600;1;0,0000;0,0000;0;1;1;3;0;0
