# Study: LKA_Haptics | Participant: 11 | Condition: HapticsAdaptiveCW | Init: 20260129_101558 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0910;7,5000;-0,9811;0,0285;0,0000;0,0000;0,0000;0,0000;0,0000;0,0356;0,9600;-0,0200;1;0,0001;0,0000;0;1;1;7;0;0
0,0139;278,1199;7,5000;-0,9442;0,0287;0,0000;0,0000;0,0000;0,0000;0,0000;0,0359;0,9400;0,0000;1;0,0001;0,0000;0;1;1;7;0;0
0,0278;278,1488;7,5000;-0,8961;0,0290;0,0000;0,0000;0,0000;0,0000;0,0000;0,0362;0,9300;0,0300;1;0,0001;0,0000;0;1;1;7;0;0
0,0417;278,1778;7,5000;-0,8340;0,0292;0,0000;0,0000;0,0000;0,0000;0,0000;0,0365;0,9100;0,0800;1;0,0000;0,0000;0;1;1;7;0;0
0,0556;278,4088;7,5000;-0,7852;0,0294;0,0000;0,0000;0,0000;0,0000;0,0000;0,0368;0,9000;0,1100;1;0,0000;0,0000;0;1;1;7;0;0
0,0695;278,4088;7,5000;-0,7476;0,0297;0,0000;0,0000;0,0000;0,0000;0,0000;0,0371;0,8800;0,1300;1;0,0000;0,0000;0;1;1;7;0;0
0,0834;278,4088;7,5000;-0,7008;0,0299;0,0000;0,0000;0,0000;0,0000;0,0000;0,0374;0,8700;0,1700;1;0,0000;0,0000;0;1;1;7;0;0
0,0973;278,4088;7,5000;-0,6514;0,0302;0,0000;0,0000;0,0000;0,0000;0,0000;0,0377;0,8600;0,2100;1;0,0000;0,0000;0;1;1;7;0;0
0,1112;278,4088;7,5000;-0,5981;0,0304;0,0000;0,0000;0,0000;0,0000;0,0000;0,0380;0,8500;0,2500;1;0,0000;0,0000;0;1;1;7;0;0
0,1250;278,4088;7,5000;-0,5875;0,0306;0,0000;0,0000;0,0000;0,0000;0,0000;0,0383;0,8400;0,2500;1;0,0000;0,0000;0;1;1;7;0;0
0,1389;278,4088;7,5000;-0,5428;0,0309;0,0000;0,0000;0,0000;0,0000;0,0000;0,0386;0,8300;0,2800;1;0,0000;0,0000;0;1;1;7;0;0
0,1528;278,4092;7,5000;-0,4959;0,0311;0,0000;0,0000;0,0000;0,0000;0,0000;0,0389;0,8200;0,3200;1;0,0000;0,0000;0;1;1;7;0;0
0,1667;278,4382;7,5000;-0,4110;0,0314;0,0000;0,0000;0,0000;0,0000;0,0000;0,0392;0,8100;0,4000;1;0,0001;0,0000;0;1;1;7;0;0
0,1806;278,4671;7,4000;-0,3700;0,0317;0,0000;0,0000;0,0000;0,0000;0,0000;0,0396;0,8000;0,4300;1;0,0002;0,0000;0;1;1;7;0;0
0,1945;278,4956;7,4000;-0,3449;0,0319;0,0000;0,0000;0,0000;0,0000;0,0000;0,0399;0,8000;0,4500;1;0,0003;0,0000;0;1;1;7;0;0
0,2084;278,5242;7,4000;-0,3269;0,0322;0,0000;0,0000;0,0000;0,0000;0,0000;0,0402;0,7900;0,4600;1;0,0004;0,0000;0;1;1;7;0;0
0,2223;278,5527;7,4000;-0,3165;0,0324;0,0000;0,0000;0,0000;0,0000;0,0000;0,0405;0,7900;0,4700;1;0,0005;0,0000;0;1;1;7;0;0
0,2362;278,5813;7,4000;-0,3152;0,0327;0,0000;0,0000;0,0000;0,0000;0,0000;0,0409;0,7800;0,4600;1;0,0006;0,0000;0;1;1;7;0;0
0,2500;278,6098;7,4000;-0,3218;0,0330;0,0000;0,0000;0,0000;0,0000;0,0000;0,0412;0,7700;0,4500;1;0,0006;0,0000;0;1;1;7;0;0
0,2639;278,8654;7,4000;-0,3320;0,0332;0,0000;0,0000;0,0000;0,0000;0,0000;0,0415;0,7700;0,4400;1;0,0014;0,0000;0;1;1;7;0;0
0,2778;278,8654;7,4000;-0,3434;0,0335;0,0000;0,0000;0,0000;0,0000;0,0000;0,0418;0,7600;0,4200;1;0,0014;0,0000;0;1;1;7;0;0
0,2917;278,8654;7,4000;-0,3522;0,0337;0,0000;0,0000;0,0000;0,0000;0,0000;0,0421;0,7600;0,4000;1;0,0014;0,0000;0;1;1;7;0;0
0,3056;278,8654;7,4000;-0,3592;0,0339;0,0000;0,0000;0,0000;0,0000;0,0000;0,0424;0,7500;0,3900;1;0,0014;0,0000;0;1;1;7;0;0
0,3195;278,8654;7,4000;-0,3633;0,0342;0,0000;0,0000;0,0000;0,0000;0,0000;0,0427;0,7400;0,3800;1;0,0014;0,0000;0;1;1;7;0;0
0,3334;278,8654;7,4000;-0,3680;0,0344;0,0000;0,0000;0,0000;0,0000;0,0000;0,0430;0,7400;0,3700;1;0,0014;0,0000;0;1;1;7;0;0
0,3473;278,8654;7,4000;-0,3738;0,0346;0,0000;0,0000;0,0000;0,0000;0,0000;0,0433;0,7300;0,3600;1;0,0014;0,0000;0;1;1;7;0;0
0,3612;278,8654;7,4000;-0,3800;0,0349;0,0000;0,0000;0,0000;0,0000;0,0000;0,0436;0,7200;0,3400;1;0,0014;0,0000;0;1;1;7;0;0
0,3750;278,8668;7,4000;-0,3874;0,0351;0,0000;0,0000;0,0000;0,0000;0,0000;0,0439;0,7200;0,3300;1;0,0014;0,0000;0;1;1;7;0;0
0,3889;278,8953;7,4000;-0,3959;0,0353;0,0000;0,0000;0,0000;0,0000;0,0000;0,0441;0,7100;0,3100;1;0,0013;0,0000;0;1;1;7;0;0
0,4028;278,9239;7,4000;-0,4031;0,0355;0,0000;0,0000;0,0000;0,0000;0,0000;0,0444;0,7000;0,3000;1;0,0013;0,0000;0;1;1;7;0;0
0,4167;278,9524;7,4000;-0,4117;0,0357;0,0000;0,0000;0,0000;0,0000;0,0000;0,0447;0,6900;0,2800;1;0,0012;0,0000;0;1;1;7;0;0
0,4306;278,9810;7,4000;-0,4259;0,0359;0,0000;0,0000;0,0000;0,0000;0,0000;0,0449;0,6900;0,2600;1;0,0011;0,0000;0;1;1;7;0;0
0,4445;279,0095;7,4000;-0,4394;0,0361;0,0000;0,0000;0,0000;0,0000;0,0000;0,0452;0,6800;0,2400;1;0,0010;0,0000;0;1;1;7;0;0
0,4584;279,0381;7,4000;-0,4565;0,0363;0,0000;0,0000;0,0000;0,0000;0,0000;0,0454;0,6700;0,2100;1;0,0009;0,0000;0;1;1;7;0;0
0,4723;279,0666;7,4000;-0,4738;0,0365;0,0000;0,0000;0,0000;0,0000;0,0000;0,0456;0,6600;0,1900;1;0,0009;0,0000;0;1;1;7;0;0
0,4862;279,3112;7,4000;-0,4919;0,0367;0,0000;0,0000;0,0000;0,0000;0,0000;0,0459;0,6500;0,1600;1;0,0002;0,0000;0;1;1;7;0;0
0,5000;279,3112;7,4000;-0,5041;0,0369;0,0000;0,0000;0,0000;0,0000;0,0000;0,0461;0,6500;0,1400;1;0,0002;0,0000;0;1;1;7;0;0
0,5139;279,3112;7,4000;-0,5150;0,0370;0,0000;0,0000;0,0000;0,0000;0,0000;0,0463;0,6400;0,1200;1;0,0002;0,0000;0;1;1;7;0;0
0,5278;279,3112;7,4000;-0,5256;0,0372;0,0000;0,0000;0,0000;0,0000;0,0000;0,0465;0,6300;0,1000;1;0,0002;0,0000;0;1;1;7;0;0
0,5417;279,3112;7,4000;-0,5338;0,0374;0,0000;0,0000;0,0000;0,0000;0,0000;0,0467;0,6200;0,0800;1;0,0002;0,0000;0;1;1;7;0;0
0,5556;279,3112;7,4000;-0,5398;0,0375;0,0000;0,0000;0,0000;0,0000;0,0000;0,0469;0,6100;0,0700;1;0,0002;0,0000;0;1;1;7;0;0
0,5695;279,3112;7,4000;-0,5437;0,0377;0,0000;0,0000;0,0000;0,0000;0,0000;0,0471;0,6000;0,0500;1;0,0002;0,0000;0;1;1;7;0;0
0,5834;279,3112;7,4000;-0,5426;0,0378;0,0000;0,0000;0,0000;0,0000;0,0000;0,0472;0,5900;0,0400;1;0,0002;0,0000;0;1;1;7;0;0
0,5973;279,3235;7,4000;-0,5372;0,0379;0,0000;0,0000;0,0000;0,0000;0,0000;0,0474;0,5800;0,0400;1;0,0002;0,0000;0;1;1;7;0;0
0,6112;279,3521;7,4000;-0,5255;0,0381;0,0000;0,0000;0,0000;0,0000;0,0000;0,0476;0,5700;0,0400;1;0,0002;0,0000;0;1;1;7;0;0
0,6250;279,3806;7,4000;-0,5104;0,0382;0,0000;0,0000;0,0000;0,0000;0,0000;0,0478;0,5600;0,0500;1;0,0002;0,0000;0;1;1;7;0;0
0,6389;279,4092;7,4000;-0,4881;0,0384;0,0000;0,0000;0,0000;0,0000;0,0000;0,0479;0,5500;0,0600;1;0,0001;0,0000;0;1;1;7;0;0
0,6528;279,4377;7,4000;-0,4659;0,0385;0,0000;0,0000;0,0000;0,0000;0,0000;0,0481;0,5400;0,0800;1;0,0001;0,0000;0;1;1;7;0;0
0,6667;279,4663;7,4000;-0,4328;0,0386;0,0000;0,0000;0,0000;0,0000;0,0000;0,0483;0,5400;0,1000;1;0,0001;0,0000;0;1;1;7;0;0
0,6806;279,4948;7,6000;-0,3959;0,0388;0,0000;0,0000;0,0000;0,0000;0,0000;0,0485;0,5300;0,1300;1;0,0001;0,0000;0;1;1;7;0;0
0,6945;279,5241;7,6000;-0,3677;0,0389;0,0000;0,0000;0,0000;0,0000;0,0000;0,0486;0,5200;0,1500;1;0,0001;0,0000;0;1;1;7;0;0
0,7084;279,7672;7,6000;-0,3384;0,0391;0,0000;0,0000;0,0000;0,0000;0,0000;0,0488;0,5200;0,1800;1;0,0000;0,0000;0;1;1;7;0;0
0,7223;279,7672;7,6000;-0,3103;0,0392;0,0000;0,0000;0,0000;0,0000;0,0000;0,0490;0,5100;0,2000;1;0,0000;0,0000;0;1;1;7;0;0
0,7362;279,7672;7,6000;-0,2857;0,0394;0,0000;0,0000;0,0000;0,0000;0,0000;0,0492;0,5000;0,2200;1;0,0000;0,0000;0;1;1;7;0;0
0,7500;279,7672;7,6000;-0,2590;0,0395;0,0000;0,0000;0,0000;0,0000;0,0000;0,0494;0,5000;0,2400;1;0,0000;0,0000;0;1;1;7;0;0
0,7639;279,7672;7,6000;-0,2271;0,0397;0,0000;0,0000;0,0000;0,0000;0,0000;0,0496;0,5000;0,2700;1;0,0000;0,0000;0;1;1;7;0;0
0,7778;279,7672;7,6000;-0,1847;0,0399;0,0000;0,0000;0,0000;0,0000;0,0000;0,0498;0,4900;0,3100;1;0,0000;0,0000;0;1;1;7;0;0
0,7917;279,7672;7,6000;-0,1358;0,0400;0,0000;0,0000;0,0000;0,0000;0,0000;0,0500;0,4900;0,3600;1;0,0000;0,0000;0;1;1;7;0;0
0,8056;279,7672;7,6000;-0,0945;0,0402;0,0000;0,0000;0,0000;0,0000;0,0000;0,0503;0,4900;0,4000;1;0,0000;0,0000;0;1;1;7;0;0
0,8195;279,7880;7,6000;-0,0407;0,0404;0,0000;0,0000;0,0000;0,0000;0,0000;0,0505;0,4900;0,4500;1;0,0000;0,0000;0;1;1;7;0;0
0,8334;279,8173;7,6000;0,0254;0,0406;0,0000;0,0000;0,0000;0,0000;0,0000;0,0508;0,4900;0,5200;1;0,0000;0,0000;0;1;1;7;0;0
0,8473;279,8466;7,6000;0,0899;0,0408;0,0000;0,0000;0,0000;0,0000;0,0000;0,0510;0,4900;0,5800;1;0,0000;0,0000;0;1;1;7;0;0
0,8612;279,8760;7,6000;0,1572;0,0410;0,0000;0,0000;0,0000;0,0000;0,0000;0,0513;0,5000;0,6500;1;0,0000;0,0000;0;1;1;7;0;0
0,8750;279,9053;7,6000;0,2109;0,0413;0,0000;0,0000;0,0000;0,0000;0,0000;0,0516;0,5000;0,7100;1;0,0000;0,0000;0;1;1;7;0;0
0,8889;279,9346;7,6000;0,2762;0,0416;0,0000;0,0000;0,0000;0,0000;0,0000;0,0519;0,5100;0,7800;1;0,0000;0,0000;0;1;1;7;0;0
0,9028;279,9639;7,6000;0,3398;0,0418;0,0000;0,0000;0,0000;0,0000;0,0000;0,0523;0,5100;0,8500;1;0,0000;0,0000;0;1;1;7;0;0
0,9167;279,9933;7,6000;0,4124;0,0421;0,0000;0,0000;0,0000;0,0000;0,0000;0,0527;0,5200;0,9300;1;0,0000;0,0000;0;1;1;7;0;0
0,9306;280,2224;7,6000;0,4652;0,0424;0,0000;0,0000;0,0000;0,0000;0,0000;0,0530;0,5300;1,0000;1;0,0000;0,0000;0;1;1;7;0;0
0,9445;280,2224;7,6000;0,5256;0,0428;0,0000;0,0000;0,0000;0,0000;0,0000;0,0534;0,5400;1,0700;1;0,0000;0,0000;0;1;1;7;0;0
0,9584;280,2224;7,6000;0,5954;0,0431;0,0000;0,0000;0,0000;0,0000;0,0000;0,0539;0,5600;1,1500;1;0,0000;0,0000;0;1;1;7;0;0
0,9723;280,2224;7,6000;0,6505;0,0434;0,0000;0,0000;0,0000;0,0000;0,0000;0,0543;0,5700;1,2200;1;0,0000;0,0000;0;1;1;7;0;0
0,9862;280,2224;7,6000;0,7104;0,0438;0,0000;0,0000;0,0000;0,0000;0,0000;0,0547;0,5800;1,2900;1;0,0000;0,0000;0;1;1;7;0;0
1,0000;280,2224;7,6000;0,7632;0,0442;0,0000;0,0000;0,0000;0,0000;0,0000;0,0552;0,6000;1,3600;1;0,0000;0,0000;0;1;1;1;0;0
1,0139;280,2224;7,6000;0,8122;0,0445;0,0000;0,0000;0,0000;0,0000;0,0000;0,0557;0,6100;1,4300;1;0,0000;0,0000;0;1;1;1;0;0
1,0278;280,2278;7,6000;0,8631;0,0449;0,0000;0,0000;0,0000;0,0000;0,0000;0,0562;0,6300;1,4900;1;0,0000;0,0000;0;1;1;1;0;0
1,0417;280,2571;7,6000;0,8996;0,0454;0,0000;0,0000;0,0000;0,0000;0,0000;0,0567;0,6500;1,5500;1;0,0000;0,0000;0;1;1;1;0;0
1,0556;280,2864;7,6000;0,9319;0,0458;0,0000;0,0000;0,0000;0,0000;0,0000;0,0572;0,6700;1,6000;1;0,0000;0,0000;0;1;1;1;0;0
1,0695;280,3157;7,6000;0,9609;0,0462;0,0000;0,0000;0,0000;0,0000;0,0000;0,0578;0,6900;1,6500;1;0,0000;0,0000;0;1;1;1;0;0
1,0834;280,3451;7,6000;0,9776;0,0467;0,0000;0,0000;0,0000;0,0000;0,0000;0,0584;0,7100;1,6900;1;0,0000;0,0000;0;1;1;1;0;0
1,0973;280,3744;7,6000;0,9983;0,0472;0,0000;0,0000;0,0000;0,0000;0,0000;0,0589;0,7300;1,7300;1;0,0000;0,0000;0;1;1;1;0;0
1,1112;280,4037;7,6000;1,0181;0,0476;0,0000;0,0000;0,0000;0,0000;0,0000;0,0595;0,7500;1,7700;1;0,0000;0,0000;0;1;1;1;0;0
1,1250;280,4330;7,6000;1,0406;0,0481;0,0000;0,0000;0,0000;0,0000;0,0000;0,0602;0,7700;1,8100;1;0,0000;0,0000;0;1;1;1;0;0
1,1389;280,6786;7,6000;1,0535;0,0486;0,0000;0,0000;0,0000;0,0000;0,0000;0,0608;0,7900;1,8400;1;0,0000;0,0000;0;1;1;1;0;0
1,1528;280,6786;7,6000;1,0591;0,0491;0,0000;0,0000;0,0000;0,0000;0,0000;0,0614;0,8100;1,8700;1;0,0000;0,0000;0;1;1;1;0;0
1,1667;280,6786;7,6000;1,0619;0,0496;0,0000;0,0000;0,0000;0,0000;0,0000;0,0621;0,8300;1,8900;1;0,0000;0,0000;0;1;1;1;0;0
1,1806;280,6786;7,6000;1,0622;0,0502;0,0000;0,0000;0,0000;0,0000;0,0000;0,0627;0,8500;1,9200;1;0,0000;0,0000;0;1;1;1;0;0
1,1945;280,6786;7,6000;1,0607;0,0507;0,0000;0,0000;0,0000;0,0000;0,0000;0,0634;0,8700;1,9400;1;0,0000;0,0000;0;1;1;1;0;0
1,2084;280,6786;7,6000;1,0604;0,0512;0,0000;0,0000;0,0000;0,0000;0,0000;0,0640;0,9000;1,9600;1;0,0000;0,0000;0;1;1;1;0;0
