# Study: LKA_Haptics | Participant: 11 | Condition: HapticsFixedCW | Init: 20260129_100919 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0742;7,1000;0,2992;0,0702;0,0000;0,0000;0,0000;0,0000;0,0000;0,0878;2,3500;2,6500;1;0,0001;0,0000;0;1;1;4;0;0
0,0139;278,1016;7,1000;0,2633;0,0711;0,0000;0,0000;0,0000;0,0000;0,0000;0,0889;2,3500;2,6200;1;0,0001;0,0000;0;1;1;4;0;0
0,0278;278,1290;7,1000;0,2237;0,0721;0,0000;0,0000;0,0000;0,0000;0,0000;0,0901;2,3600;2,5800;1;0,0001;0,0000;0;1;1;4;0;0
0,0417;278,1563;7,1000;0,1862;0,0730;0,0000;0,0000;0,0000;0,0000;0,0000;0,0912;2,3600;2,5500;1;0,0001;0,0000;0;1;1;4;0;0
0,0556;278,4088;7,1000;0,1357;0,0739;0,0000;0,0000;0,0000;0,0000;0,0000;0,0924;2,3700;2,5000;1;0,0000;0,0000;0;1;1;4;0;0
0,0695;278,4088;7,1000;0,0896;0,0748;0,0000;0,0000;0,0000;0,0000;0,0000;0,0935;2,3700;2,4600;1;0,0000;0,0000;0;1;1;4;0;0
0,0834;278,4088;7,1000;0,0390;0,0757;0,0000;0,0000;0,0000;0,0000;0,0000;0,0946;2,3700;2,4100;1;0,0000;0,0000;0;1;1;4;0;0
0,0972;278,4088;7,1000;-0,0203;0,0766;0,0000;0,0000;0,0000;0,0000;0,0000;0,0958;2,3700;2,3500;1;0,0000;0,0000;0;1;1;4;0;0
0,1111;278,4088;7,1000;-0,0743;0,0775;0,0000;0,0000;0,0000;0,0000;0,0000;0,0969;2,3700;2,2900;1;0,0000;0,0000;0;1;1;4;0;0
0,1250;278,4088;7,1000;-0,1418;0,0784;0,0000;0,0000;0,0000;0,0000;0,0000;0,0980;2,3700;2,2300;1;0,0000;0,0000;0;1;1;4;0;0
0,1389;278,4088;7,1000;-0,2516;0,0792;0,0000;0,0000;0,0000;0,0000;0,0000;0,0990;2,3600;2,1100;1;0,0000;0,0000;0;1;1;4;0;0
0,1528;278,4088;7,1000;-0,3607;0,0801;0,0000;0,0000;0,0000;0,0000;0,0000;0,1001;2,3600;2,0000;1;0,0000;0,0000;0;1;1;4;0;0
0,1667;278,4088;7,1000;-0,4626;0,0809;0,0000;0,0000;0,0000;0,0000;0,0000;0,1011;2,3500;1,8900;1;0,0000;0,0000;0;1;1;4;0;0
0,1806;278,4300;7,1000;-0,5846;0,0817;0,0000;0,0000;0,0000;0,0000;0,0000;0,1021;2,3400;1,7500;1;0,0001;0,0000;0;1;1;4;0;0
0,1945;278,4574;7,1000;-0,6710;0,0825;0,0000;0,0000;0,0000;0,0000;0,0000;0,1031;2,3300;1,6600;1;0,0002;0,0000;0;1;1;4;0;0
0,2084;278,4848;7,1000;-0,7592;0,0832;0,0000;0,0000;0,0000;0,0000;0,0000;0,1040;2,3100;1,5500;1;0,0003;0,0000;0;1;1;4;0;0
0,2222;278,5121;7,1000;-0,8341;0,0840;0,0000;0,0000;0,0000;0,0000;0,0000;0,1050;2,3000;1,4600;1;0,0003;0,0000;0;1;1;4;0;0
0,2361;278,5395;7,1000;-0,9456;0,0847;0,0000;0,0000;0,0000;0,0000;0,0000;0,1059;2,2800;1,3400;1;0,0004;0,0000;0;1;1;4;0;0
0,2500;278,5669;7,1000;-1,0545;0,0854;0,0000;0,0000;0,0000;0,0000;0,0000;0,1068;2,2600;1,2100;1;0,0005;0,0000;0;1;1;4;0;0
0,2639;278,5943;7,1000;-1,2076;0,0861;0,0000;0,0000;0,0000;0,0000;0,0000;0,1076;2,2400;1,0300;1;0,0006;0,0000;0;1;1;4;0;0
0,2778;278,6216;7,1000;-1,3426;0,0867;0,0000;0,0000;0,0000;0,0000;0,0000;0,1084;2,2200;0,8800;1;0,0007;0,0000;0;1;1;4;0;0
0,2917;278,8654;7,1000;-1,4390;0,0874;0,0000;0,0000;0,0000;0,0000;0,0000;0,1092;2,1900;0,7500;1;0,0014;0,0000;0;1;1;4;0;0
0,3056;278,8654;7,1000;-1,5290;0,0880;0,0000;0,0000;0,0000;0,0000;0,0000;0,1100;2,1600;0,6300;1;0,0014;0,0000;0;1;1;4;0;0
0,3195;278,8654;7,1000;-1,6154;0,0886;0,0000;0,0000;0,0000;0,0000;0,0000;0,1107;2,1300;0,5200;1;0,0014;0,0000;0;1;1;4;0;0
0,3334;278,8654;7,1000;-1,6946;0,0891;0,0000;0,0000;0,0000;0,0000;0,0000;0,1114;2,1000;0,4100;1;0,0014;0,0000;0;1;1;4;0;0
0,3472;278,8654;7,1000;-1,7519;0,0897;0,0000;0,0000;0,0000;0,0000;0,0000;0,1121;2,0700;0,3200;1;0,0014;0,0000;0;1;1;4;0;0
0,3611;278,8654;7,1000;-1,7902;0,0902;0,0000;0,0000;0,0000;0,0000;0,0000;0,1127;2,0400;0,2500;1;0,0014;0,0000;0;1;1;4;0;0
0,3750;278,8654;7,1000;-1,8172;0,0907;0,0000;0,0000;0,0000;0,0000;0,0000;0,1134;2,0100;0,1900;1;0,0014;0,0000;0;1;1;4;0;0
