# Study: LKA_Haptics | Participant: 9 | Condition: HapticsAdaptiveCW | Init: 20260128_162241 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0911;4,2000;-1,1060;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0317;0,5800;-0,5300;1;0,0001;0,0000;0;1;1;-1;0;0
0,0138;278,1073;4,2000;-1,1368;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0317;0,5600;-0,5700;1;0,0001;0,0000;0;1;1;7;0;0
0,0277;278,1235;4,2000;-1,1430;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0318;0,5500;-0,5900;1;0,0001;0,0000;0;1;1;7;0;0
0,0416;278,1397;4,2000;-1,2046;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0318;0,5400;-0,6600;1;0,0001;0,0000;0;1;1;7;0;0
0,0555;278,1559;4,2000;-1,2169;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0318;0,5300;-0,6900;1;0,0001;0,0000;0;1;1;7;0;0
0,0694;278,1721;4,2000;-1,2658;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0318;0,5100;-0,7500;1;0,0000;0,0000;0;1;1;7;0;0
0,0833;278,4088;4,2000;-1,2946;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0318;0,5000;-0,7900;1;0,0000;0,0000;0;1;1;7;0;0
0,0972;278,4088;4,2000;-1,3302;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0318;0,4900;-0,8400;1;0,0000;0,0000;0;1;1;7;0;0
0,1111;278,4088;4,2000;-1,3373;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0317;0,4700;-0,8600;1;0,0000;0,0000;0;1;1;7;0;0
0,1250;278,4088;4,2000;-1,3627;0,0254;0,0000;0,0000;0,0000;0,0000;0,0000;0,0317;0,4600;-0,9000;1;0,0000;0,0000;0;1;1;7;0;0
0,1388;278,4088;4,2000;-1,3902;0,0253;0,0000;0,0000;0,0000;0,0000;0,0000;0,0317;0,4400;-0,9500;1;0,0000;0,0000;0;1;1;7;0;0
0,1527;278,4088;4,2000;-1,4240;0,0253;0,0000;0,0000;0,0000;0,0000;0,0000;0,0316;0,4300;-0,9900;1;0,0000;0,0000;0;1;1;7;0;0
0,1666;278,4088;4,2000;-1,4393;0,0253;0,0000;0,0000;0,0000;0,0000;0,0000;0,0316;0,4100;-1,0200;1;0,0000;0,0000;0;1;1;7;0;0
0,1805;278,4088;4,2000;-1,4432;0,0252;0,0000;0,0000;0,0000;0,0000;0,0000;0,0315;0,4000;-1,0400;1;0,0000;0,0000;0;1;1;7;0;0
0,1944;278,4088;4,2000;-1,4394;0,0252;0,0000;0,0000;0,0000;0,0000;0,0000;0,0315;0,3800;-1,0500;1;0,0000;0,0000;0;1;1;7;0;0
0,2083;278,4088;4,2000;-1,4248;0,0251;0,0000;0,0000;0,0000;0,0000;0,0000;0,0314;0,3700;-1,0500;1;0,0000;0,0000;0;1;1;7;0;0
0,2222;278,4088;4,2000;-1,4018;0,0251;0,0000;0,0000;0,0000;0,0000;0,0000;0,0314;0,3500;-1,0500;1;0,0000;0,0000;0;1;1;7;0;0
0,2361;278,4088;4,2000;-1,3971;0,0250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0313;0,3400;-1,0600;1;0,0000;0,0000;0;1;1;7;0;0
0,2500;278,4088;4,2000;-1,3651;0,0250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0313;0,3300;-1,0400;1;0,0000;0,0000;0;1;1;7;0;0
0,2638;278,4088;4,2000;-1,3095;0,0250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0312;0,3100;-1,0000;1;0,0000;0,0000;0;1;1;7;0;0
0,2777;278,4152;4,2000;-1,1834;0,0249;0,0000;0,0000;0,0000;0,0000;0,0000;0,0311;0,3000;-0,8800;1;0,0001;0,0000;0;1;1;7;0;0
0,2916;278,4314;4,2000;-1,1136;0,0249;0,0000;0,0000;0,0000;0,0000;0,0000;0,0311;0,2900;-0,8300;1;0,0001;0,0000;0;1;1;7;0;0
0,3055;278,4475;4,2000;-1,0398;0,0248;0,0000;0,0000;0,0000;0,0000;0,0000;0,0310;0,2800;-0,7600;1;0,0001;0,0000;0;1;1;7;0;0
0,3194;278,4637;4,2000;-0,9509;0,0248;0,0000;0,0000;0,0000;0,0000;0,0000;0,0310;0,2700;-0,6800;1;0,0002;0,0000;0;1;1;7;0;0
