# Study: LKA_Haptics | Participant: 12 | Condition: BaselineCW | Init: 20260129_111854 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
0,0000;278,0858;5,0000;-0,3475;-0,0206;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0257;-0,7000;-1,0500;1;0,0001;0,0000;0;1;1;0;0;0
0,0139;278,1050;5,0000;-0,3159;-0,0208;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0260;-0,7000;-1,0200;1;0,0001;0,0000;0;1;1;0;0;0
0,0278;278,1243;5,0000;-0,2827;-0,0211;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0263;-0,7100;-0,9900;1;0,0001;0,0000;0;1;1;0;0;0
0,0417;278,1436;5,0000;-0,2316;-0,0213;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0266;-0,7100;-0,9400;1;0,0001;0,0000;0;1;1;0;0;0
0,0555;278,1629;5,0000;-0,1975;-0,0215;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0269;-0,7100;-0,9100;1;0,0000;0,0000;0;1;1;0;0;0
0,0694;278,4088;5,0000;-0,1930;-0,0217;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0271;-0,7100;-0,9100;1;0,0000;0,0000;0;1;1;0;0;0
0,0833;278,4088;5,0000;-0,2013;-0,0219;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0274;-0,7200;-0,9200;1;0,0000;0,0000;0;1;1;0;0;0
0,0972;278,4088;5,0000;-0,2334;-0,0221;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0277;-0,7200;-0,9500;1;0,0000;0,0000;0;1;1;0;0;0
0,1111;278,4088;5,0000;-0,2657;-0,0224;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0280;-0,7200;-0,9900;1;0,0000;0,0000;0;1;1;0;0;0
0,1250;278,4088;5,0000;-0,2724;-0,0226;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0283;-0,7300;-1,0000;1;0,0000;0,0000;0;1;1;0;0;0
0,1389;278,4088;5,0000;-0,2885;-0,0229;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0286;-0,7300;-1,0200;1;0,0000;0,0000;0;1;1;0;0;0
0,1528;278,4088;5,0000;-0,2957;-0,0231;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0289;-0,7300;-1,0300;1;0,0000;0,0000;0;1;1;0;0;0
0,1667;278,4088;5,0000;-0,3023;-0,0233;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0291;-0,7400;-1,0400;1;0,0000;0,0000;0;1;1;0;0;0
0,1805;278,4088;5,0000;-0,3136;-0,0235;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0294;-0,7400;-1,0500;1;0,0000;0,0000;0;1;1;0;0;0
0,1944;278,4088;5,0000;-0,3321;-0,0238;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0297;-0,7400;-1,0800;1;0,0000;0,0000;0;1;1;0;0;0
0,2083;278,4088;5,0000;-0,3545;-0,0240;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;-0,7500;-1,1000;1;0,0000;0,0000;0;1;1;0;0;0
0,2222;278,4088;5,0000;-0,3685;-0,0243;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0303;-0,7500;-1,1200;1;0,0000;0,0000;0;1;1;0;0;0
0,2361;278,4136;5,0000;-0,3731;-0,0245;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0306;-0,7600;-1,1300;1;0,0000;0,0000;0;1;1;0;0;0
0,2500;278,4329;5,0000;-0,3708;-0,0248;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0310;-0,7600;-1,1300;1;0,0001;0,0000;0;1;1;0;0;0
0,2639;278,4522;5,0000;-0,3586;-0,0250;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0313;-0,7600;-1,1200;1;0,0002;0,0000;0;1;1;0;0;0
0,2778;278,4715;5,0000;-0,3406;-0,0253;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0316;-0,7700;-1,1100;1;0,0002;0,0000;0;1;1;0;0;0
0,2917;278,4908;5,0000;-0,3175;-0,0255;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0319;-0,7700;-1,0900;1;0,0003;0,0000;0;1;1;0;0;0
0,3055;278,5101;5,0000;-0,2761;-0,0258;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0322;-0,7800;-1,0500;1;0,0003;0,0000;0;1;1;0;0;0
0,3194;278,5294;5,0000;-0,2086;-0,0260;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0325;-0,7800;-0,9900;1;0,0004;0,0000;0;1;1;0;0;0
0,3333;278,5486;5,0000;-0,1484;-0,0262;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0328;-0,7800;-0,9300;1;0,0005;0,0000;0;1;1;0;0;0
0,3472;278,5679;5,0000;-0,0822;-0,0265;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0331;-0,7800;-0,8600;1;0,0005;0,0000;0;1;1;0;0;0
0,3611;278,5872;5,0000;-0,0172;-0,0267;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0333;-0,7800;-0,8000;1;0,0006;0,0000;0;1;1;0;0;0
0,3750;278,6065;5,0000;0,0434;-0,0269;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0336;-0,7800;-0,7300;1;0,0006;0,0000;0;1;1;0;0;0
0,3889;278,6258;5,0000;0,1074;-0,0271;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0339;-0,7800;-0,6700;1;0,0007;0,0000;0;1;1;0;0;0
0,4028;278,8654;5,0000;0,1753;-0,0273;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0341;-0,7700;-0,6000;1;0,0014;0,0000;0;1;1;0;0;0
0,4167;278,8654;5,0000;0,2171;-0,0275;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0343;-0,7700;-0,5500;1;0,0014;0,0000;0;1;1;0;0;0
0,4305;278,8654;5,0000;0,2619;-0,0276;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0346;-0,7700;-0,5000;1;0,0014;0,0000;0;1;1;0;0;0
