# Study: LKA_Haptics | Participant: 5 | Condition: BaselineCW | Init: 20260128_102849 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed
0,3750;278,8654;5,5000;-0,2911;0,0008;0,0000;0,0000;0,0000;0,0000;0,0000;0,0010;-0,2100;-0,5000;1;0,0014;0,0000;0;1;1;0;0
0,3889;278,8654;5,5000;-0,3949;0,0007;0,0000;0,0000;0,0000;0,0000;0,0000;0,0009;-0,2100;-0,6100;1;0,0014;0,0000;0;1;1;0;0
0,4028;278,8654;5,5000;-0,4947;0,0006;0,0000;0,0000;0,0000;0,0000;0,0000;0,0007;-0,2200;-0,7200;1;0,0014;0,0000;0;1;1;0;0
0,4167;278,8654;5,5000;-0,5962;0,0004;0,0000;0,0000;0,0000;0,0000;0,0000;0,0005;-0,2300;-0,8300;1;0,0014;0,0000;0;1;1;0;0
0,4306;278,8654;5,5000;-0,6950;0,0003;0,0000;0,0000;0,0000;0,0000;0,0000;0,0004;-0,2400;-0,9300;1;0,0014;0,0000;0;1;1;0;0
0,4445;278,8654;5,5000;-0,7720;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0001;-0,2500;-1,0200;1;0,0014;0,0000;0;1;1;0;0
0,4583;278,8654;5,5000;-0,8679;-0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0001;-0,2600;-1,1300;1;0,0014;0,0000;0;1;1;0;0
0,4722;278,8654;5,5000;-0,8883;-0,0003;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0003;-0,2700;-1,1600;1;0,0014;0,0000;0;1;1;0;0
0,4861;278,8654;5,5000;-1,0561;-0,0005;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0006;-0,2900;-1,3400;1;0,0014;0,0000;0;1;1;0;0
0,5000;278,8654;5,5000;-1,2547;-0,0007;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0009;-0,3100;-1,5600;1;0,0014;0,0000;0;1;1;0;0
0,5139;278,8802;5,5000;-1,2677;-0,0010;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0012;-0,3200;-1,5900;1;0,0014;0,0000;0;1;1;0;0
0,5278;278,9014;5,5000;-1,2738;-0,0012;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0015;-0,3400;-1,6100;1;0,0013;0,0000;0;1;1;0;0
0,5417;278,9226;5,5000;-1,2876;-0,0015;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0018;-0,3600;-1,6500;1;0,0013;0,0000;0;1;1;0;0
0,5556;278,9438;5,5000;-1,2284;-0,0017;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0022;-0,3700;-1,6000;1;0,0012;0,0000;0;1;1;0;0
0,5695;278,9650;5,5000;-1,1934;-0,0020;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0025;-0,3900;-1,5800;1;0,0011;0,0000;0;1;1;0;0
0,5833;278,9862;5,5000;-1,1628;-0,0022;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0028;-0,4100;-1,5700;1;0,0011;0,0000;0;1;1;0;0
0,5972;279,0074;5,5000;-1,1084;-0,0025;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0031;-0,4200;-1,5300;1;0,0010;0,0000;0;1;1;0;0
0,6111;279,0287;5,5000;-1,0432;-0,0028;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0034;-0,4400;-1,4800;1;0,0010;0,0000;0;1;1;0;0
0,6250;279,0499;5,5000;-0,9806;-0,0030;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0038;-0,4500;-1,4300;1;0,0009;0,0000;0;1;1;0;0
0,6389;279,0711;5,5000;-0,8860;-0,0032;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0041;-0,4600;-1,3500;1;0,0008;0,0000;0;1;1;0;0
0,6528;279,3112;5,5000;-0,7841;-0,0035;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0043;-0,4700;-1,2600;1;0,0002;0,0000;0;1;1;0;0
0,6667;279,3112;5,5000;-0,6889;-0,0037;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0046;-0,4800;-1,1700;1;0,0002;0,0000;0;1;1;0;0
0,6806;279,3112;5,5000;-0,5889;-0,0039;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0049;-0,4900;-1,0800;1;0,0002;0,0000;0;1;1;0;0
0,6945;279,3112;5,5000;-0,5824;-0,0041;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0052;-0,5000;-1,0800;1;0,0002;0,0000;0;1;1;0;0
0,7083;279,3112;5,5000;-0,5856;-0,0044;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0055;-0,5000;-1,0900;1;0,0002;0,0000;0;1;1;0;0
0,7222;279,3112;5,5000;-0,5272;-0,0046;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0057;-0,5100;-1,0400;1;0,0002;0,0000;0;1;1;0;0
0,7361;279,3112;5,5000;-0,4958;-0,0048;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0060;-0,5200;-1,0100;1;0,0002;0,0000;0;1;1;0;0
0,7500;279,3112;5,5000;-0,4835;-0,0050;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0063;-0,5200;-1,0100;1;0,0002;0,0000;0;1;1;0;0
0,7639;279,3112;5,5000;-0,4769;-0,0052;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0065;-0,5300;-1,0100;1;0,0002;0,0000;0;1;1;0;0
0,7778;279,3112;5,5000;-0,4761;-0,0054;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0068;-0,5400;-1,0100;1;0,0002;0,0000;0;1;1;0;0
0,7917;279,3112;5,5000;-0,4894;-0,0057;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0071;-0,5400;-1,0300;1;0,0002;0,0000;0;1;1;0;0
0,8056;279,3257;5,5000;-0,5074;-0,0059;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0074;-0,5500;-1,0600;1;0,0002;0,0000;0;1;1;0;0
0,8195;279,3469;5,5000;-0,5649;-0,0061;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0077;-0,5600;-1,1200;1;0,0002;0,0000;0;1;1;0;0
0,8333;279,3681;5,5000;-0,6726;-0,0064;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0080;-0,5700;-1,2400;1;0,0002;0,0000;0;1;1;0;0
0,8472;279,3893;5,5000;-0,7570;-0,0066;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0083;-0,5800;-1,3300;1;0,0002;0,0000;0;1;1;0;0
