participant_id;trial_condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed;SecTaskIsTarget
12;HapticsFixed;1;0,0000;278,1005;3,8000;-0,5510;-0,0118;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0148;-0,6100;-1,1600;1;0,0001;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,0138;278,1151;3,8000;-0,5367;-0,0120;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0150;-0,6200;-1,1500;1;0,0001;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,0277;278,1298;3,8000;-0,5270;-0,0122;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0153;-0,6200;-1,1500;1;0,0001;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,0416;278,1444;3,8000;-0,5236;-0,0124;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0155;-0,6300;-1,1500;1;0,0001;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,0555;278,1591;3,8000;-0,5221;-0,0126;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0157;-0,6300;-1,1500;1;0,0001;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,0694;278,1737;3,8000;-0,5220;-0,0127;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0159;-0,6400;-1,1600;1;0,0000;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,0833;278,4088;3,8000;-0,5273;-0,0129;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0161;-0,6400;-1,1700;1;0,0000;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,0972;278,4088;3,8000;-0,5322;-0,0131;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0164;-0,6500;-1,1800;1;0,0000;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,1111;278,4088;3,8000;-0,5330;-0,0133;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0166;-0,6500;-1,1800;1;0,0000;0,0000;0;1;1;4;0;0,0000
12;HapticsFixed;1;0,1250;278,4088;3,8000;-0,5100;-0,0135;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0168;-0,6500;-1,1600;1;0,0000;0,0000;0;1;1;4;0;0,0000
