participant_id;trial_condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed;SecTaskIsTarget
5;Baseline;4;0,5139;259,7258;6,3000;2,6708;0,0540;0,0000;0,0000;0,0000;0,0000;0,0000;0,0674;2,6400;5,3100;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,5278;259,7258;6,3000;2,6407;0,0552;0,0000;0,0000;0,0000;0,0000;0,0000;0,0690;2,6800;5,3200;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,5416;259,7258;6,3000;2,6455;0,0565;0,0000;0,0000;0,0000;0,0000;0,0000;0,0706;2,7200;5,3700;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,5555;259,7258;6,3000;2,6552;0,0578;0,0000;0,0000;0,0000;0,0000;0,0000;0,0722;2,7700;5,4200;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,5694;259,7258;6,3000;2,6657;0,0591;0,0000;0,0000;0,0000;0,0000;0,0000;0,0738;2,8100;5,4700;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,5833;259,7258;6,3000;2,6678;0,0604;0,0000;0,0000;0,0000;0,0000;0,0000;0,0755;2,8500;5,5200;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,5972;259,7258;6,3000;2,6772;0,0617;0,0000;0,0000;0,0000;0,0000;0,0000;0,0771;2,8900;5,5700;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,6111;259,7258;6,3000;2,6783;0,0631;0,0000;0,0000;0,0000;0,0000;0,0000;0,0788;2,9400;5,6100;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,6250;259,7258;6,3000;2,6675;0,0644;0,0000;0,0000;0,0000;0,0000;0,0000;0,0805;2,9800;5,6500;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,6389;259,4921;6,3000;2,6342;0,0658;0,0000;0,0000;0,0000;0,0000;0,0000;0,0822;3,0200;5,6600;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,6528;259,4679;6,3000;2,6273;0,0672;0,0000;0,0000;0,0000;0,0000;0,0000;0,0840;3,0600;5,6900;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,6666;259,4436;6,3000;2,5167;0,0685;0,0000;0,0000;0,0000;0,0000;0,0000;0,0857;3,1000;5,6200;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,6805;259,4194;6,3000;2,4839;0,0699;0,0000;0,0000;0,0000;0,0000;0,0000;0,0874;3,1400;5,6300;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,6944;259,3951;6,3000;2,4774;0,0713;0,0000;0,0000;0,0000;0,0000;0,0000;0,0892;3,1800;5,6600;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,7083;259,3709;6,3000;2,4254;0,0727;0,0000;0,0000;0,0000;0,0000;0,0000;0,0909;3,2200;5,6500;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,7222;259,3466;6,3000;2,3377;0,0742;0,0000;0,0000;0,0000;0,0000;0,0000;0,0927;3,2600;5,6000;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,7361;259,3224;6,3000;2,2659;0,0756;0,0000;0,0000;0,0000;0,0000;0,0000;0,0945;3,3000;5,5600;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,7500;259,2982;6,3000;2,2407;0,0770;0,0000;0,0000;0,0000;0,0000;0,0000;0,0962;3,3300;5,5700;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,7639;259,2782;6,3000;2,1929;0,0784;0,0000;0,0000;0,0000;0,0000;0,0000;0,0980;3,3700;5,5600;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,7778;259,2782;6,3000;2,1341;0,0799;0,0000;0,0000;0,0000;0,0000;0,0000;0,0998;3,4000;5,5300;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,7916;259,2782;6,3000;2,0978;0,0813;0,0000;0,0000;0,0000;0,0000;0,0000;0,1016;3,4300;5,5300;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,8055;259,2782;6,3000;2,0906;0,0828;0,0000;0,0000;0,0000;0,0000;0,0000;0,1034;3,4700;5,5600;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,8194;259,2782;6,3000;2,0862;0,0842;0,0000;0,0000;0,0000;0,0000;0,0000;0,1053;3,5000;5,5900;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,8333;259,2782;6,3000;2,0854;0,0857;0,0000;0,0000;0,0000;0,0000;0,0000;0,1071;3,5300;5,6200;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,8472;259,2782;6,3000;2,0970;0,0872;0,0000;0,0000;0,0000;0,0000;0,0000;0,1089;3,5700;5,6700;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,8611;259,2782;6,3000;2,0906;0,0886;0,0000;0,0000;0,0000;0,0000;0,0000;0,1108;3,6000;5,6900;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,8750;259,2782;6,3000;2,0695;0,0902;0,0000;0,0000;0,0000;0,0000;0,0000;0,1127;3,6300;5,7000;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,8889;259,2782;6,1000;2,0390;0,0917;0,0000;0,0000;0,0000;0,0000;0,0000;0,1146;3,6700;5,7100;1;0,0000;0,0000;0;1;1;3;0;
5;Baseline;4;0,9028;259,0323;6,1000;1,9825;0,0931;0,0000;0,0000;0,0000;0,0000;0,0000;0,1164;3,7000;5,6800;1;0,0001;0,0000;0;1;1;3;0;
5;Baseline;4;0,9166;259,0088;6,1000;1,9713;0,0946;0,0000;0,0000;0,0000;0,0000;0,0000;0,1183;3,7300;5,7000;1;0,0001;0,0000;0;1;1;3;0;
5;Baseline;4;0,9305;258,9854;6,1000;1,9590;0,0961;0,0000;0,0000;0,0000;0,0000;0,0000;0,1201;3,7600;5,7200;1;0,0001;0,0000;0;1;1;3;0;
5;Baseline;4;0,9444;258,9619;6,1000;1,9314;0,0976;0,0000;0,0000;0,0000;0,0000;0,0000;0,1220;3,7900;5,7200;1;0,0001;0,0000;0;1;1;3;0;
5;Baseline;4;0,9583;258,9384;6,1000;1,9261;0,0991;0,0000;0,0000;0,0000;0,0000;0,0000;0,1238;3,8200;5,7400;1;0,0001;0,0000;0;1;1;3;0;
5;Baseline;4;0,9722;258,9150;6,1000;1,6802;0,1006;0,0000;0,0000;0,0000;0,0000;0,0000;0,1257;3,8400;5,5200;1;0,0001;0,0000;0;1;1;3;0;
5;Baseline;4;0,9861;258,8915;6,1000;1,5064;0,1020;0,0000;0,0000;0,0000;0,0000;0,0000;0,1275;3,8700;5,3700;1;0,0001;0,0000;0;1;1;3;0;
5;Baseline;4;1,0000;258,8680;6,1000;1,2293;0,1035;0,0000;0,0000;0,0000;0,0000;0,0000;0,1293;3,8800;5,1100;1;0,0001;0,0000;0;1;1;3;0;
5;Baseline;4;1,0139;258,8446;6,1000;0,9780;0,1049;0,0000;0,0000;0,0000;0,0000;0,0000;0,1311;3,9000;4,8800;1;0,0001;0,0000;0;1;1;5;0;
5;Baseline;4;1,0278;258,8225;6,1000;0,9280;0,1063;0,0000;0,0000;0,0000;0,0000;0,0000;0,1328;3,9100;4,8400;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,0416;258,8225;6,1000;0,6478;0,1076;0,0000;0,0000;0,0000;0,0000;0,0000;0,1346;3,9200;4,5700;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,0555;258,8225;6,1000;-0,0338;0,1089;0,0000;0,0000;0,0000;0,0000;0,0000;0,1362;3,9200;3,8900;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,0694;258,8225;6,1000;-0,3017;0,1102;0,0000;0,0000;0,0000;0,0000;0,0000;0,1378;3,9200;3,6200;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,0833;258,8225;6,1000;-0,5906;0,1114;0,0000;0,0000;0,0000;0,0000;0,0000;0,1393;3,9100;3,3200;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,0972;258,8225;6,1000;-0,8811;0,1126;0,0000;0,0000;0,0000;0,0000;0,0000;0,1408;3,9000;3,0100;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,1111;258,8225;6,1000;-0,9391;0,1138;0,0000;0,0000;0,0000;0,0000;0,0000;0,1422;3,8800;2,9400;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,1250;258,8225;6,1000;-1,2202;0,1149;0,0000;0,0000;0,0000;0,0000;0,0000;0,1436;3,8600;2,6400;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,1389;258,8225;6,1000;-1,4833;0,1160;0,0000;0,0000;0,0000;0,0000;0,0000;0,1450;3,8400;2,3500;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,1528;258,8225;6,1000;-1,9382;0,1170;0,0000;0,0000;0,0000;0,0000;0,0000;0,1462;3,8100;1,8700;1;0,0002;0,0000;0;1;1;5;0;
5;Baseline;4;1,1666;258,5862;6,1000;-2,2543;0,1179;0,0000;0,0000;0,0000;0,0000;0,0000;0,1474;3,7700;1,5200;1;0,0001;0,0000;0;1;1;5;0;
5;Baseline;4;1,1805;258,5627;6,1000;-2,5208;0,1188;0,0000;0,0000;0,0000;0,0000;0,0000;0,1486;3,7300;1,2100;1;0,0001;0,0000;0;1;1;5;0;
5;Baseline;4;1,1944;258,5392;6,1000;-2,7200;0,1197;0,0000;0,0000;0,0000;0,0000;0,0000;0,1496;3,6900;0,9700;1;0,0001;0,0000;0;1;1;5;0;
5;Baseline;4;1,2083;258,5157;6,1000;-2,8880;0,1205;0,0000;0,0000;0,0000;0,0000;0,0000;0,1507;3,6500;0,7600;1;0,0001;0,0000;0;1;1;5;0;
5;Baseline;4;1,2222;258,4922;6,1000;-2,9217;0,1214;0,0000;0,0000;0,0000;0,0000;0,0000;0,1517;3,6000;0,6800;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,2361;258,4686;6,1000;-2,9837;0,1221;0,0000;0,0000;0,0000;0,0000;0,0000;0,1527;3,5600;0,5700;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,2500;258,4451;6,1000;-3,0290;0,1229;0,0000;0,0000;0,0000;0,0000;0,0000;0,1536;3,5100;0,4800;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,2639;258,4216;6,1000;-3,0396;0,1237;0,0000;0,0000;0,0000;0,0000;0,0000;0,1546;3,4600;0,4200;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,2778;258,3981;6,1000;-3,0030;0,1244;0,0000;0,0000;0,0000;0,0000;0,0000;0,1555;3,4200;0,4100;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,2916;258,3746;6,1000;-2,9954;0,1251;0,0000;0,0000;0,0000;0,0000;0,0000;0,1564;3,3700;0,3700;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,3055;258,3674;6,1000;-2,9969;0,1258;0,0000;0,0000;0,0000;0,0000;0,0000;0,1573;3,3200;0,3300;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,3194;258,3674;6,1000;-2,9927;0,1265;0,0000;0,0000;0,0000;0,0000;0,0000;0,1582;3,2800;0,2800;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,3333;258,3674;6,1000;-2,9831;0,1272;0,0000;0,0000;0,0000;0,0000;0,0000;0,1590;3,2300;0,2500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,3472;258,3674;6,1000;-2,9812;0,1279;0,0000;0,0000;0,0000;0,0000;0,0000;0,1599;3,1800;0,2000;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,3611;258,3674;6,1000;-2,9389;0,1285;0,0000;0,0000;0,0000;0,0000;0,0000;0,1607;3,1400;0,2000;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,3750;258,3674;6,1000;-2,7943;0,1292;0,0000;0,0000;0,0000;0,0000;0,0000;0,1615;3,0900;0,3000;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,3889;258,3674;6,1000;-2,6983;0,1299;0,0000;0,0000;0,0000;0,0000;0,0000;0,1623;3,0500;0,3500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,4028;258,3674;6,1000;-2,6575;0,1305;0,0000;0,0000;0,0000;0,0000;0,0000;0,1632;3,0100;0,3500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,4166;258,3674;6,1000;-2,6368;0,1312;0,0000;0,0000;0,0000;0,0000;0,0000;0,1640;2,9700;0,3300;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,4305;258,3674;6,1000;-2,6327;0,1318;0,0000;0,0000;0,0000;0,0000;0,0000;0,1647;2,9300;0,3000;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,4444;258,1158;6,1000;-2,6239;0,1324;0,0000;0,0000;0,0000;0,0000;0,0000;0,1655;2,8900;0,2700;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,4583;258,0923;6,1000;-2,6210;0,1330;0,0000;0,0000;0,0000;0,0000;0,0000;0,1663;2,8500;0,2300;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,4722;258,0688;6,1000;-2,6800;0,1336;0,0000;0,0000;0,0000;0,0000;0,0000;0,1670;2,8100;0,1300;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,4861;258,0452;6,1000;-2,7371;0,1341;0,0000;0,0000;0,0000;0,0000;0,0000;0,1677;2,7700;0,0300;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,5000;258,0217;6,1000;-2,7765;0,1347;0,0000;0,0000;0,0000;0,0000;0,0000;0,1684;2,7200;-0,0500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,5139;257,9982;6,1000;-2,8264;0,1352;0,0000;0,0000;0,0000;0,0000;0,0000;0,1690;2,6800;-0,1500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,5278;257,9746;6,1000;-2,8364;0,1357;0,0000;0,0000;0,0000;0,0000;0,0000;0,1696;2,6300;-0,2000;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,5416;257,9511;6,1000;-2,9212;0,1362;0,0000;0,0000;0,0000;0,0000;0,0000;0,1702;2,5900;-0,3300;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,5555;257,9276;6,1000;-3,0186;0,1366;0,0000;0,0000;0,0000;0,0000;0,0000;0,1708;2,5400;-0,4800;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,5694;257,9091;6,1000;-3,1590;0,1371;0,0000;0,0000;0,0000;0,0000;0,0000;0,1713;2,4900;-0,6700;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,5833;257,9091;6,1000;-3,2901;0,1374;0,0000;0,0000;0,0000;0,0000;0,0000;0,1718;2,4400;-0,8500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,5972;257,9091;6,1000;-3,4721;0,1378;0,0000;0,0000;0,0000;0,0000;0,0000;0,1722;2,3900;-1,0800;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,6111;257,9091;6,1000;-3,5795;0,1381;0,0000;0,0000;0,0000;0,0000;0,0000;0,1726;2,3300;-1,2500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,6250;257,9091;6,4000;-3,6246;0,1384;0,0000;0,0000;0,0000;0,0000;0,0000;0,1730;2,2700;-1,3500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,6389;257,9091;6,4000;-3,6296;0,1387;0,0000;0,0000;0,0000;0,0000;0,0000;0,1733;2,2100;-1,4100;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,6528;257,9091;6,4000;-3,6306;0,1389;0,0000;0,0000;0,0000;0,0000;0,0000;0,1737;2,1600;-1,4800;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,6666;257,9091;6,4000;-3,6379;0,1392;0,0000;0,0000;0,0000;0,0000;0,0000;0,1740;2,1000;-1,5400;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,6805;257,9091;6,4000;-3,6386;0,1394;0,0000;0,0000;0,0000;0,0000;0,0000;0,1742;2,0400;-1,6000;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,6944;257,9091;6,4000;-3,6234;0,1396;0,0000;0,0000;0,0000;0,0000;0,0000;0,1745;1,9800;-1,6500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,7083;257,6617;6,4000;-3,6088;0,1398;0,0000;0,0000;0,0000;0,0000;0,0000;0,1747;1,9200;-1,6900;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,7222;257,6370;6,4000;-3,5736;0,1399;0,0000;0,0000;0,0000;0,0000;0,0000;0,1749;1,8600;-1,7100;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,7361;257,6123;6,4000;-3,5665;0,1401;0,0000;0,0000;0,0000;0,0000;0,0000;0,1751;1,8000;-1,7600;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,7500;257,5876;6,4000;-3,5340;0,1402;0,0000;0,0000;0,0000;0,0000;0,0000;0,1753;1,7400;-1,7900;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,7639;257,5629;6,4000;-3,4703;0,1404;0,0000;0,0000;0,0000;0,0000;0,0000;0,1754;1,6900;-1,7800;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,7778;257,5382;6,4000;-3,3884;0,1405;0,0000;0,0000;0,0000;0,0000;0,0000;0,1756;1,6300;-1,7600;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,7916;257,5135;6,4000;-3,1779;0,1406;0,0000;0,0000;0,0000;0,0000;0,0000;0,1757;1,5800;-1,6000;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,8055;257,4889;6,4000;-3,1357;0,1407;0,0000;0,0000;0,0000;0,0000;0,0000;0,1759;1,5300;-1,6100;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,8194;257,4642;6,4000;-3,0049;0,1408;0,0000;0,0000;0,0000;0,0000;0,0000;0,1760;1,4800;-1,5200;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,8333;257,4511;6,4000;-2,7892;0,1409;0,0000;0,0000;0,0000;0,0000;0,0000;0,1762;1,4300;-1,3500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,8472;257,4511;6,4000;-2,6390;0,1411;0,0000;0,0000;0,0000;0,0000;0,0000;0,1763;1,3900;-1,2500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,8611;257,4511;6,4000;-2,4737;0,1412;0,0000;0,0000;0,0000;0,0000;0,0000;0,1765;1,3500;-1,1200;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,8750;257,4511;6,4000;-2,2627;0,1414;0,0000;0,0000;0,0000;0,0000;0,0000;0,1767;1,3100;-0,9500;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,8889;257,4511;6,4000;-2,0698;0,1415;0,0000;0,0000;0,0000;0,0000;0,0000;0,1769;1,2800;-0,7900;1;0,0000;0,0000;0;1;1;5;0;
5;Baseline;4;1,9028;257,4511;6,4000;-1,9186;0,1417;0,0000;0,0000;0,0000;0,0000;0,0000;0,1771;1,2500;-0,6700;1;0,0000;0,0000;0;1;1;5;0;
