participant_id;trial_condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskIsTarget;SecTaskPressed
11;HapticsFixed;2;7,6389;298,9119;11,4000;0,0013;0,3194;0,0000;1,0000;0,0000;0,0000;0,0000;0,3992;0,4000;0,4000;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,6528;298,9119;11,4000;-0,0472;0,3196;0,0000;1,0000;0,0000;0,0000;0,0000;0,3995;0,4000;0,3500;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,6667;298,9119;11,4000;-0,0598;0,3198;0,0000;1,0000;0,0000;0,0000;0,0000;0,3997;0,4000;0,3400;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,6806;298,9547;11,4000;-0,0749;0,3200;0,0000;1,0000;0,0000;0,0000;0,0000;0,4000;0,4000;0,3200;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,6945;298,9986;11,4000;-0,1114;0,3202;0,0000;1,0000;0,0000;0,0000;0,0000;0,4003;0,3900;0,2800;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,7084;299,0426;11,4000;-0,1499;0,3204;0,0000;1,0000;0,0000;0,0000;0,0000;0,4005;0,3900;0,2400;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,7222;299,0866;11,4000;-0,2045;0,3206;0,0000;1,0000;0,0000;0,0000;0,0000;0,4008;0,3800;0,1800;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,7361;299,1306;11,4000;-0,2365;0,3208;0,0000;1,0000;0,0000;0,0000;0,0000;0,4010;0,3700;0,1400;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,7500;299,3681;11,4000;-0,3242;0,3209;0,0000;1,0000;0,0000;0,0000;0,0000;0,4012;0,3600;0,0400;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,7639;299,3681;11,4000;-0,3717;0,3211;0,0000;1,0000;0,0000;0,0000;0,0000;0,4013;0,3500;0,0000;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,7778;299,3681;11,4000;-0,3432;0,3212;0,0000;1,0000;0,0000;0,0000;0,0000;0,4015;0,3400;0,0000;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,7917;299,3681;11,4000;-0,3693;0,3213;0,0000;1,0000;0,0000;0,0000;0,0000;0,4016;0,3300;-0,0300;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,8056;299,3681;11,4000;-0,3863;0,3214;0,0000;1,0000;0,0000;0,0000;0,0000;0,4017;0,3200;-0,0700;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,8195;299,3945;11,4000;-0,4039;0,3215;0,0000;1,0000;0,0000;0,0000;0,0000;0,4018;0,3100;-0,0900;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,8334;299,4385;11,4000;-0,4283;0,3215;0,0000;1,0000;0,0000;0,0000;0,0000;0,4019;0,2900;-0,1300;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,8472;299,4825;11,4000;-0,4425;0,3216;0,0000;1,0000;0,0000;0,0000;0,0000;0,4020;0,2800;-0,1600;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,8611;299,5264;11,3000;-0,4644;0,3216;0,0000;1,0000;0,0000;0,0000;0,0000;0,4020;0,2700;-0,2000;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,8750;299,5700;11,3000;-0,4774;0,3217;0,0000;1,0000;0,0000;0,0000;0,0000;0,4021;0,2500;-0,2200;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,8889;299,8234;11,3000;-0,4801;0,3217;0,0000;1,0000;0,0000;0,0000;0,0000;0,4021;0,2400;-0,2400;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,9028;299,8234;11,3000;-0,5309;0,3217;0,0000;1,0000;0,0000;0,0000;0,0000;0,4021;0,2200;-0,3100;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,9167;299,8234;11,3000;-0,5218;0,3217;0,0000;1,0000;0,0000;0,0000;0,0000;0,4021;0,2100;-0,3200;1;0,0000;0,0000;0;1;1;2;0;0
11;HapticsFixed;2;7,9306;299,8234;11,3000;-0,5405;0,3217;0,0000;1,0000;0,0000;0,0000;0,0000;0,4021;0,1900;-0,3500;1;0,0000;0,0000;0;1;1;2;0;0
