participant_id;trial_condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;CTE_Norm;Haptic_L_Norm;Haptic_R_Norm;LkaPIDError;LkaNormEffort;LkaNormCTE;CTE_Meters;B_HeadingError_Deg;W_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;TrackRadius_Meters;LKA_Engaged;LKA_Switch;MotorDir;SecTaskNum;SecTaskPressed;SecTaskIsTarget
5;HapticsFixed;5;0,0000;260,6377;6,1000;2,1607;-0,0202;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0253;0,0000;2,1500;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,0139;260,6377;6,1000;2,1204;-0,0199;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0249;0,0200;2,1500;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,0278;260,6377;6,1000;2,0107;-0,0196;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0246;0,0600;2,0700;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,0417;260,6377;6,1000;1,9548;-0,0194;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0242;0,0900;2,0400;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,0556;260,6377;6,1000;1,8635;-0,0191;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0239;0,1200;1,9800;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,0695;260,6377;6,1000;1,8451;-0,0188;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0235;0,1500;1,9900;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,0834;260,6377;6,1000;1,7290;-0,0185;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0232;0,1700;1,9000;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,0973;260,6377;6,1000;1,6705;-0,0182;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0228;0,2000;1,8700;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,1111;260,3967;6,1000;1,6503;-0,0179;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0224;0,2300;1,8800;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,1250;260,3732;6,1000;1,6339;-0,0177;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0221;0,2500;1,8900;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,1389;260,3497;6,1000;1,6256;-0,0174;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0217;0,2800;1,9100;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,1528;260,3261;6,1000;1,6227;-0,0170;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0213;0,3100;1,9300;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,1667;260,3026;6,1000;1,6244;-0,0167;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0209;0,3300;1,9600;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,1806;260,2791;6,1000;1,6292;-0,0164;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0205;0,3600;1,9900;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,1945;260,2555;6,1000;1,6376;-0,0160;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0200;0,3800;2,0200;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,2084;260,2320;6,1000;1,6492;-0,0157;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0196;0,4100;2,0600;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,2223;260,2084;6,1000;1,6687;-0,0153;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0191;0,4400;2,1100;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,2361;260,1849;6,1000;1,6953;-0,0149;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0187;0,4600;2,1600;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,2500;260,1814;6,1000;1,7345;-0,0145;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0182;0,4900;2,2300;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,2639;260,1814;6,1000;1,7674;-0,0141;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0177;0,5200;2,2900;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,2778;260,1814;6,1000;1,7970;-0,0137;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0171;0,5500;2,3500;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,2917;260,1814;6,5000;1,8185;-0,0133;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0166;0,5800;2,4000;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,3056;260,1814;6,5000;1,8363;-0,0128;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0160;0,6100;2,4500;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,3195;260,1814;6,5000;1,8412;-0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0154;0,6400;2,4800;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,3334;260,1814;6,5000;1,8444;-0,0118;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0148;0,6700;2,5200;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,3473;260,1814;6,5000;1,8409;-0,0113;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0142;0,7000;2,5500;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,3611;260,1814;6,5000;1,8421;-0,0108;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0135;0,7400;2,5800;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,3750;259,9403;6,5000;1,8453;-0,0103;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0129;0,7700;2,6100;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,3889;259,9153;6,5000;1,8531;-0,0098;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0122;0,8000;2,6500;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,4028;259,8902;6,5000;1,8570;-0,0092;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0115;0,8300;2,6900;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,4167;259,8651;6,5000;1,8572;-0,0087;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0108;0,8600;2,7200;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,4306;259,8401;6,5000;1,8502;-0,0081;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0101;0,8900;2,7400;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,4445;259,8150;6,5000;1,8352;-0,0075;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0094;0,9300;2,7600;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,4584;259,7899;6,5000;1,8155;-0,0069;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0087;0,9600;2,7700;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,4723;259,7648;6,5000;1,7970;-0,0063;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0079;0,9900;2,7800;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,4861;259,7398;6,5000;1,7536;-0,0057;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0072;1,0200;2,7700;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,5000;259,7258;6,5000;1,7204;-0,0051;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0064;1,0500;2,7700;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,5139;259,7258;6,5000;1,6369;-0,0045;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0056;1,0700;2,7100;1;0,0000;0,0000;0;1;1;4;0;
5;HapticsFixed;5;0,5278;259,7258;6,5000;1,6107;-0,0039;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0049;1,1000;2,7100;1;0,0000;0,0000;0;1;1;4;0;
