# Study: LKA_Haptics | Participant: 6 | Condition: BaselineCC | Init: 20260128_132550 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Engaged;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
6;BaselineCC;2;0,0;260,6377;6,1;-0,8446;0,0;0,0;0,0;0,1032;2,4;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,0139;260,6377;6,1;-0,848;0,0;0,0;0,0;0,104;2,39;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,0278;260,6377;6,1;-0,8583;0,0;0,0;0,0;0,1049;2,38;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,0417;260,6377;6,1;-0,8671;0,0;0,0;0,0;0,1057;2,36;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,0556;260,6377;6,1;-0,8787;0,0;0,0;0,0;0,1066;2,35;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,0695;260,6377;6,1;-0,8934;0,0;0,0;0,0;0,1074;2,34;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,0834;260,6377;6,1;-0,8963;0,0;0,0;0,0;0,1082;2,32;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,0973;260,6377;6,1;-0,8843;0,0;0,0;0,0;0,1091;2,31;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,1111;260,6377;6,1;-0,8819;0,0;0,0;0,0;0,1099;2,3;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,125;260,3871;6,1;-0,8616;0,0;0,0;0,0;0,1107;2,28;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,1389;260,3636;6,1;-0,8255;0,0;0,0;0,0;0,1116;2,27;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,1528;260,3401;6,1;-0,7747;0,0;0,0;0,0;0,1124;2,26;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,1667;260,3166;6,1;-0,7274;0,0;0,0;0,0;0,1132;2,25;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,1806;260,2931;6,1;-0,6655;0,0;0,0;0,0;0,1141;2,24;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,1945;260,2695;6,4;-0,6299;0,0;0,0;0,0;0,1149;2,23;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,2084;260,2449;6,4;-0,61;0,0;0,0;0,0;0,1158;2,22;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,2223;260,2202;6,4;-0,6015;0,0;0,0;0,0;0,1166;2,21;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,2361;260,1955;6,4;-0,5987;0,0;0,0;0,0;0,1175;2,2;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,25;260,1814;6,4;-0,6034;0,0;0,0;0,0;0,1184;2,19;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,2639;260,1814;6,4;-0,6282;0,0;0,0;0,0;0,1192;2,18;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,2778;260,1814;6,4;-0,6807;0,0;0,0;0,0;0,1201;2,17;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,2917;260,1814;6,4;-0,7662;0,0;0,0;0,0;0,1209;2,16;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,3056;260,1814;6,4;-0,86;0,0;0,0;0,0;0,1217;2,14;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,3195;260,1814;6,4;-0,941;0,0;0,0;0,0;0,1225;2,13;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,3334;260,1814;6,4;-0,9992;0,0;0,0;0,0;0,1233;2,11;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,3473;260,1814;6,4;-1,0796;0,0;0,0;0,0;0,124;2,1;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,3611;260,1814;6,4;-1,1494;0,0;0,0;0,0;0,1247;2,08;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,375;259,9487;6,4;-1,2131;0,0;0,0;0,0;0,1254;2,06;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,3889;259,924;6,4;-1,2498;0,0;0,0;0,0;0,1261;2,04;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,4028;259,8993;6,4;-1,2881;0,0;0,0;0,0;0,1268;2,02;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,4167;259,8747;6,4;-1,3173;0,0;0,0;0,0;0,1275;2,0;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,4306;259,85;6,4;-1,3337;0,0;0,0;0,0;0,1281;1,98;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,4445;259,8253;6,4;-1,3352;0,0;0,0;0,0;0,1288;1,95;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,4584;259,8006;6,4;-1,2859;0,0;0,0;0,0;0,1294;1,93;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,4723;259,7759;6,4;-1,2142;0,0;0,0;0,0;0,1301;1,91;1;0,0;0;1;3;0;0
6;BaselineCC;2;0,4861;259,7512;6,4;-1,116;0,0;0,0;0,0;0,1307;1,9;1;0,0;0;1;3;0;0
