# Study: LKA_Haptics | Participant: 8 | Condition: HapticsAdaptiveCW | Init: 20260128_154121 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Engaged;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
8;HapticsAdaptiveCW;4;0,0;278,0799;7,0;-0,6948;0,0;0,0;0,0;0,0292;0,77;1;0,0001;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,0139;278,1069;7,0;-0,4744;0,0;0,0;0,0;0,0294;0,76;1;0,0001;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,0278;278,1339;7,0;-0,2715;0,0;0,0;0,0;0,0297;0,75;1;0,0001;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,0417;278,1609;7,0;-0,0911;0,0;0,0;0,0;0,0301;0,75;1;0,0001;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,0556;278,4088;7,0;0,0677;0,0;0,0;0,0;0,0304;0,75;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,0695;278,4088;7,0;0,1899;0,0;0,0;0,0;0,0308;0,76;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,0834;278,4088;7,0;0,2325;0,0;0,0;0,0;0,0312;0,76;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,0973;278,4088;7,0;0,1747;0,0;0,0;0,0;0,0316;0,77;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,1112;278,4088;7,0;0,1428;0,0;0,0;0,0;0,0319;0,77;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,125;278,4088;7,0;0,12;0,0;0,0;0,0;0,0323;0,77;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,1389;278,4088;7,0;0,1099;0,0;0,0;0,0;0,0327;0,77;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,1528;278,4088;7,0;0,0904;0,0;0,0;0,0;0,0331;0,78;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,1667;278,4088;7,0;0,0492;0,0;0,0;0,0;0,0334;0,78;1;0,0;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,1806;278,4309;7,0;-0,0369;0,0;0,0;0,0;0,0338;0,78;1;0,0001;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,1945;278,4579;7,0;-0,112;0,0;0,0;0,0;0,0341;0,78;1;0,0002;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,2084;278,4849;7,0;-0,1677;0,0;0,0;0,0;0,0345;0,77;1;0,0003;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,2223;278,5119;7,0;-0,2083;0,0;0,0;0,0;0,0348;0,77;1;0,0003;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,2362;278,5389;7,0;-0,2529;0,0;0,0;0,0;0,0351;0,77;1;0,0004;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,25;278,5659;7,0;-0,2638;0,0;0,0;0,0;0,0354;0,76;1;0,0005;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,2639;278,5929;7,0;-0,2623;0,0;0,0;0,0;0,0357;0,76;1;0,0006;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,2778;278,6199;7,0;-0,2237;0,0;0,0;0,0;0,036;0,76;1;0,0007;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,2917;278,8654;7,0;-0,1174;0,0;0,0;0,0;0,0363;0,75;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,3056;278,8654;7,0;0,0137;0,0;0,0;0,0;0,0367;0,75;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,3195;278,8654;7,0;0,0658;0,0;0,0;0,0;0,0371;0,76;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,3334;278,8654;7,0;0,1242;0,0;0,0;0,0;0,0374;0,76;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,3473;278,8654;7,0;0,1637;0,0;0,0;0,0;0,0378;0,76;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,3612;278,8654;7,0;0,2018;0,0;0,0;0,0;0,0382;0,77;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,375;278,8654;7,0;0,2335;0,0;0,0;0,0;0,0386;0,77;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,3889;278,8654;7,0;0,2264;0,0;0,0;0,0;0,039;0,78;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,4028;278,8654;7,0;0,222;0,0;0,0;0,0;0,0394;0,78;1;0,0014;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,4167;278,89;7,6;0,2062;0,0;0,0;0,0;0,0398;0,79;1;0,0013;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,4306;278,9193;7,6;0,161;0,0;0,0;0,0;0,0402;0,79;1;0,0013;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,4445;278,9486;7,6;0,0924;0,0;0,0;0,0;0,0406;0,79;1;0,0012;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,4584;278,9779;7,6;-0,0086;0,0;0,0;0,0;0,041;0,79;1;0,0011;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,4723;279,0072;7,6;-0,0992;0,0;0,0;0,0;0,0414;0,79;1;0,001;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,4862;279,0365;7,6;-0,2473;0,0;0,0;0,0;0,0417;0,78;1;0,0009;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,5;279,0659;7,6;-0,4011;0,0;0,0;0,0;0,042;0,78;1;0,0009;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,5139;279,3112;7,6;-0,544;0,0;0,0;0,0;0,0423;0,77;1;0,0002;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,5278;279,3112;7,6;-0,706;0,0;0,0;0,0;0,0426;0,75;1;0,0002;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,5417;279,3112;7,6;-0,821;0,0;0,0;0,0;0,0428;0,74;1;0,0002;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,5556;279,3112;7,6;-0,8708;0,0;0,0;0,0;0,043;0,72;1;0,0002;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,5695;279,3112;7,6;-0,932;0,0;0,0;0,0;0,0432;0,7;1;0,0002;0;1;7;0;0
8;HapticsAdaptiveCW;4;0,5834;279,3112;7,6;-0,954;0,0;0,0;0,0;0,0433;0,69;1;0,0002;0;1;7;0;0
