# Study: LKA_Haptics | Participant: 10 | Condition: BaselineCW | Init: 20260128_173052 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Engaged;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
10;BaselineCW;3;0,0;278,0984;7,1;0,3318;0,0;0,0;0,0;0,0208;0,73;1;0,0001;0;1;0;0;0
10;BaselineCW;3;0,0139;278,1259;7,1;0,3352;0,0;0,0;0,0;0,0212;0,74;1;0,0001;0;1;0;0;0
10;BaselineCW;3;0,0277;278,1532;7,1;0,3513;0,0;0,0;0,0;0,0217;0,75;1;0,0001;0;1;0;0;0
10;BaselineCW;3;0,0416;278,4088;7,1;0,3732;0,0;0,0;0,0;0,0221;0,75;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,0555;278,4088;7,1;0,4018;0,0;0,0;0,0;0,0225;0,76;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,0694;278,4088;7,1;0,4458;0,0;0,0;0,0;0,0229;0,77;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,0833;278,4088;7,1;0,4921;0,0;0,0;0,0;0,0234;0,78;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,0972;278,4088;7,1;0,5389;0,0;0,0;0,0;0,0239;0,79;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,1111;278,4088;7,1;0,5486;0,0;0,0;0,0;0,0243;0,8;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,125;278,4088;7,1;0,6234;0,0;0,0;0,0;0,0248;0,81;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,1389;278,4088;7,1;0,6816;0,0;0,0;0,0;0,0254;0,82;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,1527;278,4088;7,1;0,7679;0,0;0,0;0,0;0,0259;0,84;1;0,0;0;1;0;0;0
10;BaselineCW;3;0,1666;278,4271;7,1;0,8297;0,0;0,0;0,0;0,0264;0,86;1;0,0001;0;1;0;0;0
10;BaselineCW;3;0,1805;278,4545;7,1;0,8717;0,0;0,0;0,0;0,027;0,87;1;0,0002;0;1;0;0;0
10;BaselineCW;3;0,1944;278,4819;7,1;0,9129;0,0;0,0;0,0;0,0276;0,89;1;0,0003;0;1;0;0;0
10;BaselineCW;3;0,2083;278,5093;7,1;0,9461;0,0;0,0;0,0;0,0282;0,91;1;0,0003;0;1;0;0;0
10;BaselineCW;3;0,2222;278,5367;7,1;0,9756;0,0;0,0;0,0;0,0288;0,92;1;0,0004;0;1;0;0;0
10;BaselineCW;3;0,2361;278,564;7,1;0,9895;0,0;0,0;0,0;0,0294;0,94;1;0,0005;0;1;0;0;0
10;BaselineCW;3;0,25;278,5914;7,1;0,9991;0,0;0,0;0,0;0,03;0,96;1;0,0006;0;1;0;0;0
10;BaselineCW;3;0,2639;278,6188;7,0;1,0061;0,0;0,0;0,0;0,0307;0,98;1;0,0007;0;1;0;0;0
10;BaselineCW;3;0,2777;278,8654;7,0;1,0061;0,0;0,0;0,0;0,0313;1,0;1;0,0014;0;1;0;0;0
10;BaselineCW;3;0,2916;278,8654;7,0;0,9987;0,0;0,0;0,0;0,032;1,02;1;0,0014;0;1;0;0;0
10;BaselineCW;3;0,3055;278,8654;7,0;0,9851;0,0;0,0;0,0;0,0326;1,04;1;0,0014;0;1;0;0;0
10;BaselineCW;3;0,3194;278,8654;7,0;0,9534;0,0;0,0;0,0;0,0333;1,05;1;0,0014;0;1;0;0;0
10;BaselineCW;3;0,3333;278,8654;7,0;0,8995;0,0;0,0;0,0;0,0339;1,07;1;0,0014;0;1;0;0;0
10;BaselineCW;3;0,3472;278,8654;7,0;0,8434;0,0;0,0;0,0;0,0346;1,09;1;0,0014;0;1;0;0;0
10;BaselineCW;3;0,3611;278,8654;7,0;0,779;0,0;0,0;0,0;0,0352;1,1;1;0,0014;0;1;0;0;0
10;BaselineCW;3;0,375;278,8654;7,0;0,7496;0,0;0,0;0,0;0,0359;1,12;1;0,0014;0;1;0;0;0
