# Study: LKA_Haptics | Participant: 8 | Condition: HapticsFixedCC | Init: 20260128_152437 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Engaged;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
8;HapticsFixedCC;2;0,0;260,6377;4,3;2,5733;0,0;0,0;0,0;0,0849;2,85;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,0139;260,6377;4,3;2,4604;0,0;0,0;0,0;0,0861;2,88;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,0278;260,6377;4,3;2,4378;0,0;0,0;0,0;0,0872;2,9;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,0416;260,6377;4,3;2,3162;0,0;0,0;0,0;0,0884;2,93;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,0555;260,6377;4,3;2,0303;0,0;0,0;0,0;0,0895;2,96;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,0694;260,6377;4,3;1,8364;0,0;0,0;0,0;0,0906;2,98;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,0833;260,6377;4,3;1,7101;0,0;0,0;0,0;0,0917;3,0;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,0972;260,6377;4,3;1,5822;0,0;0,0;0,0;0,0928;3,02;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,1111;260,6377;4,3;1,5566;0,0;0,0;0,0;0,0939;3,04;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,125;260,6377;4,3;1,4917;0,0;0,0;0,0;0,095;3,06;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,1389;260,6377;4,3;1,402;0,0;0,0;0,0;0,0961;3,07;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,1528;260,6377;4,3;1,3746;0,0;0,0;0,0;0,0971;3,09;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,1666;260,4057;4,3;1,3519;0,0;0,0;0,0;0,0982;3,11;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,1805;260,3891;4,3;1,3168;0,0;0,0;0,0;0,0993;3,12;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,1944;260,3726;4,3;1,2865;0,0;0,0;0,0;0,1004;3,14;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,2083;260,356;4,3;1,2805;0,0;0,0;0,0;0,1015;3,15;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,2222;260,3394;4,3;1,2629;0,0;0,0;0,0;0,1025;3,17;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,2361;260,3229;6,4;1,247;0,0;0,0;0,0;0,1036;3,18;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,25;260,2982;6,4;1,2417;0,0;0,0;0,0;0,1052;3,2;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,2639;260,2736;6,4;1,265;0,0;0,0;0,0;0,1069;3,22;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,2778;260,249;6,4;1,3181;0,0;0,0;0,0;0,1085;3,24;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,2916;260,2243;6,4;1,3851;0,0;0,0;0,0;0,1101;3,27;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,3055;260,1997;6,4;1,4702;0,0;0,0;0,0;0,1118;3,29;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,3194;260,1814;6,4;1,4873;0,0;0,0;0,0;0,1135;3,31;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,3333;260,1814;6,4;1,5639;0,0;0,0;0,0;0,1152;3,34;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,3472;260,1814;6,4;1,6032;0,0;0,0;0,0;0,1169;3,37;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,3611;260,1814;6,4;1,6467;0,0;0,0;0,0;0,1187;3,39;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,375;260,1814;6,4;1,6886;0,0;0,0;0,0;0,1205;3,42;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,3889;260,1814;6,4;1,7049;0,0;0,0;0,0;0,1222;3,45;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,4028;260,1814;6,4;1,7078;0,0;0,0;0,0;0,124;3,48;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,4166;260,1814;6,4;1,694;0,0;0,0;0,0;0,1258;3,51;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,4305;260,1814;6,4;1,6915;0,0;0,0;0,0;0,1277;3,53;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,4444;259,9534;6,4;1,663;0,0;0,0;0,0;0,1295;3,56;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,4583;259,9288;6,4;1,6123;0,0;0,0;0,0;0,1313;3,59;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,4722;259,9041;6,4;1,5065;0,0;0,0;0,0;0,1332;3,62;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,4861;259,8795;6,4;1,4324;0,0;0,0;0,0;0,135;3,64;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,5;259,8549;6,4;1,3372;0,0;0,0;0,0;0,1369;3,67;1;0,0;0;1;4;0;0
8;HapticsFixedCC;2;0,5139;259,8303;6,4;1,2495;0,0;0,0;0,0;0,1387;3,69;1;0,0;0;1;4;0;0
