# Study: LKA_Haptics | Participant: 7 | Condition: HapticsFixedCC | Init: 20260128_144935 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Engaged;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
7;HapticsFixedCC;4;0,0;260,6377;6,8;-0,6708;0,0;0,0;0,0;-0,0519;-1,35;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,0139;260,6377;6,8;-0,438;0,0;0,0;0,0;-0,0526;-1,36;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,0278;260,6377;6,8;-0,1657;0,0;0,0;0,0;-0,0532;-1,36;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,0417;260,6377;6,8;0,0944;0,0;0,0;0,0;-0,0538;-1,36;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,0555;260,6377;6,8;0,3651;0,0;0,0;0,0;-0,0543;-1,35;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,0694;260,6377;6,8;0,6324;0,0;0,0;0,0;-0,0548;-1,34;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,0833;260,6377;6,8;0,8567;0,0;0,0;0,0;-0,0552;-1,32;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,0972;260,4089;6,8;1,0265;0,0;0,0;0,0;-0,0556;-1,3;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,1111;260,3827;6,8;1,1422;0,0;0,0;0,0;-0,056;-1,28;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,125;260,3565;6,8;1,1875;0,0;0,0;0,0;-0,0563;-1,26;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,1389;260,3302;6,8;1,2172;0,0;0,0;0,0;-0,0567;-1,24;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,1528;260,304;6,5;1,2736;0,0;0,0;0,0;-0,057;-1,22;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,1667;260,2789;6,5;1,2972;0,0;0,0;0,0;-0,0573;-1,19;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,1805;260,2539;6,5;1,289;0,0;0,0;0,0;-0,0576;-1,17;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,1944;260,2288;6,5;1,2874;0,0;0,0;0,0;-0,0578;-1,15;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,2083;260,2037;6,5;1,2793;0,0;0,0;0,0;-0,0581;-1,13;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,2222;260,1814;6,5;1,2684;0,0;0,0;0,0;-0,0584;-1,11;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,2361;260,1814;6,5;1,2341;0,0;0,0;0,0;-0,0586;-1,09;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,25;260,1814;6,5;1,2272;0,0;0,0;0,0;-0,0589;-1,06;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,2639;260,1814;6,5;1,2284;0,0;0,0;0,0;-0,0591;-1,04;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,2778;260,1814;6,5;1,2395;0,0;0,0;0,0;-0,0593;-1,02;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,2917;260,1814;6,5;1,2648;0,0;0,0;0,0;-0,0595;-1,0;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,3055;260,1814;6,5;1,3077;0,0;0,0;0,0;-0,0597;-0,98;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,3194;260,1814;6,5;1,3637;0,0;0,0;0,0;-0,0599;-0,95;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,3333;260,1814;6,5;1,4132;0,0;0,0;0,0;-0,06;-0,93;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,3472;259,953;6,5;1,4635;0,0;0,0;0,0;-0,0602;-0,9;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,3611;259,9279;6,5;1,4999;0,0;0,0;0,0;-0,0603;-0,88;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,375;259,9028;6,5;1,5259;0,0;0,0;0,0;-0,0604;-0,85;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,3889;259,8777;6,5;1,5546;0,0;0,0;0,0;-0,0605;-0,83;1;0,0;0;1;4;0;0
7;HapticsFixedCC;4;0,4028;259,8527;6,5;1,5848;0,0;0,0;0,0;-0,0606;-0,8;1;0,0;0;1;4;0;0
