# Study: LKA_Haptics | Participant: 7 | Condition: BaselineCW | Init: 20260128_145735 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Engaged;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
7;BaselineCW;5;0,0;278,0647;9,0;0,9159;0,0;0,0;0,0;0,03;1,47;1;0,0001;0;1;0;0;0
7;BaselineCW;5;0,0139;278,0994;9,0;0,8955;0,0;0,0;0,0;0,0311;1,5;1;0,0001;0;1;0;0;0
7;BaselineCW;5;0,0278;278,1341;9,4;0,8895;0,0;0,0;0,0;0,0322;1,52;1;0,0001;0;1;0;0;0
7;BaselineCW;5;0,0417;278,1703;9,4;0,8793;0,0;0,0;0,0;0,0334;1,54;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,0556;278,4088;9,4;0,8316;0,0;0,0;0,0;0,0346;1,56;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,0695;278,4088;9,4;0,7613;0,0;0,0;0,0;0,0358;1,58;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,0833;278,4088;9,4;0,6649;0,0;0,0;0,0;0,0369;1,6;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,0972;278,4088;9,4;0,481;0,0;0,0;0,0;0,038;1,61;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,1111;278,4088;9,4;0,2498;0,0;0,0;0,0;0,0391;1,62;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,125;278,4088;9,4;0,0312;0,0;0,0;0,0;0,0401;1,62;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,1389;278,424;9,4;-0,215;0,0;0,0;0,0;0,0411;1,61;1;0,0001;0;1;0;0;0
7;BaselineCW;5;0,1528;278,4603;9,4;-0,4696;0,0;0,0;0,0;0,042;1,6;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,1667;278,4966;9,4;-0,7113;0,0;0,0;0,0;0,0428;1,58;1;0,0003;0;1;0;0;0
7;BaselineCW;5;0,1806;278,5328;9,4;-0,9417;0,0;0,0;0,0;0,0435;1,56;1;0,0004;0;1;0;0;0
7;BaselineCW;5;0,1945;278,5691;9,4;-1,1674;0,0;0,0;0,0;0,0442;1,53;1;0,0005;0;1;0;0;0
7;BaselineCW;5;0,2083;278,6053;9,4;-1,3777;0,0;0,0;0,0;0,0449;1,5;1;0,0006;0;1;0;0;0
7;BaselineCW;5;0,2222;278,8654;9,4;-1,5541;0,0;0,0;0,0;0,0454;1,47;1;0,0014;0;1;0;0;0
7;BaselineCW;5;0,2361;278,8654;9,4;-1,7343;0,0;0,0;0,0;0,0459;1,42;1;0,0014;0;1;0;0;0
7;BaselineCW;5;0,25;278,8654;9,4;-1,8597;0,0;0,0;0,0;0,0463;1,38;1;0,0014;0;1;0;0;0
7;BaselineCW;5;0,2639;278,8654;9,4;-1,9543;0,0;0,0;0,0;0,0467;1,33;1;0,0014;0;1;0;0;0
7;BaselineCW;5;0,2778;278,8654;9,4;-2,0427;0,0;0,0;0,0;0,0471;1,28;1;0,0014;0;1;0;0;0
7;BaselineCW;5;0,2917;278,8654;9,4;-2,0824;0,0;0,0;0,0;0,0473;1,23;1;0,0014;0;1;0;0;0
7;BaselineCW;5;0,3056;278,8654;9,4;-2,1043;0,0;0,0;0,0;0,0476;1,18;1;0,0014;0;1;0;0;0
7;BaselineCW;5;0,3195;278,8954;9,4;-2,0801;0,0;0,0;0,0;0,0478;1,13;1;0,0013;0;1;0;0;0
7;BaselineCW;5;0,3333;278,9317;9,4;-2,0569;0,0;0,0;0,0;0,048;1,08;1;0,0012;0;1;0;0;0
7;BaselineCW;5;0,3472;278,968;9,4;-2,0358;0,0;0,0;0,0;0,0482;1,03;1;0,0011;0;1;0;0;0
7;BaselineCW;5;0,3611;279,0043;9,4;-2,0222;0,0;0,0;0,0;0,0483;0,99;1;0,001;0;1;0;0;0
7;BaselineCW;5;0,375;279,0405;9,4;-1,9625;0,0;0,0;0,0;0,0485;0,94;1;0,0009;0;1;0;0;0
7;BaselineCW;5;0,3889;279,0768;9,4;-1,8758;0,0;0,0;0,0;0,0486;0,89;1;0,0008;0;1;0;0;0
7;BaselineCW;5;0,4028;279,3112;9,4;-1,7629;0,0;0,0;0,0;0,0487;0,85;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,4167;279,3112;9,4;-1,6507;0,0;0,0;0,0;0,0488;0,81;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,4306;279,3112;9,4;-1,4516;0,0;0,0;0,0;0,049;0,78;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,4445;279,3112;9,4;-1,2779;0,0;0,0;0,0;0,0491;0,75;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,4583;279,3112;9,4;-1,124;0,0;0,0;0,0;0,0493;0,72;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,4722;279,3112;9,4;-0,9834;0,0;0,0;0,0;0,0495;0,7;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,4861;279,3307;9,4;-0,9361;0,0;0,0;0,0;0,0497;0,68;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,5;279,3669;9,4;-0,8613;0,0;0,0;0,0;0,0499;0,66;1;0,0002;0;1;0;0;0
7;BaselineCW;5;0,5139;279,4032;9,4;-0,7952;0,0;0,0;0,0;0,0501;0,64;1;0,0001;0;1;0;0;0
7;BaselineCW;5;0,5278;279,4395;10,1;-0,7321;0,0;0,0;0,0;0,0503;0,62;1;0,0001;0;1;0;0;0
7;BaselineCW;5;0,5417;279,4784;10,1;-0,7113;0,0;0,0;0,0;0,0506;0,6;1;0,0001;0;1;0;0;0
7;BaselineCW;5;0,5556;279,5174;10,1;-0,7036;0,0;0,0;0,0;0,0508;0,58;1;0,0001;0;1;0;0;0
7;BaselineCW;5;0,5695;279,7672;10,1;-0,7018;0,0;0,0;0,0;0,051;0,57;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,5833;279,7672;10,1;-0,7158;0,0;0,0;0,0;0,0512;0,55;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,5972;279,7672;10,1;-0,7535;0,0;0,0;0,0;0,0513;0,53;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,6111;279,7672;10,1;-0,7899;0,0;0,0;0,0;0,0515;0,51;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,625;279,7672;10,1;-0,8062;0,0;0,0;0,0;0,0516;0,49;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,6389;279,7672;10,1;-0,8188;0,0;0,0;0,0;0,0517;0,47;1;0,0;0;1;0;0;0
7;BaselineCW;5;0,6528;279,7902;10,1;-0,8162;0,0;0,0;0,0;0,0518;0,45;1;0,0;0;1;0;0;0
