# Study: LKA_Haptics | Participant: 16 | Condition: HapticsAdaptiveCW | Init: 20260131_160126 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Engaged;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
16;HapticsAdaptiveCW;1;0,0;278,0962;5,7;-1,0446;0,0;0,0;0,0;0,0142;-0,1;1;0,0001;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,0139;278,1182;5,7;-0,9852;0,0;0,0;0,0;0,014;-0,12;1;0,0001;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,0278;278,1402;5,7;-0,9174;0,0;0,0;0,0;0,0138;-0,13;1;0,0001;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,0417;278,1622;5,7;-0,8378;0,0;0,0;0,0;0,0136;-0,15;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,0555;278,4088;6,0;-0,7846;0,0;0,0;0,0;0,0134;-0,16;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,0694;278,4088;6,0;-0,7561;0,0;0,0;0,0;0,0132;-0,17;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,0833;278,4088;6,0;-0,7325;0,0;0,0;0,0;0,013;-0,18;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,0972;278,4088;6,0;-0,7213;0,0;0,0;0,0;0,0128;-0,19;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,1111;278,4088;6,0;-0,7162;0,0;0,0;0,0;0,0126;-0,2;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,125;278,4088;6,0;-0,7169;0,0;0,0;0,0;0,0125;-0,21;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,1389;278,4088;6,0;-0,7262;0,0;0,0;0,0;0,0122;-0,22;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,1528;278,4088;6,0;-0,7393;0,0;0,0;0,0;0,012;-0,23;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,1667;278,4088;6,0;-0,7569;0,0;0,0;0,0;0,0118;-0,25;1;0,0;0;1;7;0;0
16;HapticsAdaptiveCW;1;0,1805;278,4088;6,0;-0,7851;0,0;0,0;0,0;0,0116;-0,26;1;0,0;0;1;7;0;0
