# Study: LKA_Haptics | Participant: 13 | Condition: BaselineCC | Init: 20260129_120202 | Roadwidth_halfmeters: 1.25 | LKA_deadzone: 0.4 | Min_Vib_Pecentage: 0.2 | Max_Vib_Percentage: 0.4
participant_id;condition;trial_order;Timestamp;Trackposition;Speed_KmH;SteerAngle;Haptic_L_Norm;Haptic_R_Norm;LkaNormEffort;CTE_Meters;B_HeadingError_Deg;IsOnStraight;TrackCurvature_1/Meters;LKA_Engaged;LKA_Switch;SecTaskNum;SecTaskIsTarget;SecTaskPressed
13;BaselineCC;1;0,0;260,6377;6,1;2,9225;0,0;0,0;0,0;-0,078;-1,78;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,0139;260,6377;6,1;2,947;0,0;0,0;0,0;-0,0782;-1,74;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,0278;260,6377;6,1;2,9835;0,0;0,0;0,0;-0,0784;-1,69;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,0416;260,6377;6,1;3,0346;0,0;0,0;0,0;-0,0786;-1,64;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,0555;260,6377;6,1;3,0985;0,0;0,0;0,0;-0,0788;-1,59;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,0694;260,6377;6,1;3,1582;0,0;0,0;0,0;-0,0789;-1,54;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,0833;260,6377;6,1;3,2292;0,0;0,0;0,0;-0,079;-1,49;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,0972;260,6377;6,1;3,2913;0,0;0,0;0,0;-0,0791;-1,44;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,1111;260,6377;6,1;3,3434;0,0;0,0;0,0;-0,0791;-1,39;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,125;260,3926;6,1;3,3805;0,0;0,0;0,0;-0,0791;-1,33;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,1389;260,369;6,1;3,4102;0,0;0,0;0,0;-0,0791;-1,28;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,1528;260,3455;6,1;3,4286;0,0;0,0;0,0;-0,079;-1,22;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,1666;260,322;6,1;3,4311;0,0;0,0;0,0;-0,079;-1,17;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,1805;260,2984;6,1;3,4311;0,0;0,0;0,0;-0,0789;-1,12;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,1944;260,2749;6,1;3,4275;0,0;0,0;0,0;-0,0788;-1,06;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,2083;260,2513;6,1;3,4201;0,0;0,0;0,0;-0,0786;-1,01;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,2222;260,2278;6,1;3,4089;0,0;0,0;0,0;-0,0785;-0,95;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,2361;260,2043;6,1;3,3844;0,0;0,0;0,0;-0,0783;-0,9;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,25;260,1814;6,1;3,3425;0,0;0,0;0,0;-0,0781;-0,85;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,2639;260,1814;6,1;3,2782;0,0;0,0;0,0;-0,0779;-0,79;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,2778;260,1814;6,1;3,2078;0,0;0,0;0,0;-0,0777;-0,74;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,2916;260,1814;6,1;3,1417;0,0;0,0;0,0;-0,0775;-0,69;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,3055;260,1814;6,1;3,0914;0,0;0,0;0,0;-0,0772;-0,64;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,3194;260,1814;6,1;3,0351;0,0;0,0;0,0;-0,077;-0,6;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,3333;260,1814;6,1;2,9399;0,0;0,0;0,0;-0,0767;-0,55;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,3472;260,1814;6,1;2,9209;0,0;0,0;0,0;-0,0765;-0,5;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,3611;260,1814;6,1;2,9171;0,0;0,0;0,0;-0,0762;-0,46;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,375;260,1814;6,1;2,9133;0,0;0,0;0,0;-0,0759;-0,41;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,3889;259,9454;6,1;2,9173;0,0;0,0;0,0;-0,0755;-0,36;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,4028;259,9218;6,1;2,9769;0,0;0,0;0,0;-0,0752;-0,32;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,4166;259,8983;6,1;2,9888;0,0;0,0;0,0;-0,0748;-0,27;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,4305;259,8748;6,1;3,0259;0,0;0,0;0,0;-0,0744;-0,22;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,4444;259,8512;6,1;3,0566;0,0;0,0;0,0;-0,074;-0,17;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,4583;259,8277;5,9;3,0756;0,0;0,0;0,0;-0,0736;-0,12;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,4722;259,8049;5,9;3,0865;0,0;0,0;0,0;-0,0731;-0,08;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,4861;259,7821;5,9;3,0946;0,0;0,0;0,0;-0,0726;-0,03;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,5;259,7594;5,9;3,0996;0,0;0,0;0,0;-0,0721;0,0;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,5139;259,7366;5,9;3,1043;0,0;0,0;0,0;-0,0716;0,07;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,5278;259,7258;5,9;3,1083;0,0;0,0;0,0;-0,0711;0,11;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,5416;259,7258;5,9;3,1068;0,0;0,0;0,0;-0,0706;0,16;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,5555;259,7258;5,9;3,1017;0,0;0,0;0,0;-0,07;0,21;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,5694;259,7258;5,9;3,094;0,0;0,0;0,0;-0,0694;0,26;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,5833;259,7258;5,9;3,0768;0,0;0,0;0,0;-0,0688;0,3;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,5972;259,7258;5,9;3,0388;0,0;0,0;0,0;-0,0682;0,35;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,6111;259,7258;5,9;2,9947;0,0;0,0;0,0;-0,0676;0,39;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,625;259,7258;5,9;2,949;0,0;0,0;0,0;-0,067;0,44;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,6389;259,7258;5,9;2,9002;0,0;0,0;0,0;-0,0663;0,48;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,6528;259,7258;5,9;2,8487;0,0;0,0;0,0;-0,0657;0,52;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,6666;259,4863;5,9;2,7946;0,0;0,0;0,0;-0,065;0,57;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,6805;259,4635;5,9;2,7221;0,0;0,0;0,0;-0,0644;0,61;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,6944;259,4407;5,9;2,6562;0,0;0,0;0,0;-0,0637;0,65;1;0,0;0;1;3;0;0
13;BaselineCC;1;0,7083;259,418;5,9;2,643;0,0;0,0;0,0;-0,063;0,69;1;0,0;0;1;3;0;0
